seq_no=0,	ch0=1447, ch1=  40, ch2=2693, ch3= 448, ch4=  58, ch5= 137, ts=1714037854143726,	delta=1714037854143726,
seq_no=616,	ch0=  52, ch1=2529, ch2=1755, ch3=  17, ch4=  64, ch5=  88, ts=1714037854645368,	delta=839,
seq_no=617,	ch0=   0, ch1=2390, ch2=2235, ch3=  42, ch4=  74, ch5= 187, ts=1714037854646210,	delta=842,
seq_no=618,	ch0=   0, ch1=2232, ch2=2619, ch3=  70, ch4=  10, ch5= 200, ts=1714037854647061,	delta=851,
seq_no=619,	ch0=   0, ch1=1809, ch2=2687, ch3= 109, ch4=   0, ch5= 193, ts=1714037854647892,	delta=831,
seq_no=620,	ch0= 142, ch1=1377, ch2=2712, ch3= 146, ch4=   0, ch5= 168, ts=1714037854648735,	delta=843,
seq_no=621,	ch0= 430, ch1= 960, ch2=2727, ch3= 170, ch4=   0, ch5= 158, ts=1714037854649620,	delta=885,
seq_no=622,	ch0= 775, ch1= 588, ch2=2728, ch3= 192, ch4=   2, ch5= 136, ts=1714037854650423,	delta=803,
seq_no=623,	ch0=1131, ch1= 253, ch2=2711, ch3= 249, ch4=   0, ch5=  97, ts=1714037854651271,	delta=848,
seq_no=624,	ch0=1580, ch1=  21, ch2=2689, ch3= 226, ch4=   0, ch5=  64, ts=1714037854652104,	delta=833,
seq_no=625,	ch0=1978, ch1=   8, ch2=2598, ch3= 235, ch4=  21, ch5=  72, ts=1714037854652944,	delta=840,
seq_no=626,	ch0=2337, ch1=  53, ch2=2365, ch3= 233, ch4=  44, ch5=   0, ts=1714037854653785,	delta=841,
seq_no=627,	ch0=2480, ch1=   1, ch2=1917, ch3= 210, ch4=  29, ch5=   0, ts=1714037854654668,	delta=883,
seq_no=628,	ch0=2441, ch1= 185, ch2=1445, ch3= 130, ch4= 106, ch5=   0, ts=1714037854655474,	delta=806,
seq_no=629,	ch0=2464, ch1= 525, ch2=1059, ch3= 168, ch4= 172, ch5=   0, ts=1714037854656310,	delta=836,
seq_no=630,	ch0=2464, ch1= 867, ch2= 595, ch3= 145, ch4= 157, ch5=   1, ts=1714037854657156,	delta=846,
seq_no=631,	ch0=2451, ch1=1287, ch2= 236, ch3= 105, ch4= 181, ch5=   2, ts=1714037854658155,	delta=999,
seq_no=632,	ch0=2399, ch1=1721, ch2=   0, ch3=  77, ch4= 176, ch5=   4, ts=1714037854658895,	delta=740,
seq_no=633,	ch0=2367, ch1=2127, ch2=   4, ch3=  48, ch4= 178, ch5=  29, ts=1714037854659699,	delta=804,
seq_no=634,	ch0=2081, ch1=2460, ch2=  13, ch3=  18, ch4= 173, ch5=  39, ts=1714037854660530,	delta=831,
seq_no=635,	ch0=1692, ch1=2480, ch2=  22, ch3=   8, ch4= 177, ch5=  64, ts=1714037854661370,	delta=840,
seq_no=636,	ch0=1276, ch1=2548, ch2= 233, ch3=   4, ch4= 168, ch5= 121, ts=1714037854662212,	delta=842,
seq_no=637,	ch0= 856, ch1=2556, ch2= 548, ch3=   0, ch4= 137, ch5= 151, ts=1714037854663066,	delta=854,
seq_no=638,	ch0= 503, ch1=2560, ch2= 964, ch3=  14, ch4= 107, ch5= 171, ts=1714037854663894,	delta=828,
seq_no=639,	ch0= 218, ch1=2543, ch2=1429, ch3=  19, ch4= 150, ch5= 158, ts=1714037854664735,	delta=841,
seq_no=640,	ch0=  41, ch1=2515, ch2=1946, ch3=  37, ch4=  26, ch5= 188, ts=1714037854665573,	delta=838,
seq_no=641,	ch0=   0, ch1=2448, ch2=2320, ch3=   0, ch4=  14, ch5= 169, ts=1714037854666415,	delta=842,
seq_no=642,	ch0=   0, ch1=2118, ch2=2638, ch3=  82, ch4=   2, ch5= 192, ts=1714037854667270,	delta=855,
seq_no=643,	ch0=   0, ch1=1703, ch2=2693, ch3= 123, ch4=   0, ch5= 192, ts=1714037854668102,	delta=832,
seq_no=644,	ch0= 194, ch1=1280, ch2=2721, ch3= 153, ch4=   0, ch5= 176, ts=1714037854668943,	delta=841,
seq_no=645,	ch0= 504, ch1= 876, ch2=2728, ch3= 172, ch4=   0, ch5= 153, ts=1714037854669783,	delta=840,
seq_no=646,	ch0= 871, ch1= 505, ch2=2719, ch3= 196, ch4=   0, ch5= 128, ts=1714037854670675,	delta=892,
seq_no=647,	ch0=1275, ch1= 192, ch2=2636, ch3= 221, ch4=   0, ch5= 192, ts=1714037854671474,	delta=799,
seq_no=648,	ch0=1686, ch1=  82, ch2=2680, ch3= 234, ch4=  13, ch5=  33, ts=1714037854672312,	delta=838,
seq_no=649,	ch0=2083, ch1=   0, ch2=2624, ch3= 227, ch4=   0, ch5=  16, ts=1714037854673154,	delta=842,
seq_no=650,	ch0=2332, ch1=   4, ch2=2271, ch3= 249, ch4=  59, ch5=   8, ts=1714037854673993,	delta=839,
seq_no=651,	ch0=2427, ch1=  65, ch2=1830, ch3= 204, ch4=  97, ch5=   0, ts=1714037854674846,	delta=853,
seq_no=652,	ch0=2471, ch1= 262, ch2=1292, ch3= 192, ch4= 141, ch5=  49, ts=1714037854675681,	delta=835,
seq_no=653,	ch0=2441, ch1= 480, ch2= 876, ch3= 144, ch4= 218, ch5=   0, ts=1714037854676521,	delta=840,
seq_no=654,	ch0=2464, ch1= 963, ch2= 503, ch3= 148, ch4= 163, ch5=   0, ts=1714037854677360,	delta=839,
seq_no=655,	ch0=2447, ch1=1391, ch2= 173, ch3= 108, ch4= 167, ch5=   0, ts=1714037854678204,	delta=844,
seq_no=656,	ch0=2419, ch1=1832, ch2=  10, ch3=  70, ch4= 182, ch5=   2, ts=1714037854679057,	delta=853,
seq_no=657,	ch0=2339, ch1=2222, ch2=  17, ch3=  37, ch4= 179, ch5=  35, ts=1714037854679891,	delta=834,
seq_no=658,	ch0=1984, ch1=2476, ch2=   8, ch3=  16, ch4= 192, ch5=  64, ts=1714037854680733,	delta=842,
seq_no=659,	ch0=1581, ch1=2529, ch2=  31, ch3=   7, ch4= 169, ch5= 107, ts=1714037854681573,	delta=840,
seq_no=660,	ch0=1156, ch1=2535, ch2= 287, ch3=   0, ch4= 156, ch5= 134, ts=1714037854682414,	delta=841,
seq_no=661,	ch0= 790, ch1=2555, ch2= 656, ch3=   0, ch4= 134, ch5= 149, ts=1714037854683267,	delta=853,
seq_no=662,	ch0= 430, ch1=2560, ch2=1080, ch3=  10, ch4= 128, ch5= 166, ts=1714037854684104,	delta=837,
seq_no=663,	ch0=  54, ch1=2536, ch2=1541, ch3=  57, ch4=  77, ch5= 224, ts=1714037854684944,	delta=840,
seq_no=664,	ch0=   0, ch1=2496, ch2=2031, ch3=  19, ch4=  47, ch5= 180, ts=1714037854685783,	delta=839,
seq_no=665,	ch0=   0, ch1=2408, ch2=2400, ch3=  50, ch4=  21, ch5= 243, ts=1714037854686660,	delta=877,
seq_no=666,	ch0=   0, ch1=2028, ch2=2656, ch3=  93, ch4=   0, ch5= 195, ts=1714037854687469,	delta=809,
seq_no=667,	ch0=  25, ch1=1615, ch2=2702, ch3= 133, ch4=   0, ch5= 185, ts=1714037854688310,	delta=841,
seq_no=668,	ch0= 267, ch1=1186, ch2=2723, ch3= 160, ch4=   0, ch5= 168, ts=1714037854689152,	delta=842,
seq_no=669,	ch0= 590, ch1= 784, ch2=2728, ch3= 172, ch4=   0, ch5= 148, ts=1714037854689994,	delta=842,
seq_no=670,	ch0= 972, ch1= 424, ch2=2723, ch3= 201, ch4=   0, ch5= 104, ts=1714037854690992,	delta=998,
seq_no=671,	ch0=1372, ch1= 114, ch2=2705, ch3= 225, ch4=  33, ch5=  73, ts=1714037854691718,	delta=726,
seq_no=672,	ch0=1732, ch1=   2, ch2=2676, ch3= 294, ch4=   6, ch5=  51, ts=1714037854692537,	delta=819,
seq_no=673,	ch0=2168, ch1=   4, ch2=2579, ch3= 217, ch4=  27, ch5=  27, ts=1714037854693369,	delta=832,
seq_no=674,	ch0=2387, ch1=  20, ch2=2059, ch3= 220, ch4=  53, ch5= 108, ts=1714037854694208,	delta=839,
seq_no=675,	ch0=2452, ch1= 132, ch2=1671, ch3= 242, ch4= 108, ch5=   0, ts=1714037854695061,	delta=853,
seq_no=676,	ch0=2496, ch1= 274, ch2=1231, ch3= 173, ch4=  58, ch5=   0, ts=1714037854695892,	delta=831,
seq_no=677,	ch0=2463, ch1= 654, ch2= 801, ch3= 141, ch4= 141, ch5=   0, ts=1714037854696730,	delta=838,
seq_no=678,	ch0=2462, ch1=1057, ch2= 411, ch3= 133, ch4= 178, ch5=   0, ts=1714037854697573,	delta=843,
seq_no=679,	ch0=2442, ch1=1482, ch2= 105, ch3=  99, ch4= 178, ch5=   9, ts=1714037854698455,	delta=882,
seq_no=680,	ch0=2404, ch1=1910, ch2=   0, ch3=  66, ch4= 192, ch5=  17, ts=1714037854699273,	delta=818,
seq_no=681,	ch0=2268, ch1=2300, ch2=   0, ch3=  40, ch4= 177, ch5=  38, ts=1714037854700101,	delta=828,
seq_no=682,	ch0=1893, ch1=2492, ch2=   8, ch3=   6, ch4= 177, ch5=  72, ts=1714037854700942,	delta=841,
seq_no=683,	ch0=1479, ch1=2530, ch2=  84, ch3=   0, ch4= 169, ch5= 111, ts=1714037854701783,	delta=841,
seq_no=684,	ch0=1078, ch1=2515, ch2= 374, ch3=   1, ch4= 148, ch5= 127, ts=1714037854702672,	delta=889,
seq_no=685,	ch0= 685, ch1=2559, ch2= 757, ch3=   6, ch4= 129, ch5= 148, ts=1714037854703469,	delta=797,
seq_no=686,	ch0= 293, ch1=2584, ch2=1218, ch3=   0, ch4=  91, ch5= 206, ts=1714037854704307,	delta=838,
seq_no=687,	ch0=  66, ch1=2540, ch2=1600, ch3=  13, ch4=  82, ch5= 269, ts=1714037854705150,	delta=843,
seq_no=688,	ch0=  21, ch1=2472, ch2=2112, ch3=  70, ch4=  50, ch5= 171, ts=1714037854705993,	delta=843,
seq_no=689,	ch0=   1, ch1=2328, ch2=2542, ch3=  57, ch4=  14, ch5= 192, ts=1714037854706844,	delta=851,
seq_no=690,	ch0=   0, ch1=1932, ch2=2672, ch3=  97, ch4=   0, ch5= 186, ts=1714037854707677,	delta=833,
seq_no=691,	ch0=  90, ch1=1507, ch2=2705, ch3= 131, ch4=   0, ch5= 182, ts=1714037854708517,	delta=840,
seq_no=692,	ch0= 345, ch1=1088, ch2=2724, ch3= 163, ch4=   0, ch5= 156, ts=1714037854709360,	delta=843,
seq_no=693,	ch0= 673, ch1= 695, ch2=2719, ch3= 192, ch4=   0, ch5= 130, ts=1714037854710201,	delta=841,
seq_no=694,	ch0=1122, ch1= 335, ch2=2723, ch3= 216, ch4=   0, ch5= 107, ts=1714037854711052,	delta=851,
seq_no=695,	ch0=1460, ch1=  64, ch2=2693, ch3= 209, ch4=   0, ch5=  69, ts=1714037854711885,	delta=833,
seq_no=696,	ch0=1880, ch1=   4, ch2=2656, ch3= 224, ch4=  29, ch5=  49, ts=1714037854712727,	delta=842,
seq_no=697,	ch0=2264, ch1=  99, ch2=2467, ch3= 217, ch4=  44, ch5=   9, ts=1714037854713571,	delta=844,
seq_no=698,	ch0=2419, ch1=   0, ch2=2027, ch3= 232, ch4= 112, ch5=   0, ts=1714037854714412,	delta=841,
seq_no=699,	ch0=2360, ch1= 114, ch2=1568, ch3= 260, ch4=  85, ch5=  25, ts=1714037854715265,	delta=853,
seq_no=700,	ch0=2462, ch1= 400, ch2=1170, ch3= 173, ch4= 128, ch5=   0, ts=1714037854716097,	delta=832,
seq_no=701,	ch0=2468, ch1= 759, ch2= 685, ch3= 162, ch4= 154, ch5=   0, ts=1714037854716937,	delta=840,
seq_no=702,	ch0=2459, ch1=1160, ch2= 322, ch3= 125, ch4= 172, ch5=   0, ts=1714037854717779,	delta=842,
seq_no=703,	ch0=2430, ch1=1584, ch2=  22, ch3=  89, ch4= 181, ch5=  16, ts=1714037854718731,	delta=952,
seq_no=704,	ch0=2392, ch1=2013, ch2=   0, ch3=  45, ch4= 180, ch5=  18, ts=1714037854719480,	delta=749,
seq_no=705,	ch0=2192, ch1=2400, ch2=   0, ch3=  18, ch4= 180, ch5=  45, ts=1714037854720316,	delta=836,
seq_no=706,	ch0=1796, ch1=2508, ch2=  19, ch3=   1, ch4= 170, ch5=  72, ts=1714037854721154,	delta=838,
seq_no=707,	ch0=1389, ch1=2535, ch2= 149, ch3=   3, ch4= 132, ch5=  88, ts=1714037854721993,	delta=839,
seq_no=708,	ch0= 948, ch1=2555, ch2= 473, ch3=   0, ch4= 137, ch5= 146, ts=1714037854722845,	delta=852,
seq_no=709,	ch0= 579, ch1=2557, ch2= 871, ch3=   8, ch4= 120, ch5= 170, ts=1714037854723675,	delta=830,
seq_no=710,	ch0= 261, ch1=2657, ch2=1289, ch3=   5, ch4=  82, ch5= 115, ts=1714037854724560,	delta=885,
seq_no=711,	ch0=  37, ch1=2528, ch2=1788, ch3=  20, ch4=  29, ch5= 185, ts=1714037854725372,	delta=812,
seq_no=712,	ch0=   0, ch1=2480, ch2=2228, ch3=  90, ch4=  11, ch5= 212, ts=1714037854726211,	delta=839,
seq_no=713,	ch0=   0, ch1=2245, ch2=2608, ch3=  64, ch4=   0, ch5= 193, ts=1714037854727048,	delta=837,
seq_no=714,	ch0=   0, ch1=1830, ch2=2684, ch3= 114, ch4=   0, ch5= 181, ts=1714037854727891,	delta=843,
seq_no=715,	ch0= 138, ch1=1405, ch2=2712, ch3= 141, ch4=   0, ch5= 178, ts=1714037854728730,	delta=839,
seq_no=716,	ch0= 415, ch1= 995, ch2=2725, ch3= 170, ch4=   0, ch5= 155, ts=1714037854729570,	delta=840,
seq_no=717,	ch0= 765, ch1= 595, ch2=2731, ch3= 200, ch4=   0, ch5= 136, ts=1714037854730411,	delta=841,
seq_no=718,	ch0=1163, ch1= 261, ch2=2768, ch3= 213, ch4=   0, ch5=  96, ts=1714037854731263,	delta=852,
seq_no=719,	ch0=1600, ch1=  22, ch2=2693, ch3= 226, ch4=  13, ch5=  35, ts=1714037854732096,	delta=833,
seq_no=720,	ch0=1971, ch1=   0, ch2=2650, ch3= 221, ch4=  82, ch5=  32, ts=1714037854732938,	delta=842,
seq_no=721,	ch0=2341, ch1=   8, ch2=2375, ch3= 216, ch4=  26, ch5=  12, ts=1714037854733780,	delta=842,
seq_no=722,	ch0=2417, ch1=  22, ch2=1916, ch3= 162, ch4=  64, ch5=   0, ts=1714037854734673,	delta=893,
seq_no=723,	ch0=2452, ch1= 217, ch2=1504, ch3= 204, ch4= 125, ch5=   0, ts=1714037854735473,	delta=800,
seq_no=724,	ch0=2457, ch1= 576, ch2= 996, ch3= 194, ch4= 148, ch5=   0, ts=1714037854736309,	delta=836,
seq_no=725,	ch0=2467, ch1= 854, ch2= 599, ch3= 150, ch4= 151, ch5=   0, ts=1714037854737150,	delta=841,
seq_no=726,	ch0=2448, ch1=1267, ch2= 244, ch3= 116, ch4= 174, ch5=   0, ts=1714037854737990,	delta=840,
seq_no=727,	ch0=2421, ch1=1712, ch2=   0, ch3=  70, ch4= 182, ch5=  11, ts=1714037854738843,	delta=853,
seq_no=728,	ch0=2369, ch1=2124, ch2=   2, ch3=  43, ch4= 176, ch5=  27, ts=1714037854739677,	delta=834,
seq_no=729,	ch0=2087, ch1=2416, ch2=   2, ch3=  10, ch4= 170, ch5=  56, ts=1714037854740516,	delta=839,
seq_no=730,	ch0=1695, ch1=2511, ch2=  31, ch3=  11, ch4= 158, ch5=  89, ts=1714037854741358,	delta=842,
seq_no=731,	ch0=1270, ch1=2558, ch2= 230, ch3=   0, ch4= 154, ch5= 125, ts=1714037854742200,	delta=842,
seq_no=732,	ch0= 864, ch1=2551, ch2= 546, ch3=   0, ch4= 129, ch5= 152, ts=1714037854743052,	delta=852,
seq_no=733,	ch0= 506, ch1=2565, ch2= 965, ch3=   5, ch4= 176, ch5= 158, ts=1714037854743882,	delta=830,
seq_no=734,	ch0= 274, ch1=2546, ch2=1482, ch3=  15, ch4=  48, ch5= 194, ts=1714037854744727,	delta=845,
seq_no=735,	ch0=   0, ch1=2511, ch2=1908, ch3=   0, ch4=  45, ch5= 228, ts=1714037854745569,	delta=842,
seq_no=736,	ch0=   0, ch1=2467, ch2=2387, ch3=  52, ch4=  25, ch5= 229, ts=1714037854746408,	delta=839,
seq_no=737,	ch0=   0, ch1=2131, ch2=2638, ch3=  89, ch4=   0, ch5= 185, ts=1714037854747306,	delta=898,
seq_no=738,	ch0=   0, ch1=1715, ch2=2691, ch3= 121, ch4=   4, ch5= 182, ts=1714037854748102,	delta=796,
seq_no=739,	ch0= 193, ch1=1290, ch2=2722, ch3= 150, ch4=   0, ch5= 167, ts=1714037854748939,	delta=837,
seq_no=740,	ch0= 490, ch1= 870, ch2=2724, ch3= 177, ch4=   0, ch5= 150, ts=1714037854749780,	delta=841,
seq_no=741,	ch0= 875, ch1= 500, ch2=2728, ch3= 203, ch4=   0, ch5= 124, ts=1714037854750663,	delta=883,
seq_no=742,	ch0=1269, ch1= 240, ch2=2713, ch3= 224, ch4=   0, ch5=  79, ts=1714037854751469,	delta=806,
seq_no=743,	ch0=1792, ch1=   0, ch2=2695, ch3= 225, ch4=   0, ch5=  59, ts=1714037854752307,	delta=838,
seq_no=744,	ch0=2039, ch1=  10, ch2=2624, ch3= 247, ch4=  17, ch5=  37, ts=1714037854753150,	delta=843,
seq_no=745,	ch0=2381, ch1=  13, ch2=2380, ch3= 209, ch4=  46, ch5=  12, ts=1714037854753988,	delta=838,
seq_no=746,	ch0=2446, ch1=  36, ch2=1763, ch3= 217, ch4= 106, ch5=  44, ts=1714037854754838,	delta=850,
seq_no=747,	ch0=2435, ch1= 166, ch2=1328, ch3= 195, ch4= 198, ch5=   0, ts=1714037854755674,	delta=836,
seq_no=748,	ch0=2459, ch1= 576, ch2= 903, ch3= 181, ch4= 137, ch5=   0, ts=1714037854756515,	delta=841,
seq_no=749,	ch0=2457, ch1= 951, ch2= 491, ch3= 141, ch4= 155, ch5=   0, ts=1714037854757512,	delta=997,
seq_no=750,	ch0=2446, ch1=1387, ch2= 167, ch3= 105, ch4= 179, ch5=   2, ts=1714037854758238,	delta=726,
seq_no=751,	ch0=2414, ch1=1818, ch2=   5, ch3=  70, ch4= 176, ch5=  18, ts=1714037854759065,	delta=827,
seq_no=752,	ch0=2337, ch1=2224, ch2=   3, ch3=  39, ch4= 173, ch5=  34, ts=1714037854759892,	delta=827,
seq_no=753,	ch0=1995, ch1=2477, ch2=  14, ch3=  13, ch4= 169, ch5=  53, ts=1714037854760730,	delta=838,
seq_no=754,	ch0=1585, ch1=2519, ch2=  41, ch3=   2, ch4= 170, ch5=  92, ts=1714037854761571,	delta=841,
seq_no=755,	ch0=1185, ch1=2542, ch2= 301, ch3=   0, ch4= 156, ch5=  91, ts=1714037854762410,	delta=839,
seq_no=756,	ch0= 788, ch1=2554, ch2= 638, ch3=   8, ch4= 141, ch5= 154, ts=1714037854763262,	delta=852,
seq_no=757,	ch0= 333, ch1=2548, ch2=1063, ch3=  43, ch4=  92, ch5= 194, ts=1714037854764092,	delta=830,
seq_no=758,	ch0= 119, ch1=2511, ch2=1634, ch3=  10, ch4=  71, ch5= 199, ts=1714037854764937,	delta=845,
seq_no=759,	ch0=  33, ch1=2507, ch2=1984, ch3=  38, ch4=  49, ch5=  98, ts=1714037854765777,	delta=840,
seq_no=760,	ch0=   0, ch1=2399, ch2=2433, ch3=  54, ch4=  29, ch5= 181, ts=1714037854766667,	delta=890,
seq_no=761,	ch0=   0, ch1=2031, ch2=2652, ch3=  90, ch4=   4, ch5= 180, ts=1714037854767465,	delta=798,
seq_no=762,	ch0=  18, ch1=1610, ch2=2700, ch3= 137, ch4=   0, ch5= 174, ts=1714037854768306,	delta=841,
seq_no=763,	ch0= 260, ch1=1180, ch2=2719, ch3= 160, ch4=   0, ch5= 168, ts=1714037854769148,	delta=842,
seq_no=764,	ch0= 588, ch1= 768, ch2=2732, ch3= 186, ch4=   0, ch5= 145, ts=1714037854769987,	delta=839,
seq_no=765,	ch0= 960, ch1= 409, ch2=2726, ch3= 207, ch4=   8, ch5= 113, ts=1714037854770840,	delta=853,
seq_no=766,	ch0=1324, ch1= 121, ch2=2704, ch3= 253, ch4=   0, ch5=  84, ts=1714037854771673,	delta=833,
seq_no=767,	ch0=1781, ch1=  11, ch2=2678, ch3= 218, ch4=   4, ch5=  42, ts=1714037854772511,	delta=838,
seq_no=768,	ch0=2172, ch1=   9, ch2=2539, ch3= 224, ch4=  21, ch5=  68, ts=1714037854773355,	delta=844,
seq_no=769,	ch0=2411, ch1=  71, ch2=2163, ch3= 258, ch4=  79, ch5=   0, ts=1714037854774198,	delta=843,
seq_no=770,	ch0=2485, ch1=  56, ch2=1709, ch3= 212, ch4=  47, ch5=   0, ts=1714037854775046,	delta=848,
seq_no=771,	ch0=2457, ch1= 320, ch2=1254, ch3= 107, ch4= 132, ch5=   0, ts=1714037854775882,	delta=836,
seq_no=772,	ch0=2467, ch1= 674, ch2= 795, ch3= 164, ch4= 153, ch5=   0, ts=1714037854776721,	delta=839,
seq_no=773,	ch0=2460, ch1=1055, ch2= 409, ch3= 128, ch4= 173, ch5=   5, ts=1714037854777564,	delta=843,
seq_no=774,	ch0=2436, ch1=1486, ch2= 101, ch3=  90, ch4= 166, ch5=   2, ts=1714037854778406,	delta=842,
seq_no=775,	ch0=2383, ch1=1923, ch2=   4, ch3=  63, ch4= 176, ch5=   6, ts=1714037854779257,	delta=851,
seq_no=776,	ch0=2279, ch1=2316, ch2=   2, ch3=  29, ch4= 174, ch5=  31, ts=1714037854780094,	delta=837,
seq_no=777,	ch0=1882, ch1=2490, ch2=   0, ch3=   5, ch4= 182, ch5=  64, ts=1714037854780933,	delta=839,
seq_no=778,	ch0=1489, ch1=2529, ch2=  81, ch3=   8, ch4= 172, ch5=  98, ts=1714037854781775,	delta=842,
seq_no=779,	ch0=1078, ch1=2550, ch2= 373, ch3=  13, ch4= 160, ch5= 141, ts=1714037854782931,	delta=1156,
seq_no=780,	ch0= 681, ch1=2557, ch2= 731, ch3=   0, ch4= 137, ch5= 168, ts=1714037854783497,	delta=566,
seq_no=781,	ch0= 341, ch1=2531, ch2=1088, ch3=   0, ch4=  81, ch5= 287, ts=1714037854784318,	delta=821,
seq_no=782,	ch0= 101, ch1=2526, ch2=1652, ch3=  44, ch4=  85, ch5= 157, ts=1714037854785150,	delta=832,
seq_no=783,	ch0=  98, ch1=2503, ch2=2101, ch3=  26, ch4=   0, ch5= 174, ts=1714037854785987,	delta=837,
seq_no=784,	ch0=   0, ch1=2344, ch2=2531, ch3=  64, ch4=  14, ch5= 193, ts=1714037854786843,	delta=856,
seq_no=785,	ch0=   0, ch1=1936, ch2=2669, ch3= 100, ch4=   0, ch5= 192, ts=1714037854787674,	delta=831,
seq_no=786,	ch0=  70, ch1=1516, ch2=2703, ch3= 137, ch4=   0, ch5= 182, ts=1714037854788515,	delta=841,
seq_no=787,	ch0= 341, ch1=1088, ch2=2728, ch3= 168, ch4=   0, ch5= 176, ts=1714037854789352,	delta=837,
seq_no=788,	ch0= 674, ch1= 694, ch2=2727, ch3= 186, ch4=   0, ch5= 138, ts=1714037854790198,	delta=846,
seq_no=789,	ch0=1050, ch1= 346, ch2=2712, ch3= 176, ch4=   0, ch5= 110, ts=1714037854791100,	delta=902,
seq_no=790,	ch0=1465, ch1=  85, ch2=2690, ch3= 230, ch4=  10, ch5=  76, ts=1714037854791901,	delta=801,
seq_no=791,	ch0=1880, ch1=  99, ch2=2663, ch3= 230, ch4=   5, ch5=  12, ts=1714037854792733,	delta=832,
seq_no=792,	ch0=2252, ch1=   0, ch2=2493, ch3= 225, ch4=  47, ch5=   5, ts=1714037854793577,	delta=844,
seq_no=793,	ch0=2274, ch1=  22, ch2=2043, ch3= 282, ch4=  50, ch5=  26, ts=1714037854794410,	delta=833,
seq_no=794,	ch0=2453, ch1= 167, ch2=1609, ch3= 195, ch4= 101, ch5=   2, ts=1714037854795262,	delta=852,
seq_no=795,	ch0=2465, ch1= 392, ch2=1081, ch3= 192, ch4= 145, ch5=  58, ts=1714037854796144,	delta=882,
seq_no=796,	ch0=2461, ch1= 744, ch2= 704, ch3= 152, ch4= 157, ch5=   0, ts=1714037854796939,	delta=795,
seq_no=797,	ch0=2456, ch1=1160, ch2= 342, ch3= 118, ch4= 167, ch5=   0, ts=1714037854797774,	delta=835,
seq_no=798,	ch0=2437, ch1=1589, ch2=  44, ch3=  84, ch4= 167, ch5=   0, ts=1714037854798677,	delta=903,
seq_no=799,	ch0=2388, ch1=2019, ch2=   0, ch3=  50, ch4= 177, ch5=  16, ts=1714037854799468,	delta=791,
seq_no=800,	ch0=2189, ch1=2406, ch2=   9, ch3=  26, ch4= 179, ch5=  43, ts=1714037854800306,	delta=838,
seq_no=801,	ch0=1792, ch1=2497, ch2=  20, ch3=  10, ch4= 170, ch5=  77, ts=1714037854801146,	delta=840,
seq_no=802,	ch0=1356, ch1=2544, ch2= 145, ch3=   0, ch4= 157, ch5= 118, ts=1714037854801986,	delta=840,
seq_no=803,	ch0= 972, ch1=2557, ch2= 452, ch3=   0, ch4= 144, ch5= 140, ts=1714037854802839,	delta=853,
seq_no=804,	ch0= 605, ch1=2560, ch2= 833, ch3=   0, ch4= 133, ch5= 194, ts=1714037854803670,	delta=831,
seq_no=805,	ch0= 262, ch1=2560, ch2=1296, ch3=  22, ch4= 139, ch5= 169, ts=1714037854804512,	delta=842,
seq_no=806,	ch0=   0, ch1=2522, ch2=1775, ch3=  78, ch4=  51, ch5= 233, ts=1714037854805352,	delta=840,
seq_no=807,	ch0=   0, ch1=2498, ch2=2234, ch3=  36, ch4=  30, ch5= 196, ts=1714037854806191,	delta=839,
seq_no=808,	ch0=   0, ch1=2240, ch2=2570, ch3=  66, ch4=  10, ch5= 188, ts=1714037854807045,	delta=854,
seq_no=809,	ch0=   0, ch1=1823, ch2=2678, ch3= 110, ch4=   0, ch5= 187, ts=1714037854807878,	delta=833,
seq_no=810,	ch0= 127, ch1=1396, ch2=2711, ch3= 145, ch4=   0, ch5= 176, ts=1714037854808719,	delta=841,
seq_no=811,	ch0= 414, ch1= 989, ch2=2727, ch3= 165, ch4=   0, ch5= 157, ts=1714037854809562,	delta=843,
seq_no=812,	ch0= 770, ch1= 608, ch2=2723, ch3= 192, ch4=   0, ch5= 137, ts=1714037854810400,	delta=838,
seq_no=813,	ch0=1180, ch1= 277, ch2=2713, ch3= 212, ch4=   0, ch5=  76, ts=1714037854811254,	delta=854,
seq_no=814,	ch0=1566, ch1=   5, ch2=2695, ch3= 233, ch4=  49, ch5=  64, ts=1714037854812088,	delta=834,
seq_no=815,	ch0=2018, ch1=   0, ch2=2650, ch3= 264, ch4=  13, ch5=  49, ts=1714037854812929,	delta=841,
seq_no=816,	ch0=2304, ch1=   1, ch2=2389, ch3= 186, ch4=  41, ch5=  11, ts=1714037854813775,	delta=846,
seq_no=817,	ch0=2416, ch1=  38, ch2=1977, ch3= 219, ch4= 109, ch5=   9, ts=1714037854814652,	delta=877,
seq_no=818,	ch0=2422, ch1= 261, ch2=1438, ch3= 213, ch4= 133, ch5=   0, ts=1714037854815459,	delta=807,
seq_no=819,	ch0=2459, ch1= 456, ch2=1006, ch3= 176, ch4=  93, ch5=   0, ts=1714037854816298,	delta=839,
seq_no=820,	ch0=2465, ch1= 846, ch2= 596, ch3= 155, ch4= 152, ch5=   0, ts=1714037854817140,	delta=842,
seq_no=821,	ch0=2448, ch1=1263, ch2= 241, ch3= 123, ch4= 179, ch5=   0, ts=1714037854817982,	delta=842,
seq_no=822,	ch0=2432, ch1=1695, ch2=   0, ch3=  70, ch4= 184, ch5=   6, ts=1714037854818830,	delta=848,
