seq_no=0,	ch0= 704, ch1=  20, ch2= 420, ch3= 105, ch4=  34, ch5=   0, ts=1714036060259952,	delta=1714036060259952,
seq_no=570,	ch0= 617, ch1= 506, ch2=   0, ch3=  26, ch4= 121, ch5=   9, ts=1714036060738423,	delta=839,
seq_no=571,	ch0= 536, ch1= 605, ch2=   0, ch3=  10, ch4= 120, ch5=  21, ts=1714036060739273,	delta=850,
seq_no=572,	ch0= 440, ch1= 682, ch2=   0, ch3=   0, ch4= 107, ch5=  41, ts=1714036060740110,	delta=837,
seq_no=573,	ch0= 332, ch1= 750, ch2=  34, ch3=   0, ch4=  96, ch5=  74, ts=1714036060740952,	delta=842,
seq_no=574,	ch0= 224, ch1= 794, ch2= 133, ch3=   0, ch4=  77, ch5=  86, ts=1714036060741791,	delta=839,
seq_no=575,	ch0= 122, ch1= 798, ch2= 233, ch3=   0, ch4=  77, ch5= 110, ts=1714036060742639,	delta=848,
seq_no=576,	ch0=  58, ch1= 763, ch2= 335, ch3=   0, ch4=  49, ch5= 102, ts=1714036060743474,	delta=835,
seq_no=577,	ch0=   0, ch1= 633, ch2= 438, ch3=  16, ch4=  89, ch5= 109, ts=1714036060744318,	delta=844,
seq_no=578,	ch0=  93, ch1= 610, ch2= 602, ch3=  21, ch4=   0, ch5= 122, ts=1714036060745156,	delta=838,
seq_no=579,	ch0=   0, ch1= 535, ch2= 704, ch3=  84, ch4=   0, ch5= 162, ts=1714036060746001,	delta=845,
seq_no=580,	ch0=   0, ch1= 448, ch2= 763, ch3=  64, ch4=   0, ch5= 119, ts=1714036060746847,	delta=846,
seq_no=581,	ch0=  28, ch1= 338, ch2= 819, ch3=  85, ch4=   0, ch5= 103, ts=1714036060747683,	delta=836,
seq_no=582,	ch0= 100, ch1= 233, ch2= 860, ch3= 105, ch4=   0, ch5= 101, ts=1714036060748525,	delta=842,
seq_no=583,	ch0= 193, ch1= 146, ch2= 849, ch3= 123, ch4=   0, ch5=  84, ts=1714036060749368,	delta=843,
seq_no=584,	ch0= 296, ch1=  55, ch2= 832, ch3= 138, ch4=   0, ch5=  64, ts=1714036060750249,	delta=881,
seq_no=585,	ch0= 379, ch1=   0, ch2= 765, ch3= 109, ch4=   0, ch5=  37, ts=1714036060751060,	delta=811,
seq_no=586,	ch0= 501, ch1=   0, ch2= 773, ch3= 146, ch4=  13, ch5=  13, ts=1714036060751891,	delta=831,
seq_no=587,	ch0= 587, ch1=   0, ch2= 561, ch3= 146, ch4=  25, ch5=  53, ts=1714036060752732,	delta=841,
seq_no=588,	ch0= 669, ch1=  64, ch2= 478, ch3= 142, ch4=  48, ch5=   0, ts=1714036060753573,	delta=841,
seq_no=589,	ch0= 737, ch1=   0, ch2= 366, ch3= 146, ch4= 114, ch5=   0, ts=1714036060754414,	delta=841,
seq_no=590,	ch0= 624, ch1= 109, ch2= 238, ch3= 182, ch4=  65, ch5=   0, ts=1714036060755258,	delta=844,
seq_no=591,	ch0= 736, ch1= 229, ch2= 146, ch3=  64, ch4=  93, ch5=  10, ts=1714036060756263,	delta=1005,
seq_no=592,	ch0= 733, ch1= 320, ch2=  50, ch3=  68, ch4= 111, ch5=   0, ts=1714036060756973,	delta=710,
seq_no=593,	ch0= 684, ch1= 430, ch2=   0, ch3=  38, ch4= 122, ch5=   2, ts=1714036060757792,	delta=819,
seq_no=594,	ch0= 604, ch1= 528, ch2=   0, ch3=  18, ch4= 116, ch5=  17, ts=1714036060758747,	delta=955,
seq_no=595,	ch0= 526, ch1= 623, ch2=   0, ch3=   4, ch4= 109, ch5=  34, ts=1714036060759482,	delta=735,
seq_no=596,	ch0= 424, ch1= 704, ch2=   0, ch3=   0, ch4= 110, ch5=  58, ts=1714036060760309,	delta=827,
seq_no=597,	ch0= 320, ch1= 772, ch2=  64, ch3=   0, ch4= 100, ch5=  77, ts=1714036060761146,	delta=837,
seq_no=598,	ch0= 237, ch1= 796, ch2= 132, ch3=   0, ch4=  89, ch5=  98, ts=1714036060761987,	delta=841,
seq_no=599,	ch0= 130, ch1= 778, ch2= 229, ch3=   0, ch4=  69, ch5= 101, ts=1714036060762841,	delta=854,
seq_no=600,	ch0=  51, ch1= 758, ch2= 361, ch3=   0, ch4=  26, ch5= 125, ts=1714036060763674,	delta=833,
seq_no=601,	ch0=   0, ch1= 690, ch2= 500, ch3=  49, ch4=  13, ch5= 179, ts=1714036060764513,	delta=839,
seq_no=602,	ch0=   0, ch1= 677, ch2= 606, ch3=   0, ch4=   0, ch5= 146, ts=1714036060765355,	delta=842,
seq_no=603,	ch0=   0, ch1= 560, ch2= 747, ch3=  38, ch4=   0, ch5= 119, ts=1714036060766195,	delta=840,
seq_no=604,	ch0=   0, ch1= 424, ch2= 769, ch3=  58, ch4=   0, ch5= 121, ts=1714036060767047,	delta=852,
seq_no=605,	ch0=  64, ch1= 322, ch2= 832, ch3=  82, ch4=   0, ch5= 112, ts=1714036060767878,	delta=831,
seq_no=606,	ch0= 122, ch1= 216, ch2= 853, ch3= 100, ch4=   0, ch5=  90, ts=1714036060768720,	delta=842,
seq_no=607,	ch0= 224, ch1= 122, ch2= 854, ch3= 129, ch4=   0, ch5=  65, ts=1714036060769562,	delta=842,
seq_no=608,	ch0= 320, ch1=  45, ch2= 814, ch3= 138, ch4=   0, ch5=  42, ts=1714036060770404,	delta=842,
seq_no=609,	ch0= 425, ch1=   0, ch2= 730, ch3= 153, ch4=   2, ch5=  84, ts=1714036060771254,	delta=850,
seq_no=610,	ch0= 537, ch1=  55, ch2= 668, ch3= 162, ch4=   4, ch5=   0, ts=1714036060772086,	delta=832,
seq_no=611,	ch0= 613, ch1=   0, ch2= 576, ch3= 130, ch4=  52, ch5=   0, ts=1714036060772925,	delta=839,
seq_no=612,	ch0= 727, ch1=   0, ch2= 455, ch3= 125, ch4=  36, ch5=   0, ts=1714036060773768,	delta=843,
seq_no=613,	ch0= 704, ch1=  64, ch2= 325, ch3=  66, ch4=  64, ch5=   0, ts=1714036060774650,	delta=882,
seq_no=614,	ch0= 761, ch1= 169, ch2= 308, ch3= 102, ch4= 113, ch5=   0, ts=1714036060775445,	delta=795,
seq_no=615,	ch0= 783, ch1= 239, ch2=  92, ch3=  85, ch4=  85, ch5=   0, ts=1714036060776287,	delta=842,
seq_no=616,	ch0= 727, ch1= 345, ch2=  43, ch3=  64, ch4=  98, ch5=   0, ts=1714036060777123,	delta=836,
seq_no=617,	ch0= 664, ch1= 461, ch2=   0, ch3=  39, ch4= 121, ch5=   0, ts=1714036060777968,	delta=845,
seq_no=618,	ch0= 588, ch1= 559, ch2=   0, ch3=  21, ch4= 119, ch5=  18, ts=1714036060778913,	delta=945,
seq_no=619,	ch0= 496, ch1= 641, ch2=   0, ch3=   0, ch4= 109, ch5=  32, ts=1714036060779672,	delta=759,
seq_no=620,	ch0= 396, ch1= 715, ch2=  10, ch3=   0, ch4= 107, ch5=  46, ts=1714036060780503,	delta=831,
seq_no=621,	ch0= 300, ch1= 770, ch2=  75, ch3=   0, ch4=  98, ch5=  64, ts=1714036060781340,	delta=837,
seq_no=622,	ch0= 199, ch1= 789, ch2= 166, ch3=   0, ch4=  64, ch5=  96, ts=1714036060782183,	delta=843,
seq_no=623,	ch0=  85, ch1= 781, ch2= 281, ch3=   0, ch4=  64, ch5= 116, ts=1714036060783037,	delta=854,
seq_no=624,	ch0=  17, ch1= 761, ch2= 394, ch3=   0, ch4=  36, ch5= 116, ts=1714036060783864,	delta=827,
seq_no=625,	ch0=   0, ch1= 697, ch2= 559, ch3=   4, ch4=  15, ch5= 128, ts=1714036060784708,	delta=844,
seq_no=626,	ch0=  16, ch1= 608, ch2= 583, ch3=  30, ch4=   0, ch5=  43, ts=1714036060785545,	delta=837,
seq_no=627,	ch0=   0, ch1= 428, ch2= 707, ch3=  53, ch4=  74, ch5= 101, ts=1714036060786389,	delta=844,
seq_no=628,	ch0=   4, ch1= 402, ch2= 787, ch3=  69, ch4=   0, ch5= 114, ts=1714036060787239,	delta=850,
seq_no=629,	ch0=  64, ch1= 290, ch2= 842, ch3=  96, ch4=   0, ch5= 102, ts=1714036060788073,	delta=834,
seq_no=630,	ch0= 137, ch1= 192, ch2= 867, ch3= 118, ch4=   0, ch5=  85, ts=1714036060788914,	delta=841,
seq_no=631,	ch0= 242, ch1= 100, ch2= 862, ch3= 131, ch4=   0, ch5=  64, ts=1714036060789798,	delta=884,
seq_no=632,	ch0= 344, ch1=  26, ch2= 805, ch3= 141, ch4=   0, ch5=  47, ts=1714036060790667,	delta=869,
seq_no=633,	ch0= 453, ch1=   0, ch2= 733, ch3= 153, ch4=  43, ch5=  26, ts=1714036060791447,	delta=780,
seq_no=634,	ch0= 605, ch1=   0, ch2= 637, ch3= 171, ch4=   9, ch5=   5, ts=1714036060792284,	delta=837,
seq_no=635,	ch0= 605, ch1=   0, ch2= 548, ch3= 110, ch4=  36, ch5=   0, ts=1714036060793124,	delta=840,
seq_no=636,	ch0= 684, ch1=   2, ch2= 493, ch3= 133, ch4=  54, ch5=   0, ts=1714036060794008,	delta=884,
seq_no=637,	ch0= 762, ch1=  87, ch2= 263, ch3= 117, ch4=  92, ch5=  49, ts=1714036060794813,	delta=805,
seq_no=638,	ch0= 794, ch1= 226, ch2= 192, ch3= 116, ch4=  89, ch5=   0, ts=1714036060795652,	delta=839,
seq_no=639,	ch0= 884, ch1= 229, ch2= 113, ch3=  84, ch4=  69, ch5=   0, ts=1714036060796489,	delta=837,
seq_no=640,	ch0= 711, ch1= 359, ch2=  18, ch3=  56, ch4= 121, ch5=   0, ts=1714036060797328,	delta=839,
seq_no=641,	ch0= 649, ch1= 473, ch2=   0, ch3=  31, ch4= 119, ch5=   5, ts=1714036060798169,	delta=841,
seq_no=642,	ch0= 569, ch1= 576, ch2=   0, ch3=  16, ch4= 116, ch5=  20, ts=1714036060799018,	delta=849,
seq_no=643,	ch0= 480, ch1= 661, ch2=   0, ch3=   5, ch4= 111, ch5=  47, ts=1714036060799854,	delta=836,
seq_no=644,	ch0= 372, ch1= 729, ch2=  17, ch3=   0, ch4= 101, ch5=  64, ts=1714036060800692,	delta=838,
seq_no=645,	ch0= 266, ch1= 772, ch2=  99, ch3=   0, ch4=  78, ch5=  75, ts=1714036060801535,	delta=843,
seq_no=646,	ch0= 170, ch1= 793, ch2= 180, ch3=   0, ch4=  82, ch5= 106, ts=1714036060802377,	delta=842,
seq_no=647,	ch0=  76, ch1= 773, ch2= 297, ch3=   0, ch4=  65, ch5= 122, ts=1714036060803225,	delta=848,
seq_no=648,	ch0=  43, ch1= 740, ch2= 400, ch3=   0, ch4=  34, ch5= 112, ts=1714036060804062,	delta=837,
seq_no=649,	ch0=   0, ch1= 544, ch2= 521, ch3=   0, ch4= 105, ch5= 106, ts=1714036060804900,	delta=838,
seq_no=650,	ch0=  45, ch1= 560, ch2= 638, ch3=  18, ch4=   0, ch5= 122, ts=1714036060805742,	delta=842,
seq_no=651,	ch0=   0, ch1= 486, ch2= 736, ch3= 103, ch4=   0, ch5= 141, ts=1714036060806623,	delta=881,
seq_no=652,	ch0=  16, ch1= 381, ch2= 791, ch3=  69, ch4=   0, ch5= 112, ts=1714036060807428,	delta=805,
seq_no=653,	ch0=  84, ch1= 265, ch2= 847, ch3=  91, ch4=   0, ch5= 101, ts=1714036060808271,	delta=843,
seq_no=654,	ch0= 167, ch1= 165, ch2= 856, ch3= 108, ch4=   0, ch5=  86, ts=1714036060809110,	delta=839,
seq_no=655,	ch0= 270, ch1=  85, ch2= 840, ch3= 123, ch4=   0, ch5=  66, ts=1714036060809952,	delta=842,
seq_no=656,	ch0= 378, ch1=  18, ch2= 790, ch3= 136, ch4=   0, ch5=  43, ts=1714036060810800,	delta=848,
seq_no=657,	ch0= 448, ch1=   0, ch2= 717, ch3= 105, ch4=   4, ch5=  22, ts=1714036060811628,	delta=828,
seq_no=658,	ch0= 556, ch1=   0, ch2= 632, ch3= 132, ch4=  25, ch5=   7, ts=1714036060812473,	delta=845,
seq_no=659,	ch0= 642, ch1=   0, ch2= 488, ch3= 132, ch4=  39, ch5=  71, ts=1714036060813315,	delta=842,
seq_no=660,	ch0= 710, ch1= 116, ch2= 367, ch3= 125, ch4=  64, ch5=   0, ts=1714036060814157,	delta=842,
seq_no=661,	ch0= 754, ch1=  39, ch2= 274, ch3= 125, ch4= 122, ch5=   0, ts=1714036060815003,	delta=846,
seq_no=662,	ch0= 670, ch1= 178, ch2= 154, ch3= 168, ch4=  75, ch5=   0, ts=1714036060815838,	delta=835,
seq_no=663,	ch0= 738, ch1= 299, ch2=  83, ch3=  58, ch4= 105, ch5=   0, ts=1714036060816679,	delta=841,
seq_no=664,	ch0= 704, ch1= 396, ch2=  13, ch3=  51, ch4= 103, ch5=   0, ts=1714036060817521,	delta=842,
seq_no=665,	ch0= 639, ch1= 504, ch2=   0, ch3=  25, ch4= 106, ch5=   2, ts=1714036060818364,	delta=843,
seq_no=666,	ch0= 554, ch1= 600, ch2=   0, ch3=  13, ch4= 103, ch5=  21, ts=1714036060819210,	delta=846,
seq_no=667,	ch0= 443, ch1= 677, ch2=   0, ch3=   0, ch4= 104, ch5=  46, ts=1714036060820045,	delta=835,
seq_no=668,	ch0= 349, ch1= 746, ch2=  36, ch3=   0, ch4=  96, ch5=  66, ts=1714036060820888,	delta=843,
seq_no=669,	ch0= 239, ch1= 789, ch2= 116, ch3=   0, ch4=  81, ch5=  82, ts=1714036060821730,	delta=842,
seq_no=670,	ch0= 149, ch1= 803, ch2= 193, ch3=   0, ch4=  56, ch5= 101, ts=1714036060822778,	delta=1048,
seq_no=671,	ch0=  72, ch1= 774, ch2= 327, ch3=   0, ch4=  40, ch5=  96, ts=1714036060823453,	delta=675,
seq_no=672,	ch0=   9, ch1= 677, ch2= 448, ch3=   8, ch4=  55, ch5= 113, ts=1714036060824265,	delta=812,
seq_no=673,	ch0=   0, ch1= 643, ch2= 546, ch3=  90, ch4=   0, ch5= 122, ts=1714036060825102,	delta=837,
seq_no=674,	ch0=   0, ch1= 583, ch2= 661, ch3=   0, ch4=   0, ch5= 122, ts=1714036060825942,	delta=840,
seq_no=675,	ch0=   0, ch1= 468, ch2= 794, ch3=  58, ch4=   0, ch5= 114, ts=1714036060826795,	delta=853,
seq_no=676,	ch0=  26, ch1= 352, ch2= 817, ch3=  86, ch4=   0, ch5= 100, ts=1714036060827623,	delta=828,
seq_no=677,	ch0=  98, ch1= 250, ch2= 854, ch3= 107, ch4=   0, ch5=  90, ts=1714036060828458,	delta=835,
seq_no=678,	ch0= 183, ch1= 146, ch2= 862, ch3= 132, ch4=   0, ch5=  78, ts=1714036060829305,	delta=847,
seq_no=679,	ch0= 279, ch1=  65, ch2= 839, ch3= 132, ch4=   0, ch5=  54, ts=1714036060830146,	delta=841,
seq_no=680,	ch0= 388, ch1=   4, ch2= 783, ch3= 146, ch4=   0, ch5=  36, ts=1714036060830994,	delta=848,
seq_no=681,	ch0= 485, ch1=   0, ch2= 667, ch3= 148, ch4=   9, ch5=  86, ts=1714036060831828,	delta=834,
seq_no=682,	ch0= 577, ch1=  79, ch2= 597, ch3= 146, ch4=  23, ch5=   0, ts=1714036060832666,	delta=838,
seq_no=683,	ch0= 650, ch1=   0, ch2= 492, ch3= 138, ch4=  86, ch5=   0, ts=1714036060833511,	delta=845,
seq_no=684,	ch0= 802, ch1=  34, ch2= 392, ch3= 133, ch4=  38, ch5=   0, ts=1714036060834350,	delta=839,
seq_no=685,	ch0= 714, ch1= 110, ch2= 244, ch3=  47, ch4=  77, ch5=   0, ts=1714036060835201,	delta=851,
seq_no=686,	ch0= 756, ch1= 219, ch2= 229, ch3=  92, ch4= 128, ch5=   1, ts=1714036060836033,	delta=832,
seq_no=687,	ch0= 736, ch1= 300, ch2=  52, ch3=  70, ch4= 107, ch5=   0, ts=1714036060836872,	delta=839,
seq_no=688,	ch0= 688, ch1= 425, ch2=   0, ch3=  46, ch4= 114, ch5=   0, ts=1714036060837771,	delta=899,
seq_no=689,	ch0= 618, ch1= 518, ch2=   0, ch3=  29, ch4= 121, ch5=  14, ts=1714036060838650,	delta=879,
seq_no=690,	ch0= 537, ch1= 609, ch2=   0, ch3=  12, ch4= 114, ch5=  26, ts=1714036060839421,	delta=771,
seq_no=691,	ch0= 427, ch1= 686, ch2=   0, ch3=   2, ch4= 117, ch5=  53, ts=1714036060840252,	delta=831,
seq_no=692,	ch0= 320, ch1= 752, ch2=  53, ch3=   0, ch4= 106, ch5=  70, ts=1714036060841087,	delta=835,
seq_no=693,	ch0= 218, ch1= 789, ch2= 128, ch3=   0, ch4=  82, ch5=  87, ts=1714036060841978,	delta=891,
seq_no=694,	ch0= 134, ch1= 780, ch2= 241, ch3=   0, ch4=  65, ch5= 107, ts=1714036060842786,	delta=808,
seq_no=695,	ch0=  43, ch1= 763, ch2= 346, ch3=   0, ch4=  37, ch5= 121, ts=1714036060843614,	delta=828,
seq_no=696,	ch0=   0, ch1= 709, ch2= 458, ch3=   0, ch4=  21, ch5= 142, ts=1714036060844454,	delta=840,
seq_no=697,	ch0=   0, ch1= 653, ch2= 656, ch3=   8, ch4=  45, ch5= 141, ts=1714036060845294,	delta=840,
seq_no=698,	ch0=  36, ch1= 554, ch2= 650, ch3=  43, ch4=   1, ch5= 171, ts=1714036060846137,	delta=843,
seq_no=699,	ch0=   0, ch1= 453, ch2= 766, ch3=  64, ch4=   0, ch5= 114, ts=1714036060846984,	delta=847,
seq_no=700,	ch0=  41, ch1= 322, ch2= 825, ch3=  85, ch4=   0, ch5= 109, ts=1714036060847818,	delta=834,
seq_no=701,	ch0= 122, ch1= 224, ch2= 856, ch3= 101, ch4=   0, ch5=  93, ts=1714036060848661,	delta=843,
seq_no=702,	ch0= 212, ch1= 136, ch2= 850, ch3= 117, ch4=   0, ch5=  77, ts=1714036060849498,	delta=837,
seq_no=703,	ch0= 313, ch1=  64, ch2= 824, ch3= 128, ch4=   0, ch5=  54, ts=1714036060850341,	delta=843,
seq_no=704,	ch0= 417, ch1=   0, ch2= 762, ch3= 138, ch4=   0, ch5=  42, ts=1714036060851190,	delta=849,
seq_no=705,	ch0= 517, ch1=   0, ch2= 672, ch3= 143, ch4=  49, ch5=  20, ts=1714036060852024,	delta=834,
seq_no=706,	ch0= 691, ch1=   0, ch2= 590, ch3= 141, ch4=  10, ch5=   0, ts=1714036060852864,	delta=840,
seq_no=707,	ch0= 657, ch1=   0, ch2= 452, ch3= 149, ch4=  47, ch5=   0, ts=1714036060853703,	delta=839,
seq_no=708,	ch0= 727, ch1=  45, ch2= 348, ch3=  98, ch4=  64, ch5=   0, ts=1714036060854548,	delta=845,
seq_no=709,	ch0= 754, ch1= 136, ch2= 169, ch3=  98, ch4= 100, ch5=  55, ts=1714036060855393,	delta=845,
seq_no=710,	ch0= 765, ch1= 325, ch2= 114, ch3= 111, ch4= 106, ch5=   0, ts=1714036060856275,	delta=882,
seq_no=711,	ch0= 726, ch1= 335, ch2=  44, ch3=  59, ch4=  90, ch5=   0, ts=1714036060857095,	delta=820,
seq_no=712,	ch0= 677, ch1= 448, ch2=   0, ch3=  37, ch4= 113, ch5=   2, ts=1714036060857921,	delta=826,
seq_no=713,	ch0= 599, ch1= 546, ch2=   0, ch3=  23, ch4= 109, ch5=  18, ts=1714036060858770,	delta=849,
seq_no=714,	ch0= 508, ch1= 635, ch2=   0, ch3=   1, ch4= 107, ch5=  43, ts=1714036060859599,	delta=829,
seq_no=715,	ch0= 405, ch1= 710, ch2=  10, ch3=   0, ch4= 101, ch5=  65, ts=1714036060860440,	delta=841,
seq_no=716,	ch0= 302, ch1= 770, ch2=  76, ch3=   0, ch4=  86, ch5=  86, ts=1714036060861291,	delta=851,
seq_no=717,	ch0= 204, ch1= 778, ch2= 178, ch3=   0, ch4=  64, ch5=  89, ts=1714036060862122,	delta=831,
seq_no=718,	ch0= 102, ch1= 777, ch2= 269, ch3=   0, ch4=  54, ch5= 110, ts=1714036060862970,	delta=848,
seq_no=719,	ch0=  42, ch1= 752, ch2= 381, ch3=   0, ch4=  31, ch5= 116, ts=1714036060863797,	delta=827,
seq_no=720,	ch0=   0, ch1= 696, ch2= 426, ch3=   1, ch4=  26, ch5= 197, ts=1714036060864637,	delta=840,
seq_no=721,	ch0=   0, ch1= 719, ch2= 599, ch3=  64, ch4=   8, ch5=  81, ts=1714036060865480,	delta=843,
seq_no=722,	ch0=   8, ch1= 462, ch2= 710, ch3=  57, ch4=  20, ch5= 114, ts=1714036060866319,	delta=839,
seq_no=723,	ch0=  21, ch1= 415, ch2= 785, ch3=  70, ch4=   0, ch5= 119, ts=1714036060867173,	delta=854,
seq_no=724,	ch0=  64, ch1= 304, ch2= 835, ch3=  93, ch4=   0, ch5=  98, ts=1714036060868015,	delta=842,
seq_no=725,	ch0= 146, ch1= 205, ch2= 858, ch3= 114, ch4=   0, ch5=  76, ts=1714036060868854,	delta=839,
seq_no=726,	ch0= 229, ch1= 105, ch2= 854, ch3= 130, ch4=   0, ch5=  64, ts=1714036060869694,	delta=840,
seq_no=727,	ch0= 328, ch1=  34, ch2= 813, ch3= 145, ch4=   0, ch5=  38, ts=1714036060870532,	delta=838,
seq_no=728,	ch0= 436, ch1=   0, ch2= 744, ch3= 149, ch4=   0, ch5=  21, ts=1714036060871377,	delta=845,
seq_no=729,	ch0= 494, ch1=   0, ch2= 658, ch3= 181, ch4=  11, ch5=  12, ts=1714036060872219,	delta=842,
seq_no=730,	ch0= 611, ch1=   2, ch2= 559, ch3= 136, ch4=  34, ch5=   0, ts=1714036060873061,	delta=842,
seq_no=731,	ch0= 685, ch1=  10, ch2= 414, ch3= 139, ch4=  52, ch5=  35, ts=1714036060873900,	delta=839,
seq_no=732,	ch0= 719, ch1= 189, ch2= 287, ch3= 130, ch4=  74, ch5=   0, ts=1714036060874748,	delta=848,
seq_no=733,	ch0= 779, ch1=  97, ch2= 206, ch3= 120, ch4= 139, ch5=   0, ts=1714036060875582,	delta=834,
seq_no=734,	ch0= 648, ch1= 242, ch2= 104, ch3= 148, ch4=  85, ch5=   0, ts=1714036060876424,	delta=842,
seq_no=735,	ch0= 714, ch1= 352, ch2=  21, ch3=  64, ch4= 112, ch5=   0, ts=1714036060877267,	delta=843,
seq_no=736,	ch0= 656, ch1= 462, ch2=   0, ch3=  38, ch4= 117, ch5=   4, ts=1714036060878108,	delta=841,
seq_no=737,	ch0= 578, ch1= 568, ch2=   0, ch3=  21, ch4= 119, ch5=  27, ts=1714036060878959,	delta=851,
seq_no=738,	ch0= 485, ch1= 660, ch2=   0, ch3=   5, ch4= 111, ch5=  49, ts=1714036060879790,	delta=831,
seq_no=739,	ch0= 380, ch1= 712, ch2=  10, ch3=   0, ch4= 109, ch5=  71, ts=1714036060880634,	delta=844,
seq_no=740,	ch0= 275, ch1= 763, ch2=  86, ch3=   0, ch4=  93, ch5=  85, ts=1714036060881475,	delta=841,
seq_no=741,	ch0= 172, ch1= 789, ch2= 181, ch3=   0, ch4=  73, ch5= 100, ts=1714036060882316,	delta=841,
seq_no=742,	ch0= 104, ch1= 778, ch2= 271, ch3=   0, ch4=  65, ch5= 113, ts=1714036060884652,	delta=2336,
seq_no=743,	ch0=  27, ch1= 741, ch2= 397, ch3=   0, ch4=  44, ch5= 117, ts=1714036060884716,	delta=64,
seq_no=744,	ch0=   0, ch1= 637, ch2= 520, ch3=   0, ch4=   0, ch5= 124, ts=1714036060885009,	delta=293,
seq_no=745,	ch0=   0, ch1= 584, ch2= 598, ch3=  96, ch4=   0, ch5= 133, ts=1714036060885700,	delta=691,
seq_no=746,	ch0=   0, ch1= 506, ch2= 719, ch3=  18, ch4=   2, ch5= 146, ts=1714036060886528,	delta=828,
seq_no=747,	ch0=  16, ch1= 388, ch2= 792, ch3=  82, ch4=   0, ch5= 114, ts=1714036060887391,	delta=863,
seq_no=748,	ch0=  77, ch1= 279, ch2= 843, ch3=  94, ch4=   0, ch5=  96, ts=1714036060888210,	delta=819,
seq_no=749,	ch0= 158, ch1= 182, ch2= 856, ch3= 110, ch4=   0, ch5=  85, ts=1714036060889355,	delta=1145,
seq_no=750,	ch0= 253, ch1=  96, ch2= 850, ch3= 125, ch4=   0, ch5=  69, ts=1714036060889931,	delta=576,
seq_no=751,	ch0= 361, ch1=  25, ch2= 803, ch3= 136, ch4=   0, ch5=  45, ts=1714036060890776,	delta=845,
seq_no=752,	ch0= 460, ch1=   0, ch2= 721, ch3= 136, ch4=   0, ch5=  26, ts=1714036060891586,	delta=810,
seq_no=753,	ch0= 557, ch1=   0, ch2= 585, ch3= 138, ch4=  16, ch5=  79, ts=1714036060892413,	delta=827,
seq_no=754,	ch0= 641, ch1=   0, ch2= 500, ch3= 137, ch4=  41, ch5=   0, ts=1714036060893250,	delta=837,
seq_no=755,	ch0= 704, ch1=   0, ch2= 389, ch3= 125, ch4= 104, ch5=   0, ts=1714036060894089,	delta=839,
seq_no=756,	ch0= 864, ch1=  90, ch2= 310, ch3= 122, ch4=  42, ch5=   0, ts=1714036060894962,	delta=873,
seq_no=757,	ch0= 721, ch1= 176, ch2= 187, ch3=  20, ch4=  93, ch5=   0, ts=1714036060895790,	delta=828,
seq_no=758,	ch0= 728, ch1= 248, ch2= 194, ch3=  64, ch4= 114, ch5=   0, ts=1714036060896629,	delta=839,
seq_no=759,	ch0= 715, ch1= 386, ch2=  15, ch3=  45, ch4= 109, ch5=   1, ts=1714036060897465,	delta=836,
seq_no=760,	ch0= 650, ch1= 489, ch2=   0, ch3=  22, ch4= 115, ch5=   9, ts=1714036060898306,	delta=841,
seq_no=761,	ch0= 558, ch1= 592, ch2=   0, ch3=   5, ch4= 121, ch5=  29, ts=1714036060899159,	delta=853,
seq_no=762,	ch0= 461, ch1= 672, ch2=   0, ch3=   0, ch4= 101, ch5=  48, ts=1714036060899988,	delta=829,
seq_no=763,	ch0= 353, ch1= 737, ch2=  33, ch3=   0, ch4=  91, ch5=  70, ts=1714036060900829,	delta=841,
seq_no=764,	ch0= 257, ch1= 783, ch2= 100, ch3=   0, ch4=  78, ch5=  86, ts=1714036060901672,	delta=843,
seq_no=765,	ch0= 147, ch1= 793, ch2= 207, ch3=   0, ch4=  64, ch5=  88, ts=1714036060902514,	delta=842,
seq_no=766,	ch0=  79, ch1= 773, ch2= 312, ch3=   0, ch4=  44, ch5= 112, ts=1714036060903356,	delta=842,
seq_no=767,	ch0=   5, ch1= 731, ch2= 442, ch3=   5, ch4=  36, ch5= 122, ts=1714036060904198,	delta=842,
seq_no=768,	ch0=   0, ch1= 673, ch2= 565, ch3=   0, ch4=   9, ch5= 151, ts=1714036060905036,	delta=838,
seq_no=769,	ch0=   0, ch1= 591, ch2= 723, ch3=  29, ch4=  34, ch5= 137, ts=1714036060905880,	delta=844,
seq_no=770,	ch0=  18, ch1= 486, ch2= 696, ch3=  53, ch4=   0, ch5= 165, ts=1714036060906730,	delta=850,
seq_no=771,	ch0=  20, ch1= 368, ch2= 813, ch3=  82, ch4=   0, ch5= 107, ts=1714036060907563,	delta=833,
seq_no=772,	ch0=  87, ch1= 263, ch2= 847, ch3=  98, ch4=   0, ch5=  89, ts=1714036060908404,	delta=841,
seq_no=773,	ch0= 178, ch1= 151, ch2= 857, ch3= 118, ch4=   0, ch5=  85, ts=1714036060909244,	delta=840,
seq_no=774,	ch0= 277, ch1=  67, ch2= 841, ch3= 139, ch4=   0, ch5=  53, ts=1714036060910086,	delta=842,
seq_no=775,	ch0= 384, ch1=   5, ch2= 791, ch3= 148, ch4=   0, ch5=  32, ts=1714036060910935,	delta=849,
seq_no=776,	ch0= 488, ch1=  38, ch2= 706, ch3= 150, ch4=  10, ch5=   0, ts=1714036060911767,	delta=832,
