seq_no=0,	ch0=1032, ch1= 370, ch2=2726, ch3=  43, ch4=  54, ch5=  70, ts=1713173707075776,	delta=1713173707075776,
seq_no=1270,	ch0=1491, ch1=  71, ch2=2679, ch3=  29, ch4=  64, ch5= 170, ts=1713173708137254,	delta=843,
seq_no=1271,	ch0=1135, ch1= 331, ch2=2720, ch3=  10, ch4=  64, ch5=  22, ts=1713173708138093,	delta=839,
seq_no=1272,	ch0= 725, ch1= 752, ch2=2723, ch3=  45, ch4= 102, ch5=  57, ts=1713173708138942,	delta=849,
seq_no=1273,	ch0= 332, ch1= 987, ch2=2721, ch3=  10, ch4= 173, ch5=  64, ts=1713173708139776,	delta=834,
seq_no=1274,	ch0=  77, ch1=1472, ch2=2705, ch3=  29, ch4= 135, ch5=  55, ts=1713173708140616,	delta=840,
seq_no=1275,	ch0=   0, ch1=1912, ch2=2683, ch3=  32, ch4= 114, ch5=  43, ts=1713173708141457,	delta=841,
seq_no=1276,	ch0=   0, ch1=2306, ch2=2546, ch3=  45, ch4= 119, ch5=  14, ts=1713173708142299,	delta=842,
seq_no=1277,	ch0=   0, ch1=2490, ch2=2124, ch3=  68, ch4= 117, ch5=   0, ts=1713173708143147,	delta=848,
seq_no=1278,	ch0=  76, ch1=2534, ch2=1666, ch3=  89, ch4= 111, ch5=   0, ts=1713173708143984,	delta=837,
seq_no=1279,	ch0= 335, ch1=2551, ch2=1200, ch3= 108, ch4= 105, ch5=   0, ts=1713173708144827,	delta=843,
seq_no=1280,	ch0= 664, ch1=2561, ch2= 772, ch3= 113, ch4=  96, ch5=   0, ts=1713173708145670,	delta=843,
seq_no=1281,	ch0=1060, ch1=2551, ch2= 388, ch3= 117, ch4=  52, ch5=   0, ts=1713173708146510,	delta=840,
seq_no=1282,	ch0=1463, ch1=2529, ch2=  89, ch3= 133, ch4=  21, ch5=   0, ts=1713173708147358,	delta=848,
seq_no=1283,	ch0=1863, ch1=2460, ch2= 118, ch3= 121, ch4=  27, ch5=   4, ts=1713173708148194,	delta=836,
seq_no=1284,	ch0=2240, ch1=2368, ch2=  88, ch3= 128, ch4=  37, ch5=  40, ts=1713173708149035,	delta=841,
seq_no=1285,	ch0=2401, ch1=2000, ch2=  74, ch3= 136, ch4=  29, ch5=  64, ts=1713173708149878,	delta=843,
seq_no=1286,	ch0=2444, ch1=1540, ch2= 117, ch3= 130, ch4=   0, ch5=  66, ts=1713173708150724,	delta=846,
seq_no=1287,	ch0=2456, ch1=1110, ch2= 406, ch3= 135, ch4=   0, ch5=  88, ts=1713173708151611,	delta=887,
seq_no=1288,	ch0=2472, ch1= 699, ch2= 779, ch3= 103, ch4=   0, ch5= 110, ts=1713173708152409,	delta=798,
seq_no=1289,	ch0=2455, ch1= 349, ch2=1216, ch3=  90, ch4=   0, ch5= 119, ts=1713173708153245,	delta=836,
seq_no=1290,	ch0=2433, ch1=  78, ch2=1679, ch3=  64, ch4=   0, ch5= 133, ts=1713173708154085,	delta=840,
seq_no=1291,	ch0=2396, ch1=  41, ch2=2131, ch3=  45, ch4=  22, ch5= 122, ts=1713173708154935,	delta=850,
seq_no=1292,	ch0=2200, ch1=   0, ch2=2559, ch3=  35, ch4=  88, ch5= 118, ts=1713173708155761,	delta=826,
seq_no=1293,	ch0=1805, ch1=   0, ch2=2672, ch3=  29, ch4=  71, ch5= 117, ts=1713173708156602,	delta=841,
seq_no=1294,	ch0=1506, ch1= 108, ch2=2712, ch3=  27, ch4=  51, ch5= 109, ts=1713173708157443,	delta=841,
seq_no=1295,	ch0=1052, ch1= 389, ch2=2703, ch3=  20, ch4=  64, ch5= 107, ts=1713173708158286,	delta=843,
seq_no=1296,	ch0= 508, ch1= 764, ch2=2736, ch3=  70, ch4=  90, ch5= 115, ts=1713173708159158,	delta=872,
seq_no=1297,	ch0= 228, ch1=1177, ch2=2697, ch3=   0, ch4= 105, ch5=  53, ts=1713173708160278,	delta=1120,
seq_no=1298,	ch0=  27, ch1=1592, ch2=2696, ch3=  30, ch4= 109, ch5=  44, ts=1713173708160865,	delta=587,
seq_no=1299,	ch0=   0, ch1=2000, ch2=2659, ch3=  36, ch4= 110, ch5=  28, ts=1713173708161667,	delta=802,
seq_no=1300,	ch0=   0, ch1=2385, ch2=2447, ch3=  46, ch4= 113, ch5=   8, ts=1713173708162503,	delta=836,
seq_no=1301,	ch0=   0, ch1=2508, ch2=2011, ch3=  75, ch4= 119, ch5=   0, ts=1713173708163355,	delta=852,
seq_no=1302,	ch0= 133, ch1=2540, ch2=1560, ch3=  96, ch4= 113, ch5=   0, ts=1713173708164425,	delta=1070,
seq_no=1303,	ch0= 394, ch1=2555, ch2=1093, ch3= 114, ch4= 108, ch5=   0, ts=1713173708165067,	delta=642,
seq_no=1304,	ch0= 753, ch1=2566, ch2= 650, ch3= 118, ch4=  82, ch5=   0, ts=1713173708165888,	delta=821,
seq_no=1305,	ch0=1166, ch1=2550, ch2= 291, ch3= 129, ch4=  53, ch5=   0, ts=1713173708166735,	delta=847,
seq_no=1306,	ch0=1582, ch1=2528, ch2=  34, ch3= 145, ch4=  36, ch5=   2, ts=1713173708167560,	delta=825,
seq_no=1307,	ch0=1996, ch1=2480, ch2=   6, ch3= 163, ch4=  16, ch5=   0, ts=1713173708168395,	delta=835,
seq_no=1308,	ch0=2353, ch1=2316, ch2=   0, ch3= 147, ch4=   0, ch5=   5, ts=1713173708169236,	delta=841,
seq_no=1309,	ch0=2423, ch1=1799, ch2=   0, ch3= 128, ch4=  24, ch5=  29, ts=1713173708170077,	delta=841,
seq_no=1310,	ch0=2445, ch1=1412, ch2= 176, ch3= 125, ch4=   0, ch5=  79, ts=1713173708170929,	delta=852,
seq_no=1311,	ch0=2463, ch1= 997, ch2= 487, ch3= 117, ch4=   0, ch5=  90, ts=1713173708171764,	delta=835,
seq_no=1312,	ch0=2467, ch1= 608, ch2= 883, ch3= 108, ch4=   0, ch5= 109, ts=1713173708172603,	delta=839,
seq_no=1313,	ch0=2452, ch1= 277, ch2=1335, ch3=  86, ch4=   0, ch5= 119, ts=1713173708173445,	delta=842,
seq_no=1314,	ch0=2413, ch1=  26, ch2=1790, ch3=  64, ch4=   0, ch5= 123, ts=1713173708174287,	delta=842,
seq_no=1315,	ch0=2343, ch1=  18, ch2=2245, ch3=  71, ch4=   4, ch5= 132, ts=1713173708175140,	delta=853,
seq_no=1316,	ch0=2084, ch1=   9, ch2=2590, ch3=   2, ch4=  29, ch5= 118, ts=1713173708175971,	delta=831,
seq_no=1317,	ch0=1694, ch1=   3, ch2=2681, ch3=   9, ch4=  48, ch5= 119, ts=1713173708176812,	delta=841,
seq_no=1318,	ch0=1289, ch1= 185, ch2=2717, ch3=  18, ch4=  69, ch5= 117, ts=1713173708177655,	delta=843,
seq_no=1319,	ch0= 894, ch1= 506, ch2=2715, ch3=  18, ch4= 141, ch5= 123, ts=1713173708178501,	delta=846,
seq_no=1320,	ch0= 541, ch1= 847, ch2=2686, ch3=  21, ch4= 109, ch5= 169, ts=1713173708179349,	delta=848,
seq_no=1321,	ch0= 273, ch1=1305, ch2=2726, ch3=  18, ch4= 123, ch5= 110, ts=1713173708180185,	delta=836,
seq_no=1322,	ch0=   0, ch1=1685, ch2=2693, ch3=  38, ch4= 117, ch5=  42, ts=1713173708181025,	delta=840,
seq_no=1323,	ch0=   0, ch1=2114, ch2=2639, ch3=  41, ch4= 122, ch5=  16, ts=1713173708181864,	delta=839,
seq_no=1324,	ch0=   0, ch1=2449, ch2=2360, ch3=  54, ch4= 114, ch5=   4, ts=1713173708182717,	delta=853,
seq_no=1325,	ch0=   0, ch1=2516, ch2=1911, ch3=  68, ch4= 110, ch5=   2, ts=1713173708183543,	delta=826,
seq_no=1326,	ch0= 185, ch1=2539, ch2=1431, ch3=  89, ch4= 104, ch5=   0, ts=1713173708184386,	delta=843,
seq_no=1327,	ch0= 494, ch1=2546, ch2= 975, ch3= 114, ch4=  89, ch5=   0, ts=1713173708185227,	delta=841,
seq_no=1328,	ch0= 853, ch1=2574, ch2= 583, ch3= 141, ch4=  78, ch5=   0, ts=1713173708186068,	delta=841,
seq_no=1329,	ch0=1231, ch1=2544, ch2= 215, ch3= 141, ch4=  50, ch5=   0, ts=1713173708186926,	delta=858,
seq_no=1330,	ch0=1635, ch1=2520, ch2=  28, ch3= 145, ch4=  40, ch5=  13, ts=1713173708187763,	delta=837,
seq_no=1331,	ch0=2019, ch1=2463, ch2=   8, ch3=  45, ch4=  13, ch5=   9, ts=1713173708188602,	delta=839,
seq_no=1332,	ch0=2333, ch1=2165, ch2=   0, ch3=  68, ch4=   0, ch5=  20, ts=1713173708189443,	delta=841,
seq_no=1333,	ch0=2425, ch1=1745, ch2=   8, ch3=  81, ch4=   0, ch5=  69, ts=1713173708190282,	delta=839,
seq_no=1334,	ch0=2450, ch1=1310, ch2= 243, ch3= 123, ch4=   0, ch5=  85, ts=1713173708191137,	delta=855,
seq_no=1335,	ch0=2464, ch1= 898, ch2= 588, ch3= 115, ch4=   0, ch5= 106, ts=1713173708191968,	delta=831,
seq_no=1336,	ch0=2461, ch1= 511, ch2= 983, ch3= 103, ch4=   0, ch5= 117, ts=1713173708193113,	delta=1145,
seq_no=1337,	ch0=2442, ch1= 202, ch2=1444, ch3=  88, ch4=   2, ch5= 121, ts=1713173708193692,	delta=579,
seq_no=1338,	ch0=2419, ch1=  27, ch2=1924, ch3=  69, ch4=   8, ch5= 126, ts=1713173708194508,	delta=816,
seq_no=1339,	ch0=2368, ch1=  21, ch2=2333, ch3=  43, ch4=  13, ch5=  72, ts=1713173708195359,	delta=851,
seq_no=1340,	ch0=2015, ch1= 138, ch2=2634, ch3=  29, ch4=  22, ch5=  90, ts=1713173708196229,	delta=870,
seq_no=1341,	ch0=1615, ch1=  64, ch2=2692, ch3=  27, ch4=  44, ch5= 114, ts=1713173708197023,	delta=794,
seq_no=1342,	ch0=1203, ch1= 192, ch2=2716, ch3=  22, ch4= 119, ch5=  98, ts=1713173708197863,	delta=840,
seq_no=1343,	ch0= 821, ch1= 530, ch2=2727, ch3=   5, ch4=   1, ch5=  91, ts=1713173708198712,	delta=849,
seq_no=1344,	ch0= 586, ch1= 925, ch2=2736, ch3=  19, ch4=  68, ch5=  77, ts=1713173708199547,	delta=835,
seq_no=1345,	ch0= 217, ch1=1360, ch2=2692, ch3=  12, ch4= 108, ch5=  54, ts=1713173708200387,	delta=840,
seq_no=1346,	ch0=   0, ch1=1795, ch2=2680, ch3=  28, ch4= 114, ch5=  36, ts=1713173708201229,	delta=842,
seq_no=1347,	ch0=   0, ch1=2192, ch2=2609, ch3=  41, ch4= 113, ch5=  16, ts=1713173708202071,	delta=842,
seq_no=1348,	ch0=   0, ch1=2463, ch2=2237, ch3=  67, ch4= 110, ch5=   1, ts=1713173708202918,	delta=847,
seq_no=1349,	ch0=  17, ch1=2520, ch2=1783, ch3=  83, ch4=  97, ch5=   0, ts=1713173708203752,	delta=834,
seq_no=1350,	ch0= 253, ch1=2545, ch2=1313, ch3= 108, ch4=  90, ch5=   0, ts=1713173708204598,	delta=846,
seq_no=1351,	ch0= 571, ch1=2547, ch2= 868, ch3= 125, ch4=  88, ch5=   0, ts=1713173708205438,	delta=840,
seq_no=1352,	ch0= 933, ch1=2553, ch2= 480, ch3= 121, ch4=  70, ch5=   0, ts=1713173708206278,	delta=840,
seq_no=1353,	ch0=1351, ch1=2540, ch2= 144, ch3= 133, ch4=  43, ch5=   4, ts=1713173708207128,	delta=850,
seq_no=1354,	ch0=1780, ch1=2513, ch2=   0, ch3= 126, ch4=  54, ch5=  51, ts=1713173708207964,	delta=836,
seq_no=1355,	ch0=2180, ch1=2423, ch2=   0, ch3= 139, ch4=   0, ch5=   0, ts=1713173708208804,	delta=840,
seq_no=1356,	ch0=2354, ch1=2067, ch2=   0, ch3= 130, ch4=   0, ch5=   0, ts=1713173708209646,	delta=842,
seq_no=1357,	ch0=2443, ch1=1731, ch2=  36, ch3= 136, ch4=   0, ch5=  36, ts=1713173708210485,	delta=839,
seq_no=1358,	ch0=2452, ch1=1219, ch2= 320, ch3= 123, ch4=   0, ch5=  89, ts=1713173708211338,	delta=853,
seq_no=1359,	ch0=2467, ch1= 812, ch2= 676, ch3= 117, ch4=   0, ch5= 105, ts=1713173708212171,	delta=833,
seq_no=1360,	ch0=2462, ch1= 455, ch2=1103, ch3=  91, ch4=   0, ch5= 125, ts=1713173708213015,	delta=844,
seq_no=1361,	ch0=2443, ch1= 157, ch2=1548, ch3=  71, ch4=   1, ch5= 132, ts=1713173708213855,	delta=840,
seq_no=1362,	ch0=2412, ch1=  23, ch2=2016, ch3=  50, ch4=   9, ch5= 137, ts=1713173708214704,	delta=849,
seq_no=1363,	ch0=2334, ch1=   0, ch2=2456, ch3=  40, ch4=   8, ch5= 136, ts=1713173708215535,	delta=831,
seq_no=1364,	ch0=1856, ch1=   0, ch2=2655, ch3=  93, ch4=  32, ch5= 114, ts=1713173708216381,	delta=846,
seq_no=1365,	ch0=1487, ch1=  59, ch2=2697, ch3=  50, ch4=  57, ch5= 114, ts=1713173708217222,	delta=841,
seq_no=1366,	ch0=1065, ch1= 320, ch2=2716, ch3=   0, ch4=  73, ch5= 111, ts=1713173708218065,	delta=843,
seq_no=1367,	ch0= 688, ch1= 696, ch2=2727, ch3=   0, ch4= 107, ch5=  85, ts=1713173708218914,	delta=849,
seq_no=1368,	ch0= 343, ch1=1028, ch2=2798, ch3=  10, ch4= 117, ch5=  71, ts=1713173708219749,	delta=835,
seq_no=1369,	ch0=  84, ch1=1472, ch2=2702, ch3=  32, ch4= 112, ch5=  57, ts=1713173708220592,	delta=843,
seq_no=1370,	ch0=   0, ch1=1894, ch2=2664, ch3=  38, ch4= 114, ch5=  29, ts=1713173708221433,	delta=841,
seq_no=1371,	ch0=   0, ch1=2288, ch2=2551, ch3=  45, ch4= 111, ch5=   9, ts=1713173708222274,	delta=841,
seq_no=1372,	ch0=   0, ch1=2488, ch2=2136, ch3=  71, ch4= 109, ch5=   0, ts=1713173708223126,	delta=852,
seq_no=1373,	ch0=  64, ch1=2528, ch2=1681, ch3=  93, ch4= 108, ch5=   0, ts=1713173708223955,	delta=829,
seq_no=1374,	ch0= 324, ch1=2555, ch2=1206, ch3=  98, ch4= 101, ch5=   0, ts=1713173708224800,	delta=845,
seq_no=1375,	ch0= 655, ch1=2556, ch2= 778, ch3= 110, ch4=  85, ch5=   0, ts=1713173708225834,	delta=1034,
seq_no=1376,	ch0=1045, ch1=2547, ch2= 399, ch3= 133, ch4=  64, ch5=   0, ts=1713173708226527,	delta=693,
seq_no=1377,	ch0=1460, ch1=2536, ch2= 104, ch3= 137, ch4=  18, ch5=   0, ts=1713173708227342,	delta=815,
seq_no=1378,	ch0=1949, ch1=2503, ch2=  75, ch3= 136, ch4=   0, ch5=   6, ts=1713173708228175,	delta=833,
seq_no=1379,	ch0=2304, ch1=2355, ch2=  37, ch3= 130, ch4=   0, ch5=  26, ts=1713173708229010,	delta=835,
seq_no=1380,	ch0=2395, ch1=1974, ch2=   0, ch3= 117, ch4=   0, ch5=  48, ts=1713173708229852,	delta=842,
seq_no=1381,	ch0=2392, ch1=1548, ch2= 104, ch3= 134, ch4=   0, ch5=  75, ts=1713173708230700,	delta=848,
seq_no=1382,	ch0=2463, ch1=1127, ch2= 401, ch3= 125, ch4=   0, ch5=  83, ts=1713173708231535,	delta=835,
seq_no=1383,	ch0=2472, ch1= 726, ch2= 776, ch3= 108, ch4=   0, ch5= 106, ts=1713173708232378,	delta=843,
seq_no=1384,	ch0=2457, ch1= 366, ch2=1208, ch3=  93, ch4=   0, ch5= 125, ts=1713173708233217,	delta=839,
seq_no=1385,	ch0=2439, ch1=  91, ch2=1660, ch3=  70, ch4=   0, ch5= 133, ts=1713173708234057,	delta=840,
seq_no=1386,	ch0=2400, ch1=  20, ch2=2189, ch3=  42, ch4=  11, ch5= 121, ts=1713173708234907,	delta=850,
seq_no=1387,	ch0=2213, ch1=   8, ch2=2565, ch3=  29, ch4=  21, ch5= 119, ts=1713173708235745,	delta=838,
seq_no=1388,	ch0=1823, ch1=   6, ch2=2626, ch3=  28, ch4=  46, ch5= 186, ts=1713173708236585,	delta=840,
seq_no=1389,	ch0=1412, ch1= 104, ch2=2705, ch3=  29, ch4=  73, ch5= 101, ts=1713173708237427,	delta=842,
seq_no=1390,	ch0=1008, ch1= 477, ch2=2726, ch3=  37, ch4=  98, ch5=  66, ts=1713173708238268,	delta=841,
seq_no=1391,	ch0= 638, ch1= 788, ch2=2732, ch3=  21, ch4=  93, ch5=  64, ts=1713173708239119,	delta=851,
seq_no=1392,	ch0= 270, ch1=1093, ch2=2719, ch3=  50, ch4= 155, ch5=  33, ts=1713173708239957,	delta=838,
seq_no=1393,	ch0=  24, ch1=1574, ch2=2703, ch3=  44, ch4= 109, ch5=  50, ts=1713173708240794,	delta=837,
seq_no=1394,	ch0=   0, ch1=1997, ch2=2661, ch3=  41, ch4= 114, ch5=  19, ts=1713173708241636,	delta=842,
seq_no=1395,	ch0=   0, ch1=2382, ch2=2466, ch3=  44, ch4= 106, ch5=   5, ts=1713173708242477,	delta=841,
seq_no=1396,	ch0=   0, ch1=2497, ch2=2035, ch3=  64, ch4= 108, ch5=   4, ts=1713173708243336,	delta=859,
seq_no=1397,	ch0= 122, ch1=2534, ch2=1572, ch3=  85, ch4= 116, ch5=   0, ts=1713173708244163,	delta=827,
seq_no=1398,	ch0= 388, ch1=2541, ch2=1108, ch3=  78, ch4=  98, ch5=   0, ts=1713173708245006,	delta=843,
seq_no=1399,	ch0= 738, ch1=2568, ch2= 675, ch3= 113, ch4=  85, ch5=   0, ts=1713173708245846,	delta=840,
seq_no=1400,	ch0=1139, ch1=2551, ch2= 320, ch3= 130, ch4=  64, ch5=   0, ts=1713173708246736,	delta=890,
seq_no=1401,	ch0=1555, ch1=2532, ch2=  34, ch3= 132, ch4=  49, ch5=   9, ts=1713173708247538,	delta=802,
seq_no=1402,	ch0=1940, ch1=2477, ch2=  18, ch3= 130, ch4=   2, ch5=  43, ts=1713173708248375,	delta=837,
seq_no=1403,	ch0=2312, ch1=2259, ch2=   0, ch3= 132, ch4=   1, ch5= 114, ts=1713173708249214,	delta=839,
seq_no=1404,	ch0=2427, ch1=1879, ch2=   0, ch3= 132, ch4=  13, ch5= 130, ts=1713173708250052,	delta=838,
seq_no=1405,	ch0=2450, ch1=1442, ch2= 166, ch3= 120, ch4=   0, ch5=  86, ts=1713173708250905,	delta=853,
seq_no=1406,	ch0=2464, ch1=1006, ch2= 468, ch3= 116, ch4=   0, ch5= 113, ts=1713173708251738,	delta=833,
seq_no=1407,	ch0=2468, ch1= 615, ch2= 861, ch3= 101, ch4=   0, ch5= 113, ts=1713173708252579,	delta=841,
seq_no=1408,	ch0=2454, ch1= 277, ch2=1308, ch3=  86, ch4=   0, ch5= 122, ts=1713173708253424,	delta=845,
seq_no=1409,	ch0=2428, ch1=  28, ch2=1777, ch3=  70, ch4=   5, ch5= 125, ts=1713173708254262,	delta=838,
seq_no=1410,	ch0=2378, ch1=   0, ch2=2224, ch3=  45, ch4=  23, ch5= 114, ts=1713173708255115,	delta=853,
seq_no=1411,	ch0=2201, ch1=   5, ch2=2608, ch3=  25, ch4=   6, ch5= 117, ts=1713173708255948,	delta=833,
seq_no=1412,	ch0=1807, ch1=   5, ch2=2677, ch3=  34, ch4=  18, ch5= 116, ts=1713173708256789,	delta=841,
seq_no=1413,	ch0=1261, ch1= 165, ch2=2712, ch3=  93, ch4=  57, ch5= 109, ts=1713173708257633,	delta=844,
seq_no=1414,	ch0= 847, ch1= 461, ch2=2732, ch3=  51, ch4=  71, ch5= 128, ts=1713173708258809,	delta=1176,
seq_no=1415,	ch0= 513, ch1= 846, ch2=2737, ch3=   0, ch4=  86, ch5=  91, ts=1713173708259344,	delta=535,
seq_no=1416,	ch0= 210, ch1=1309, ch2=2716, ch3=   0, ch4= 119, ch5=  64, ts=1713173708260162,	delta=818,
seq_no=1417,	ch0=   0, ch1=1690, ch2=2698, ch3=  34, ch4= 121, ch5=  48, ts=1713173708260997,	delta=835,
seq_no=1418,	ch0=   0, ch1=2092, ch2=2648, ch3=  43, ch4= 117, ch5=  20, ts=1713173708261838,	delta=841,
seq_no=1419,	ch0=   0, ch1=2438, ch2=2369, ch3=  53, ch4= 117, ch5=   5, ts=1713173708262846,	delta=1008,
seq_no=1420,	ch0=   0, ch1=2511, ch2=1935, ch3=  74, ch4= 113, ch5=   0, ts=1713173708263544,	delta=698,
seq_no=1421,	ch0= 183, ch1=2539, ch2=1472, ch3=  93, ch4=  98, ch5=   0, ts=1713173708264375,	delta=831,
seq_no=1422,	ch0= 483, ch1=2541, ch2= 985, ch3= 114, ch4=  86, ch5=   0, ts=1713173708265257,	delta=882,
seq_no=1423,	ch0= 847, ch1=2552, ch2= 583, ch3= 129, ch4=  73, ch5=   0, ts=1713173708266067,	delta=810,
seq_no=1424,	ch0=1246, ch1=2520, ch2= 234, ch3= 122, ch4=  54, ch5=   6, ts=1713173708266911,	delta=844,
seq_no=1425,	ch0=1658, ch1=2511, ch2=   0, ch3= 136, ch4=  65, ch5=  10, ts=1713173708267738,	delta=827,
seq_no=1426,	ch0=2060, ch1=2417, ch2=   0, ch3= 136, ch4=  50, ch5=  13, ts=1713173708268576,	delta=838,
seq_no=1427,	ch0=2360, ch1=2131, ch2=   6, ch3= 123, ch4=   0, ch5=  27, ts=1713173708269415,	delta=839,
seq_no=1428,	ch0=2403, ch1=1735, ch2=   2, ch3= 121, ch4=   0, ch5=  58, ts=1713173708270255,	delta=840,
seq_no=1429,	ch0=2457, ch1=1326, ch2= 220, ch3= 129, ch4=   0, ch5=  74, ts=1713173708271106,	delta=851,
seq_no=1430,	ch0=2464, ch1= 906, ch2= 558, ch3= 109, ch4=   0, ch5= 104, ts=1713173708271944,	delta=838,
seq_no=1431,	ch0=2463, ch1= 530, ch2= 967, ch3=  96, ch4=   0, ch5= 115, ts=1713173708272783,	delta=839,
seq_no=1432,	ch0=2447, ch1= 213, ch2=1424, ch3=  79, ch4=   1, ch5= 125, ts=1713173708273624,	delta=841,
seq_no=1433,	ch0=2420, ch1=   0, ch2=1880, ch3=  68, ch4=  17, ch5= 133, ts=1713173708274466,	delta=842,
seq_no=1434,	ch0=2348, ch1=  17, ch2=2332, ch3=  16, ch4=   9, ch5= 131, ts=1713173708275314,	delta=848,
seq_no=1435,	ch0=2019, ch1=  25, ch2=2639, ch3=  19, ch4=  29, ch5= 116, ts=1713173708276149,	delta=835,
seq_no=1436,	ch0=1615, ch1=  11, ch2=2771, ch3=  31, ch4=  49, ch5= 113, ts=1713173708276993,	delta=844,
seq_no=1437,	ch0=1202, ch1= 257, ch2=2704, ch3=  33, ch4=  84, ch5= 109, ts=1713173708277837,	delta=844,
seq_no=1438,	ch0= 809, ch1= 549, ch2=2709, ch3=  10, ch4=  96, ch5= 176, ts=1713173708278682,	delta=845,
seq_no=1439,	ch0= 500, ch1= 954, ch2=2730, ch3=  10, ch4=  91, ch5=   0, ts=1713173708279518,	delta=836,
seq_no=1440,	ch0= 155, ch1=1460, ch2=2710, ch3=  36, ch4= 114, ch5=  26, ts=1713173708280359,	delta=841,
seq_no=1441,	ch0=   0, ch1=1784, ch2=2684, ch3=  27, ch4= 107, ch5=  41, ts=1713173708281201,	delta=842,
seq_no=1442,	ch0=   0, ch1=2189, ch2=2624, ch3=  39, ch4= 110, ch5=  18, ts=1713173708282042,	delta=841,
seq_no=1443,	ch0=   0, ch1=2464, ch2=2255, ch3=  64, ch4= 110, ch5=   5, ts=1713173708282893,	delta=851,
seq_no=1444,	ch0=   1, ch1=2528, ch2=1815, ch3=  79, ch4= 109, ch5=   0, ts=1713173708283726,	delta=833,
seq_no=1445,	ch0= 237, ch1=2544, ch2=1344, ch3= 100, ch4= 104, ch5=   0, ts=1713173708284568,	delta=842,
seq_no=1446,	ch0= 560, ch1=2556, ch2= 905, ch3= 116, ch4=  82, ch5=  10, ts=1713173708285412,	delta=844,
seq_no=1447,	ch0= 912, ch1=2559, ch2= 503, ch3= 130, ch4=  66, ch5=   6, ts=1713173708286253,	delta=841,
seq_no=1448,	ch0=1333, ch1=2535, ch2= 172, ch3= 121, ch4=  45, ch5=   0, ts=1713173708287105,	delta=852,
seq_no=1449,	ch0=1732, ch1=2515, ch2=  17, ch3=  88, ch4=  18, ch5=  14, ts=1713173708287938,	delta=833,
seq_no=1450,	ch0=2127, ch1=2475, ch2=  19, ch3=  97, ch4=   0, ch5=  41, ts=1713173708288777,	delta=839,
seq_no=1451,	ch0=2382, ch1=2131, ch2=  12, ch3= 102, ch4=   0, ch5=  39, ts=1713173708289618,	delta=841,
seq_no=1452,	ch0=2443, ch1=1658, ch2=  26, ch3= 121, ch4=   0, ch5=  64, ts=1713173708290460,	delta=842,
seq_no=1453,	ch0=2455, ch1=1217, ch2= 301, ch3= 128, ch4=   0, ch5=  90, ts=1713173708291597,	delta=1137,
seq_no=1454,	ch0=2471, ch1= 817, ch2= 663, ch3= 115, ch4=   4, ch5=  97, ts=1713173708292190,	delta=593,
seq_no=1455,	ch0=2464, ch1= 451, ch2=1088, ch3=  96, ch4=   0, ch5= 112, ts=1713173708293001,	delta=811,
seq_no=1456,	ch0=2447, ch1= 154, ch2=1544, ch3=  78, ch4=   0, ch5= 118, ts=1713173708293836,	delta=835,
seq_no=1457,	ch0=2412, ch1=  25, ch2=1998, ch3=  54, ch4=   2, ch5= 130, ts=1713173708294791,	delta=955,
seq_no=1458,	ch0=2300, ch1=  99, ch2=2425, ch3=  38, ch4=  17, ch5= 101, ts=1713173708295536,	delta=745,
seq_no=1459,	ch0=1948, ch1=  64, ch2=2656, ch3=  34, ch4=  37, ch5= 110, ts=1713173708296362,	delta=826,
seq_no=1460,	ch0=1526, ch1=  12, ch2=2688, ch3=  27, ch4= 109, ch5= 117, ts=1713173708297200,	delta=838,
seq_no=1461,	ch0=1123, ch1= 269, ch2=2722, ch3=  11, ch4=   4, ch5= 105, ts=1713173708298042,	delta=842,
seq_no=1462,	ch0= 832, ch1= 620, ch2=2753, ch3=  34, ch4=  67, ch5=  88, ts=1713173708298895,	delta=853,
seq_no=1463,	ch0= 426, ch1=1021, ch2=2700, ch3=  28, ch4=  91, ch5=  79, ts=1713173708299726,	delta=831,
seq_no=1464,	ch0=  76, ch1=1452, ch2=2709, ch3=  29, ch4= 114, ch5=  54, ts=1713173708300569,	delta=843,
seq_no=1465,	ch0=   0, ch1=1884, ch2=2672, ch3=  38, ch4= 114, ch5=  32, ts=1713173708301406,	delta=837,
seq_no=1466,	ch0=   0, ch1=2280, ch2=2569, ch3=  46, ch4= 102, ch5=  10, ts=1713173708302249,	delta=843,
seq_no=1467,	ch0=   0, ch1=2496, ch2=2145, ch3=  64, ch4= 109, ch5=   3, ts=1713173708303099,	delta=850,
seq_no=1468,	ch0=  64, ch1=2524, ch2=1683, ch3=  83, ch4= 114, ch5=   0, ts=1713173708303929,	delta=830,
seq_no=1469,	ch0= 312, ch1=2559, ch2=1219, ch3=  94, ch4= 114, ch5=   6, ts=1713173708304773,	delta=844,
seq_no=1470,	ch0= 631, ch1=2557, ch2= 784, ch3= 109, ch4=  92, ch5=   9, ts=1713173708305614,	delta=841,
seq_no=1471,	ch0=1029, ch1=2545, ch2= 388, ch3= 126, ch4=  69, ch5=   0, ts=1713173708306457,	delta=843,
seq_no=1472,	ch0=1447, ch1=2538, ch2= 102, ch3= 134, ch4=  50, ch5=   4, ts=1713173708307307,	delta=850,
seq_no=1473,	ch0=1823, ch1=2591, ch2=   8, ch3= 139, ch4=  20, ch5=   0, ts=1713173708308143,	delta=836,
