seq_no=0,	ch0= 166, ch1=1575, ch2= 635, ch3=   0, ch4=  76, ch5= 150, ts=1714036499370456,	delta=1714036499370456,
seq_no=1009,	ch0=1288, ch1=1040, ch2=   0, ch3=  33, ch4=  74, ch5=   2, ts=1714036500217396,	delta=899,
seq_no=1010,	ch0=1097, ch1=1237, ch2=  38, ch3=  20, ch4=  74, ch5=  16, ts=1714036500218259,	delta=863,
seq_no=1011,	ch0= 926, ch1=1394, ch2=   0, ch3=  13, ch4=  73, ch5=   0, ts=1714036500219052,	delta=793,
seq_no=1012,	ch0= 696, ch1=1479, ch2=  92, ch3=   8, ch4= 122, ch5=  32, ts=1714036500219870,	delta=818,
seq_no=1013,	ch0= 576, ch1=1575, ch2= 271, ch3=  10, ch4=  26, ch5=  58, ts=1714036500220711,	delta=841,
seq_no=1014,	ch0= 264, ch1=1604, ch2= 468, ch3=   0, ch4=  22, ch5=  49, ts=1714036500221549,	delta=838,
seq_no=1015,	ch0= 134, ch1=1549, ch2= 807, ch3=   0, ch4=  29, ch5=  70, ts=1714036500222392,	delta=843,
seq_no=1016,	ch0=  42, ch1=1459, ch2= 889, ch3=  13, ch4=  22, ch5= 117, ts=1714036500223238,	delta=846,
seq_no=1017,	ch0=   0, ch1=1308, ch2=1145, ch3=  26, ch4=  12, ch5=  84, ts=1714036500224070,	delta=832,
seq_no=1018,	ch0=   0, ch1=1125, ch2=1348, ch3=  42, ch4=   0, ch5=  82, ts=1714036500224913,	delta=843,
seq_no=1019,	ch0=   0, ch1= 917, ch2=1523, ch3=  57, ch4=   0, ch5=  69, ts=1714036500225754,	delta=841,
seq_no=1020,	ch0=  84, ch1= 699, ch2=1651, ch3=  83, ch4=   0, ch5=  67, ts=1714036500226645,	delta=891,
seq_no=1021,	ch0= 230, ch1= 494, ch2=1720, ch3=  93, ch4=   0, ch5=  58, ts=1714036500227440,	delta=795,
seq_no=1022,	ch0= 425, ch1= 308, ch2=1728, ch3=  93, ch4=   0, ch5=  49, ts=1714036500228278,	delta=838,
seq_no=1023,	ch0= 622, ch1= 117, ch2=1682, ch3= 106, ch4=   0, ch5=  31, ts=1714036500229121,	delta=843,
seq_no=1024,	ch0= 832, ch1=  19, ch2=1586, ch3= 112, ch4=   0, ch5=  13, ts=1714036500230185,	delta=1064,
seq_no=1025,	ch0= 967, ch1=   0, ch2=1433, ch3= 141, ch4=   0, ch5=  10, ts=1714036500230864,	delta=679,
seq_no=1026,	ch0=1180, ch1=  27, ch2=1219, ch3=  77, ch4=   9, ch5=  21, ts=1714036500231661,	delta=797,
seq_no=1027,	ch0=1363, ch1=  42, ch2=1045, ch3=  96, ch4=  50, ch5=   0, ts=1714036500232494,	delta=833,
seq_no=1028,	ch0=1494, ch1= 125, ch2= 738, ch3=  91, ch4=  31, ch5=   0, ts=1714036500233333,	delta=839,
seq_no=1029,	ch0=1543, ch1= 268, ch2= 528, ch3=  89, ch4=  45, ch5=   0, ts=1714036500234175,	delta=842,
seq_no=1030,	ch0=1552, ch1= 459, ch2= 320, ch3=  76, ch4=  67, ch5=   0, ts=1714036500235013,	delta=838,
seq_no=1031,	ch0=1500, ch1= 666, ch2= 149, ch3=  64, ch4=  73, ch5=   0, ts=1714036500235854,	delta=841,
seq_no=1032,	ch0=1397, ch1= 883, ch2=  15, ch3=  44, ch4=  75, ch5=   0, ts=1714036500236691,	delta=837,
seq_no=1033,	ch0=1240, ch1=1089, ch2=   0, ch3=  28, ch4=  82, ch5=   0, ts=1714036500237534,	delta=843,
seq_no=1034,	ch0=1058, ch1=1355, ch2=   0, ch3=  18, ch4=  70, ch5=   0, ts=1714036500239117,	delta=1583,
seq_no=1035,	ch0= 850, ch1=1391, ch2=   5, ch3=  10, ch4= 106, ch5=  25, ts=1714036500239270,	delta=153,
seq_no=1036,	ch0= 677, ch1=1541, ch2= 133, ch3=   6, ch4=  50, ch5=  36, ts=1714036500240103,	delta=833,
seq_no=1037,	ch0= 432, ch1=1597, ch2= 303, ch3=   0, ch4=  44, ch5=  56, ts=1714036500240916,	delta=813,
seq_no=1038,	ch0= 253, ch1=1624, ch2= 584, ch3=   1, ch4=  64, ch5=  70, ts=1714036500241748,	delta=832,
seq_no=1039,	ch0= 122, ch1=1521, ch2= 713, ch3=  13, ch4=   9, ch5=   0, ts=1714036500242644,	delta=896,
seq_no=1040,	ch0=   0, ch1=1356, ch2= 975, ch3=  28, ch4=  79, ch5=  56, ts=1714036500243437,	delta=793,
seq_no=1041,	ch0=   0, ch1=1269, ch2=1184, ch3=  35, ch4=   0, ch5=  80, ts=1714036500244272,	delta=835,
seq_no=1042,	ch0=   0, ch1=1088, ch2=1392, ch3=  54, ch4=   0, ch5=  81, ts=1714036500245108,	delta=836,
seq_no=1043,	ch0=  12, ch1= 868, ch2=1555, ch3=  73, ch4=   0, ch5=  74, ts=1714036500245951,	delta=843,
seq_no=1044,	ch0= 118, ch1= 655, ch2=1677, ch3=  92, ch4=   0, ch5=  58, ts=1714036500246804,	delta=853,
seq_no=1045,	ch0= 269, ch1= 448, ch2=1735, ch3= 101, ch4=   0, ch5=  64, ts=1714036500247636,	delta=832,
seq_no=1046,	ch0= 457, ch1= 250, ch2=1728, ch3= 103, ch4=   0, ch5=  37, ts=1714036500248823,	delta=1187,
seq_no=1047,	ch0= 666, ch1= 110, ch2=1665, ch3= 105, ch4=   0, ch5=  21, ts=1714036500249358,	delta=535,
seq_no=1048,	ch0= 882, ch1=   4, ch2=1536, ch3= 107, ch4=   0, ch5=  17, ts=1714036500250173,	delta=815,
seq_no=1049,	ch0=1053, ch1=   0, ch2=1436, ch3= 106, ch4=  24, ch5=   8, ts=1714036500251020,	delta=847,
seq_no=1050,	ch0=1264, ch1=   4, ch2=1105, ch3= 104, ch4=  41, ch5=  64, ts=1714036500251845,	delta=825,
seq_no=1051,	ch0=1422, ch1= 119, ch2= 908, ch3= 144, ch4=  44, ch5=   0, ts=1714036500252688,	delta=843,
seq_no=1052,	ch0=1496, ch1= 106, ch2= 704, ch3=  98, ch4=   0, ch5=   0, ts=1714036500253526,	delta=838,
seq_no=1053,	ch0=1547, ch1= 310, ch2= 480, ch3=  85, ch4=  47, ch5=   0, ts=1714036500254367,	delta=841,
seq_no=1054,	ch0=1542, ch1= 506, ch2= 274, ch3=  64, ch4=  64, ch5=   0, ts=1714036500255218,	delta=851,
seq_no=1055,	ch0=1479, ch1= 718, ch2= 106, ch3=  55, ch4=  65, ch5=   0, ts=1714036500256049,	delta=831,
seq_no=1056,	ch0=1370, ch1= 931, ch2=   6, ch3=  42, ch4=  70, ch5=   0, ts=1714036500256892,	delta=843,
seq_no=1057,	ch0=1209, ch1=1135, ch2=   2, ch3=  26, ch4=  64, ch5=   2, ts=1714036500257733,	delta=841,
seq_no=1058,	ch0=1121, ch1=1299, ch2=   0, ch3=  17, ch4=  37, ch5=  12, ts=1714036500258625,	delta=892,
seq_no=1059,	ch0= 757, ch1=1456, ch2=  29, ch3=  57, ch4=  49, ch5=  34, ts=1714036500259424,	delta=799,
seq_no=1060,	ch0= 598, ch1=1567, ch2= 168, ch3=   0, ch4=  49, ch5=  45, ts=1714036500260260,	delta=836,
seq_no=1061,	ch0= 397, ch1=1612, ch2= 329, ch3=   2, ch4=  38, ch5= 117, ts=1714036500261100,	delta=840,
seq_no=1062,	ch0= 210, ch1=1701, ch2= 546, ch3=  22, ch4=  39, ch5=  10, ts=1714036500261938,	delta=838,
seq_no=1063,	ch0= 104, ch1=1472, ch2= 807, ch3=  37, ch4=  65, ch5=  54, ts=1714036500263056,	delta=1118,
seq_no=1064,	ch0=  56, ch1=1388, ch2=1033, ch3=  21, ch4=   0, ch5=  71, ts=1714036500263671,	delta=615,
seq_no=1065,	ch0=   0, ch1=1242, ch2=1251, ch3=  43, ch4=   2, ch5=  73, ts=1714036500264535,	delta=864,
seq_no=1066,	ch0=   0, ch1=1035, ch2=1443, ch3=  56, ch4=   0, ch5=  75, ts=1714036500265321,	delta=786,
seq_no=1067,	ch0=  23, ch1= 827, ch2=1600, ch3=  71, ch4=   0, ch5=  65, ts=1714036500266152,	delta=831,
seq_no=1068,	ch0= 146, ch1= 611, ch2=1695, ch3=  84, ch4=   0, ch5=  64, ts=1714036500267005,	delta=853,
seq_no=1069,	ch0= 305, ch1= 409, ch2=1745, ch3= 107, ch4=   0, ch5=  43, ts=1714036500267835,	delta=830,
seq_no=1070,	ch0= 467, ch1= 218, ch2=1731, ch3= 107, ch4=   0, ch5=  44, ts=1714036500268673,	delta=838,
seq_no=1071,	ch0= 704, ch1=  98, ch2=1650, ch3= 110, ch4=   0, ch5=  29, ts=1714036500269517,	delta=844,
seq_no=1072,	ch0= 920, ch1=   0, ch2=1510, ch3= 117, ch4=   0, ch5=  14, ts=1714036500270358,	delta=841,
seq_no=1073,	ch0=1127, ch1=   0, ch2=1312, ch3= 121, ch4=   8, ch5=   0, ts=1714036500271204,	delta=846,
seq_no=1074,	ch0=1292, ch1=   0, ch2=1100, ch3=  96, ch4=  96, ch5=   0, ts=1714036500272038,	delta=834,
seq_no=1075,	ch0=1553, ch1=  37, ch2= 880, ch3= 101, ch4=   0, ch5=   0, ts=1714036500272881,	delta=843,
seq_no=1076,	ch0=1472, ch1= 178, ch2= 655, ch3= 133, ch4=  38, ch5=   0, ts=1714036500273721,	delta=840,
seq_no=1077,	ch0=1549, ch1= 348, ch2= 420, ch3=  81, ch4=  58, ch5=   0, ts=1714036500274618,	delta=897,
seq_no=1078,	ch0=1531, ch1= 553, ch2= 232, ch3=  64, ch4=  67, ch5=   0, ts=1714036500275412,	delta=794,
seq_no=1079,	ch0=1459, ch1= 767, ch2=  82, ch3=  45, ch4=  75, ch5=   0, ts=1714036500276250,	delta=838,
seq_no=1080,	ch0=1344, ch1= 984, ch2=   0, ch3=  28, ch4=  82, ch5=   0, ts=1714036500277089,	delta=839,
seq_no=1081,	ch0=1163, ch1=1180, ch2=   0, ch3=  16, ch4=  79, ch5=  16, ts=1714036500277929,	delta=840,
seq_no=1082,	ch0= 946, ch1=1347, ch2=   0, ch3=   0, ch4=  82, ch5=  21, ts=1714036500278779,	delta=850,
seq_no=1083,	ch0= 756, ch1=1479, ch2= 158, ch3=   0, ch4=  64, ch5=  34, ts=1714036500279611,	delta=832,
seq_no=1084,	ch0= 554, ch1=1578, ch2= 192, ch3=   4, ch4=  50, ch5= 102, ts=1714036500280454,	delta=843,
seq_no=1085,	ch0= 362, ch1=1653, ch2= 404, ch3=   5, ch4=  38, ch5=  51, ts=1714036500281294,	delta=840,
seq_no=1086,	ch0= 322, ch1=1555, ch2= 618, ch3=   1, ch4=   0, ch5=  64, ts=1714036500282135,	delta=841,
seq_no=1087,	ch0=   9, ch1=1479, ch2= 880, ch3=  50, ch4=   4, ch5=  98, ts=1714036500282985,	delta=850,
seq_no=1088,	ch0=   0, ch1=1393, ch2=1098, ch3=   7, ch4=   0, ch5=  75, ts=1714036500283819,	delta=834,
seq_no=1089,	ch0=   0, ch1=1186, ch2=1304, ch3=  42, ch4=   0, ch5=  75, ts=1714036500284661,	delta=842,
seq_no=1090,	ch0=   0, ch1= 979, ch2=1479, ch3=  64, ch4=   0, ch5=  74, ts=1714036500285500,	delta=839,
seq_no=1091,	ch0=  53, ch1= 766, ch2=1626, ch3=  77, ch4=   0, ch5=  70, ts=1714036500286344,	delta=844,
seq_no=1092,	ch0= 183, ch1= 564, ch2=1716, ch3=  89, ch4=   0, ch5=  64, ts=1714036500287191,	delta=847,
seq_no=1093,	ch0= 357, ch1= 370, ch2=1739, ch3= 100, ch4=   0, ch5=  49, ts=1714036500288026,	delta=835,
seq_no=1094,	ch0= 549, ch1= 194, ch2=1708, ch3= 110, ch4=   0, ch5=  22, ts=1714036500288867,	delta=841,
seq_no=1095,	ch0= 773, ch1=  55, ch2=1603, ch3= 118, ch4=   0, ch5=  22, ts=1714036500289709,	delta=842,
seq_no=1096,	ch0= 969, ch1=   0, ch2=1465, ch3= 129, ch4=   3, ch5=   3, ts=1714036500290550,	delta=841,
seq_no=1097,	ch0=1157, ch1=   0, ch2=1271, ch3= 125, ch4=  34, ch5=   0, ts=1714036500291397,	delta=847,
seq_no=1098,	ch0=1385, ch1=   0, ch2=1098, ch3= 116, ch4=   0, ch5=   0, ts=1714036500292235,	delta=838,
seq_no=1099,	ch0=1393, ch1=  77, ch2= 817, ch3=  46, ch4=  24, ch5=   0, ts=1714036500293079,	delta=844,
seq_no=1100,	ch0=1504, ch1= 220, ch2= 677, ch3= 100, ch4=  82, ch5=   0, ts=1714036500293917,	delta=838,
seq_no=1101,	ch0=1553, ch1= 392, ch2= 370, ch3=  90, ch4=  64, ch5=   0, ts=1714036500294767,	delta=850,
seq_no=1102,	ch0=1520, ch1= 603, ch2= 188, ch3=  64, ch4=  68, ch5=   0, ts=1714036500295780,	delta=1013,
seq_no=1103,	ch0=1423, ch1= 813, ch2=  46, ch3=  48, ch4=  70, ch5=   0, ts=1714036500296478,	delta=698,
seq_no=1104,	ch0=1295, ch1=1024, ch2=   0, ch3=  34, ch4=  74, ch5=   0, ts=1714036500297295,	delta=817,
seq_no=1105,	ch0=1126, ch1=1223, ch2=   2, ch3=  25, ch4=  74, ch5=  13, ts=1714036500298129,	delta=834,
seq_no=1106,	ch0= 917, ch1=1389, ch2=  34, ch3=   9, ch4=  69, ch5=  29, ts=1714036500298980,	delta=851,
seq_no=1107,	ch0= 719, ch1=1510, ch2=  70, ch3=   8, ch4=  64, ch5=   0, ts=1714036500299812,	delta=832,
seq_no=1108,	ch0= 508, ch1=1559, ch2= 241, ch3=   0, ch4= 101, ch5=  46, ts=1714036500300652,	delta=840,
seq_no=1109,	ch0= 379, ch1=1589, ch2= 443, ch3=   0, ch4=  29, ch5=  71, ts=1714036500301493,	delta=841,
seq_no=1110,	ch0= 110, ch1=1553, ch2= 677, ch3=   0, ch4=  33, ch5=  79, ts=1714036500302335,	delta=842,
seq_no=1111,	ch0=  26, ch1=1448, ch2=1006, ch3=   2, ch4=  13, ch5=  85, ts=1714036500303185,	delta=850,
seq_no=1112,	ch0=   0, ch1=1318, ch2=1088, ch3=  21, ch4=  10, ch5= 148, ts=1714036500304016,	delta=831,
seq_no=1113,	ch0=   0, ch1=1142, ch2=1336, ch3=  37, ch4=   0, ch5=  86, ts=1714036500304855,	delta=839,
seq_no=1114,	ch0=   0, ch1= 934, ch2=1512, ch3=  64, ch4=   0, ch5=  79, ts=1714036500305699,	delta=844,
seq_no=1115,	ch0=  77, ch1= 711, ch2=1639, ch3=  71, ch4=   0, ch5=  68, ts=1714036500306541,	delta=842,
seq_no=1116,	ch0= 220, ch1= 498, ch2=1728, ch3=  90, ch4=   0, ch5=  64, ts=1714036500307391,	delta=850,
seq_no=1117,	ch0= 397, ch1= 320, ch2=1740, ch3= 109, ch4=   0, ch5=  39, ts=1714036500308228,	delta=837,
seq_no=1118,	ch0= 616, ch1= 158, ch2=1689, ch3= 105, ch4=   0, ch5=  13, ts=1714036500309065,	delta=837,
seq_no=1119,	ch0= 810, ch1=  10, ch2=1569, ch3= 122, ch4=   0, ch5=   7, ts=1714036500309906,	delta=841,
seq_no=1120,	ch0=1008, ch1=   0, ch2=1430, ch3= 116, ch4=   0, ch5=   0, ts=1714036500310754,	delta=848,
seq_no=1121,	ch0=1160, ch1=   2, ch2=1239, ch3= 133, ch4=   9, ch5=   0, ts=1714036500311588,	delta=834,
seq_no=1122,	ch0=1331, ch1=  52, ch2=1010, ch3=  89, ch4=  14, ch5=   0, ts=1714036500312429,	delta=841,
seq_no=1123,	ch0=1456, ch1= 113, ch2= 662, ch3= 104, ch4=  27, ch5=  75, ts=1714036500313318,	delta=889,
seq_no=1124,	ch0=1512, ch1= 367, ch2= 521, ch3= 105, ch4=  57, ch5=   0, ts=1714036500314118,	delta=800,
seq_no=1125,	ch0=1548, ch1= 444, ch2= 331, ch3=  76, ch4=  64, ch5=   0, ts=1714036500314967,	delta=849,
seq_no=1126,	ch0=1496, ch1= 652, ch2= 151, ch3=  57, ch4=  68, ch5=   0, ts=1714036500315797,	delta=830,
seq_no=1127,	ch0=1402, ch1= 867, ch2=  29, ch3=  49, ch4=  76, ch5=   0, ts=1714036500316640,	delta=843,
seq_no=1128,	ch0=1260, ch1=1078, ch2=   0, ch3=  31, ch4=  79, ch5=   0, ts=1714036500317478,	delta=838,
seq_no=1129,	ch0=1069, ch1=1261, ch2=   0, ch3=  21, ch4=  78, ch5=  12, ts=1714036500318319,	delta=841,
seq_no=1130,	ch0= 866, ch1=1486, ch2=   2, ch3=  26, ch4=  64, ch5=  16, ts=1714036500319171,	delta=852,
seq_no=1131,	ch0= 665, ch1=1514, ch2= 121, ch3=   4, ch4=  21, ch5=  41, ts=1714036500320006,	delta=835,
seq_no=1132,	ch0= 420, ch1=1584, ch2= 285, ch3=  48, ch4=  43, ch5=  56, ts=1714036500320847,	delta=841,
seq_no=1133,	ch0= 270, ch1=1593, ch2= 497, ch3=   0, ch4=  38, ch5=  66, ts=1714036500321687,	delta=840,
seq_no=1134,	ch0= 121, ch1=1537, ch2= 629, ch3=   1, ch4=  13, ch5= 176, ts=1714036500322529,	delta=842,
seq_no=1135,	ch0=   2, ch1=1550, ch2= 937, ch3=  32, ch4=  21, ch5=  26, ts=1714036500323388,	delta=859,
seq_no=1136,	ch0=   0, ch1=1204, ch2=1184, ch3=  39, ch4=  50, ch5=  54, ts=1714036500324220,	delta=832,
seq_no=1137,	ch0=   0, ch1=1098, ch2=1382, ch3=  44, ch4=   0, ch5=  85, ts=1714036500325059,	delta=839,
seq_no=1138,	ch0=   2, ch1= 882, ch2=1541, ch3=  57, ch4=   0, ch5=  75, ts=1714036500325896,	delta=837,
seq_no=1139,	ch0= 114, ch1= 669, ch2=1661, ch3=  75, ch4=   0, ch5=  70, ts=1714036500326745,	delta=849,
seq_no=1140,	ch0= 259, ch1= 468, ch2=1728, ch3=  87, ch4=   0, ch5=  50, ts=1714036500327579,	delta=834,
seq_no=1141,	ch0= 442, ch1= 270, ch2=1742, ch3= 100, ch4=   0, ch5=  57, ts=1714036500328596,	delta=1017,
seq_no=1142,	ch0= 657, ch1= 107, ch2=1664, ch3= 111, ch4=   0, ch5=  26, ts=1714036500329298,	delta=702,
seq_no=1143,	ch0= 839, ch1=   2, ch2=1537, ch3= 120, ch4=   0, ch5=  22, ts=1714036500330116,	delta=818,
seq_no=1144,	ch0=1047, ch1=   1, ch2=1385, ch3= 114, ch4=   0, ch5=   5, ts=1714036500330961,	delta=845,
seq_no=1145,	ch0=1212, ch1=   0, ch2=1216, ch3= 101, ch4=  26, ch5=   0, ts=1714036500331791,	delta=830,
seq_no=1146,	ch0=1379, ch1=  20, ch2= 905, ch3= 105, ch4=  41, ch5=  42, ts=1714036500332631,	delta=840,
seq_no=1147,	ch0=1527, ch1= 205, ch2= 697, ch3= 118, ch4=  37, ch5=   0, ts=1714036500333471,	delta=840,
seq_no=1148,	ch0=1543, ch1= 258, ch2= 488, ch3=  76, ch4=   0, ch5=   0, ts=1714036500334314,	delta=843,
seq_no=1149,	ch0=1543, ch1= 493, ch2= 291, ch3=  70, ch4=  50, ch5=   0, ts=1714036500335151,	delta=837,
seq_no=1150,	ch0=1480, ch1= 707, ch2= 128, ch3=  57, ch4=  72, ch5=   0, ts=1714036500335995,	delta=844,
seq_no=1151,	ch0=1369, ch1= 923, ch2=  18, ch3=  41, ch4=  73, ch5=   0, ts=1714036500336837,	delta=842,
seq_no=1152,	ch0=1216, ch1=1123, ch2=   1, ch3=  25, ch4=  74, ch5=   4, ts=1714036500337735,	delta=898,
seq_no=1153,	ch0=1037, ch1=1308, ch2=   0, ch3=  18, ch4=  64, ch5=  13, ts=1714036500338537,	delta=802,
seq_no=1154,	ch0= 838, ch1=1424, ch2=  21, ch3=   6, ch4=  26, ch5=  21, ts=1714036500339374,	delta=837,
seq_no=1155,	ch0= 576, ch1=1548, ch2= 154, ch3=  50, ch4=  43, ch5=  58, ts=1714036500340210,	delta=836,
seq_no=1156,	ch0= 395, ch1=1607, ch2= 333, ch3=   0, ch4=  44, ch5=  52, ts=1714036500341047,	delta=837,
seq_no=1157,	ch0= 232, ch1=1596, ch2= 513, ch3=   4, ch4=  31, ch5= 130, ts=1714036500341887,	delta=840,
seq_no=1158,	ch0=  82, ch1=1619, ch2= 771, ch3=  39, ch4=  28, ch5=  53, ts=1714036500342739,	delta=852,
seq_no=1159,	ch0=   0, ch1=1367, ch2=1007, ch3=  14, ch4=   0, ch5=  69, ts=1714036500343568,	delta=829,
seq_no=1160,	ch0=   8, ch1=1228, ch2=1231, ch3= 101, ch4=   0, ch5=  74, ts=1714036500344411,	delta=843,
seq_no=1161,	ch0=   0, ch1=1038, ch2=1427, ch3=  56, ch4=   0, ch5=  78, ts=1714036500345249,	delta=838,
seq_no=1162,	ch0=  13, ch1= 832, ch2=1583, ch3=  76, ch4=   0, ch5=  75, ts=1714036500346091,	delta=842,
seq_no=1163,	ch0= 128, ch1= 616, ch2=1699, ch3=  84, ch4=   0, ch5=  64, ts=1714036500346942,	delta=851,
seq_no=1164,	ch0= 299, ch1= 418, ch2=1736, ch3= 105, ch4=   0, ch5=  57, ts=1714036500347775,	delta=833,
seq_no=1165,	ch0= 485, ch1= 232, ch2=1728, ch3= 106, ch4=   0, ch5=  42, ts=1714036500348616,	delta=841,
seq_no=1166,	ch0= 669, ch1= 103, ch2=1649, ch3= 107, ch4=   0, ch5=  29, ts=1714036500349460,	delta=844,
seq_no=1167,	ch0= 899, ch1=   0, ch2=1513, ch3= 109, ch4=   0, ch5=   5, ts=1714036500350300,	delta=840,
seq_no=1168,	ch0=1112, ch1=   0, ch2=1340, ch3= 118, ch4=   5, ch5=   5, ts=1714036500351149,	delta=849,
seq_no=1169,	ch0=1259, ch1=   4, ch2=1116, ch3= 110, ch4=  21, ch5=   0, ts=1714036500351980,	delta=831,
seq_no=1170,	ch0=1413, ch1=   0, ch2= 873, ch3= 117, ch4=  90, ch5=   0, ts=1714036500352828,	delta=848,
seq_no=1171,	ch0=1586, ch1= 168, ch2= 690, ch3=  96, ch4=  21, ch5=   0, ts=1714036500353666,	delta=838,
seq_no=1172,	ch0=1521, ch1= 328, ch2= 434, ch3=  15, ch4=  42, ch5=   0, ts=1714036500354506,	delta=840,
seq_no=1173,	ch0=1537, ch1= 533, ch2= 244, ch3=  69, ch4=  64, ch5=   0, ts=1714036500355352,	delta=846,
seq_no=1174,	ch0=1463, ch1= 751, ch2=  92, ch3=  57, ch4=  64, ch5=   0, ts=1714036500356193,	delta=841,
seq_no=1175,	ch0=1347, ch1= 966, ch2=   0, ch3=  36, ch4=  66, ch5=   0, ts=1714036500357032,	delta=839,
seq_no=1176,	ch0=1176, ch1=1166, ch2=   0, ch3=  25, ch4=  77, ch5=   6, ts=1714036500357875,	delta=843,
seq_no=1177,	ch0= 984, ch1=1344, ch2=   0, ch3=  10, ch4=  73, ch5=  18, ts=1714036500358723,	delta=848,
seq_no=1178,	ch0= 767, ch1=1482, ch2=  51, ch3=   0, ch4=  57, ch5=  34, ts=1714036500359558,	delta=835,
seq_no=1179,	ch0= 564, ch1=1567, ch2= 238, ch3=   5, ch4=  48, ch5=  46, ts=1714036500360398,	delta=840,
seq_no=1180,	ch0= 368, ch1=1695, ch2= 386, ch3=   9, ch4=  43, ch5=  30, ts=1714036500361494,	delta=1096,
seq_no=1181,	ch0= 197, ch1=1550, ch2= 605, ch3=   9, ch4=  56, ch5=  68, ts=1714036500362127,	delta=633,
seq_no=1182,	ch0=   0, ch1=1498, ch2= 834, ch3=  90, ch4=   0, ch5=  77, ts=1714036500362955,	delta=828,
seq_no=1183,	ch0=   0, ch1=1376, ch2=1072, ch3=   0, ch4=   0, ch5=  93, ts=1714036500363774,	delta=819,
seq_no=1184,	ch0=   0, ch1=1189, ch2=1368, ch3=  37, ch4=  25, ch5=  89, ts=1714036500364610,	delta=836,
seq_no=1185,	ch0=   0, ch1= 998, ch2=1467, ch3=  64, ch4=   0, ch5=  75, ts=1714036500365450,	delta=840,
seq_no=1186,	ch0=  41, ch1= 784, ch2=1615, ch3=  73, ch4=   0, ch5=  76, ts=1714036500366291,	delta=841,
seq_no=1187,	ch0= 164, ch1= 578, ch2=1720, ch3=  91, ch4=   0, ch5=  66, ts=1714036500367139,	delta=848,
seq_no=1188,	ch0= 342, ch1= 366, ch2=1740, ch3= 101, ch4=   0, ch5=  57, ts=1714036500367974,	delta=835,
seq_no=1189,	ch0= 540, ch1= 198, ch2=1714, ch3= 106, ch4=   0, ch5=  37, ts=1714036500368811,	delta=837,
seq_no=1190,	ch0= 752, ch1=  58, ch2=1602, ch3= 106, ch4=   0, ch5=  28, ts=1714036500369664,	delta=853,
seq_no=1191,	ch0= 944, ch1=   0, ch2=1463, ch3= 114, ch4=   2, ch5=   0, ts=1714036500370500,	delta=836,
seq_no=1192,	ch0=1144, ch1=   0, ch2=1283, ch3= 117, ch4=  22, ch5=   0, ts=1714036500371347,	delta=847,
seq_no=1193,	ch0=1315, ch1=   0, ch2=1075, ch3= 117, ch4=   2, ch5=   0, ts=1714036500372187,	delta=840,
seq_no=1194,	ch0=1376, ch1=  64, ch2= 857, ch3= 138, ch4=  26, ch5=  21, ts=1714036500373024,	delta=837,
seq_no=1195,	ch0=1508, ch1= 215, ch2= 610, ch3=  82, ch4=  38, ch5=   0, ts=1714036500373863,	delta=839,
seq_no=1196,	ch0=1541, ch1= 361, ch2= 329, ch3=  68, ch4=  64, ch5=  54, ts=1714036500374716,	delta=853,
seq_no=1197,	ch0=1521, ch1= 585, ch2= 206, ch3=  53, ch4=  64, ch5=   0, ts=1714036500375550,	delta=834,
seq_no=1198,	ch0=1437, ch1= 801, ch2=  66, ch3=  40, ch4=  69, ch5=   0, ts=1714036500376388,	delta=838,
seq_no=1199,	ch0=1303, ch1=1010, ch2=   0, ch3=  33, ch4=  67, ch5=   0, ts=1714036500377231,	delta=843,
seq_no=1200,	ch0=1138, ch1=1208, ch2=   0, ch3=  18, ch4=  67, ch5=  15, ts=1714036500378071,	delta=840,
seq_no=1201,	ch0= 935, ch1=1379, ch2=   0, ch3=   5, ch4=  65, ch5=  30, ts=1714036500378923,	delta=852,
seq_no=1202,	ch0= 729, ch1=1515, ch2=  50, ch3=   5, ch4=  64, ch5=  86, ts=1714036500379755,	delta=832,
seq_no=1203,	ch0= 527, ch1=1593, ch2= 232, ch3=   0, ch4= 100, ch5=  42, ts=1714036500380598,	delta=843,
seq_no=1204,	ch0= 427, ch1=1587, ch2= 437, ch3=   2, ch4=  25, ch5=  64, ts=1714036500381438,	delta=840,
seq_no=1205,	ch0= 134, ch1=1563, ch2= 658, ch3=  55, ch4=  11, ch5=  64, ts=1714036500382280,	delta=842,
seq_no=1206,	ch0=  22, ch1=1531, ch2= 924, ch3=   0, ch4=  13, ch5=  82, ts=1714036500383132,	delta=852,
seq_no=1207,	ch0=   0, ch1=1347, ch2=1148, ch3=  29, ch4=   0, ch5= 112, ts=1714036500383962,	delta=830,
seq_no=1208,	ch0=   0, ch1=1151, ch2=1293, ch3=  34, ch4=   0, ch5=   0, ts=1714036500384802,	delta=840,
seq_no=1209,	ch0=   0, ch1= 952, ch2=1507, ch3=  64, ch4=   0, ch5=  73, ts=1714036500385646,	delta=844,
seq_no=1210,	ch0=  66, ch1= 737, ch2=1639, ch3=  76, ch4=   0, ch5=  64, ts=1714036500386487,	delta=841,
seq_no=1211,	ch0= 204, ch1= 522, ch2=1719, ch3=  91, ch4=   0, ch5=  48, ts=1714036500387335,	delta=848,
seq_no=1212,	ch0= 382, ch1= 320, ch2=1735, ch3= 104, ch4=   0, ch5=  46, ts=1714036500388171,	delta=836,
