seq_no=0,	ch0= 765, ch1=1501, ch2=  64, ch3=   0, ch4= 243, ch5= 155, ts=1714036481672223,	delta=1714036481672223,
seq_no=486,	ch0=1527, ch1= 198, ch2= 599, ch3= 153, ch4=  89, ch5=   0, ts=1714036482073062,	delta=840,
seq_no=487,	ch0=1535, ch1= 373, ch2= 397, ch3= 144, ch4= 125, ch5=   0, ts=1714036482073904,	delta=842,
seq_no=488,	ch0=1508, ch1= 605, ch2= 201, ch3=  90, ch4= 134, ch5=   0, ts=1714036482074758,	delta=854,
seq_no=489,	ch0=1440, ch1= 790, ch2=   4, ch3=  74, ch4= 185, ch5=  64, ts=1714036482075590,	delta=832,
seq_no=490,	ch0=1336, ch1=1077, ch2=   0, ch3=  74, ch4= 168, ch5=   0, ts=1714036482076429,	delta=839,
seq_no=491,	ch0=1131, ch1=1204, ch2=   0, ch3=  23, ch4= 147, ch5=  33, ts=1714036482077271,	delta=842,
seq_no=492,	ch0= 940, ch1=1372, ch2=   0, ch3=   6, ch4= 158, ch5=  57, ts=1714036482078111,	delta=840,
seq_no=493,	ch0= 730, ch1=1498, ch2=  83, ch3=   2, ch4= 154, ch5=  93, ts=1714036482078961,	delta=850,
seq_no=494,	ch0= 523, ch1=1582, ch2= 239, ch3=   0, ch4= 129, ch5= 120, ts=1714036482079851,	delta=890,
seq_no=495,	ch0= 332, ch1=1600, ch2= 433, ch3=   0, ch4= 101, ch5= 141, ts=1714036482080654,	delta=803,
seq_no=496,	ch0= 171, ch1=1568, ch2= 664, ch3=   0, ch4=  77, ch5= 164, ts=1714036482081486,	delta=832,
seq_no=497,	ch0= 103, ch1=1481, ch2= 891, ch3=   6, ch4=  37, ch5= 168, ts=1714036482082334,	delta=848,
seq_no=498,	ch0=   0, ch1=1344, ch2=1105, ch3=   0, ch4=  29, ch5= 173, ts=1714036482083181,	delta=847,
seq_no=499,	ch0=   0, ch1=1164, ch2=1364, ch3=  45, ch4=   9, ch5= 176, ts=1714036482084005,	delta=824,
seq_no=500,	ch0=   0, ch1= 960, ch2=1448, ch3=  78, ch4=  13, ch5= 218, ts=1714036482084846,	delta=841,
seq_no=501,	ch0=  76, ch1= 719, ch2=1627, ch3= 101, ch4=  53, ch5= 121, ts=1714036482085685,	delta=839,
seq_no=502,	ch0= 322, ch1= 507, ch2=1740, ch3= 146, ch4=   0, ch5= 121, ts=1714036482086527,	delta=842,
seq_no=503,	ch0= 357, ch1= 321, ch2=1735, ch3= 146, ch4=   0, ch5= 102, ts=1714036482087380,	delta=853,
seq_no=504,	ch0= 576, ch1= 168, ch2=1694, ch3= 192, ch4=   0, ch5=  70, ts=1714036482088217,	delta=837,
seq_no=505,	ch0= 786, ch1=  39, ch2=1601, ch3= 210, ch4=   2, ch5=  57, ts=1714036482089054,	delta=837,
seq_no=506,	ch0= 981, ch1=   0, ch2=1443, ch3= 218, ch4=  16, ch5=  32, ts=1714036482089897,	delta=843,
seq_no=507,	ch0=1179, ch1=   0, ch2=1248, ch3= 204, ch4=  42, ch5=   7, ts=1714036482090746,	delta=849,
seq_no=508,	ch0=1337, ch1=   0, ch2=1016, ch3= 197, ch4=  69, ch5=   0, ts=1714036482091579,	delta=833,
seq_no=509,	ch0=1454, ch1=  83, ch2= 783, ch3= 178, ch4= 106, ch5=   0, ts=1714036482092423,	delta=844,
seq_no=510,	ch0=1533, ch1= 245, ch2= 543, ch3= 149, ch4= 123, ch5=   0, ts=1714036482093264,	delta=841,
seq_no=511,	ch0=1545, ch1= 410, ch2= 337, ch3= 128, ch4= 137, ch5=   0, ts=1714036482094107,	delta=843,
seq_no=512,	ch0=1605, ch1= 626, ch2= 205, ch3=  97, ch4= 117, ch5=   0, ts=1714036482094954,	delta=847,
seq_no=513,	ch0=1374, ch1= 843, ch2=  14, ch3=   1, ch4= 158, ch5=   0, ts=1714036482095835,	delta=881,
seq_no=514,	ch0=1257, ch1=1042, ch2=  86, ch3=  25, ch4= 178, ch5=  29, ts=1714036482096649,	delta=814,
seq_no=515,	ch0=1100, ch1=1248, ch2=   0, ch3=  18, ch4= 170, ch5=  71, ts=1714036482097478,	delta=829,
seq_no=516,	ch0= 888, ch1=1409, ch2=   0, ch3=   0, ch4= 165, ch5=  69, ts=1714036482098319,	delta=841,
seq_no=517,	ch0= 675, ch1=1533, ch2= 114, ch3=   0, ch4= 138, ch5=  90, ts=1714036482099162,	delta=843,
seq_no=518,	ch0= 476, ch1=1593, ch2= 282, ch3=   0, ch4= 121, ch5= 125, ts=1714036482100001,	delta=839,
seq_no=519,	ch0= 285, ch1=1600, ch2= 492, ch3=   0, ch4=  97, ch5= 148, ts=1714036482100840,	delta=839,
seq_no=520,	ch0= 138, ch1=1549, ch2= 711, ch3=   0, ch4=  69, ch5= 161, ts=1714036482101684,	delta=844,
seq_no=521,	ch0=  13, ch1=1504, ch2= 932, ch3=  23, ch4=  43, ch5= 156, ts=1714036482102522,	delta=838,
seq_no=522,	ch0=   0, ch1=1280, ch2=1164, ch3=  36, ch4=   0, ch5= 170, ts=1714036482103381,	delta=859,
seq_no=523,	ch0=   0, ch1=1107, ch2=1376, ch3= 130, ch4=   2, ch5= 170, ts=1714036482104212,	delta=831,
seq_no=524,	ch0=   0, ch1= 912, ch2=1532, ch3=  64, ch4=   0, ch5= 178, ts=1714036482105051,	delta=839,
seq_no=525,	ch0=  92, ch1= 711, ch2=1700, ch3= 117, ch4=   0, ch5= 169, ts=1714036482105890,	delta=839,
seq_no=526,	ch0= 226, ch1= 613, ch2=1716, ch3= 162, ch4=   0, ch5=  89, ts=1714036482106745,	delta=855,
seq_no=527,	ch0= 439, ch1= 274, ch2=1740, ch3= 177, ch4=   0, ch5=  90, ts=1714036482107624,	delta=879,
seq_no=528,	ch0= 634, ch1= 132, ch2=1676, ch3= 192, ch4=   0, ch5=  64, ts=1714036482108421,	delta=797,
seq_no=529,	ch0= 834, ch1=  17, ch2=1560, ch3= 209, ch4=  10, ch5=  40, ts=1714036482109259,	delta=838,
seq_no=530,	ch0=1026, ch1=   0, ch2=1402, ch3= 209, ch4=  17, ch5=  21, ts=1714036482110098,	delta=839,
seq_no=531,	ch0=1211, ch1=   0, ch2=1197, ch3= 205, ch4=  42, ch5=   9, ts=1714036482110949,	delta=851,
seq_no=532,	ch0=1363, ch1=   9, ch2= 965, ch3= 197, ch4=  71, ch5=   0, ts=1714036482111778,	delta=829,
seq_no=533,	ch0=1475, ch1= 122, ch2= 741, ch3= 192, ch4= 100, ch5=   0, ts=1714036482112621,	delta=843,
seq_no=534,	ch0=1530, ch1= 277, ch2= 498, ch3= 146, ch4= 130, ch5=   0, ts=1714036482113465,	delta=844,
seq_no=535,	ch0=1541, ch1= 481, ch2= 299, ch3= 129, ch4= 149, ch5=   0, ts=1714036482114335,	delta=870,
seq_no=536,	ch0=1494, ch1= 775, ch2= 105, ch3=  93, ch4= 158, ch5=   0, ts=1714036482115171,	delta=836,
seq_no=537,	ch0=1390, ch1= 856, ch2=  13, ch3=  73, ch4= 197, ch5=   0, ts=1714036482115993,	delta=822,
seq_no=538,	ch0=1242, ch1=1103, ch2=   0, ch3=  74, ch4= 141, ch5=  29, ts=1714036482116836,	delta=843,
seq_no=539,	ch0=1039, ch1=1291, ch2=   0, ch3=   0, ch4= 154, ch5=  64, ts=1714036482117793,	delta=957,
seq_no=540,	ch0= 842, ch1=1436, ch2=  18, ch3=   0, ch4= 146, ch5=  87, ts=1714036482118550,	delta=757,
seq_no=541,	ch0= 640, ch1=1550, ch2= 151, ch3=   0, ch4= 130, ch5= 103, ts=1714036482119377,	delta=827,
seq_no=542,	ch0= 448, ch1=1610, ch2= 329, ch3=   0, ch4= 110, ch5= 125, ts=1714036482120205,	delta=828,
seq_no=543,	ch0= 245, ch1=1603, ch2= 537, ch3=   0, ch4= 101, ch5= 145, ts=1714036482121045,	delta=840,
seq_no=544,	ch0=  98, ch1=1541, ch2= 762, ch3=   0, ch4=  64, ch5= 157, ts=1714036482121889,	delta=844,
seq_no=545,	ch0=   0, ch1=1413, ch2=1091, ch3=  16, ch4=  40, ch5= 176, ts=1714036482122739,	delta=850,
seq_no=546,	ch0=   0, ch1=1251, ch2=1198, ch3=  49, ch4=  17, ch5= 219, ts=1714036482123571,	delta=832,
seq_no=547,	ch0=   0, ch1=1120, ch2=1411, ch3=  71, ch4=   0, ch5= 161, ts=1714036482124409,	delta=838,
seq_no=548,	ch0=  11, ch1= 827, ch2=1567, ch3= 100, ch4=   0, ch5= 150, ts=1714036482125251,	delta=842,
seq_no=549,	ch0=  32, ch1= 619, ch2=1679, ch3= 194, ch4=   0, ch5= 176, ts=1714036482126091,	delta=840,
seq_no=550,	ch0= 270, ch1= 480, ch2=1764, ch3= 134, ch4=   0, ch5= 131, ts=1714036482126944,	delta=853,
seq_no=551,	ch0= 476, ch1= 258, ch2=1664, ch3= 171, ch4=   0, ch5= 162, ts=1714036482127779,	delta=835,
seq_no=552,	ch0= 682, ch1= 106, ch2=1652, ch3= 192, ch4=   0, ch5=  69, ts=1714036482128837,	delta=1058,
seq_no=553,	ch0= 889, ch1=   0, ch2=1532, ch3= 200, ch4=   5, ch5=  51, ts=1714036482129499,	delta=662,
seq_no=554,	ch0=1081, ch1=   0, ch2=1356, ch3= 201, ch4=  25, ch5=  34, ts=1714036482130312,	delta=813,
seq_no=555,	ch0=1259, ch1=   0, ch2=1143, ch3= 197, ch4=  45, ch5=   0, ts=1714036482131163,	delta=851,
seq_no=556,	ch0=1408, ch1=  36, ch2= 915, ch3= 185, ch4=  74, ch5=   0, ts=1714036482131987,	delta=824,
seq_no=557,	ch0=1507, ch1= 164, ch2= 660, ch3= 172, ch4= 109, ch5=   0, ts=1714036482132828,	delta=841,
seq_no=558,	ch0=1543, ch1= 307, ch2= 448, ch3= 152, ch4= 118, ch5=   0, ts=1714036482133669,	delta=841,
seq_no=559,	ch0=1535, ch1= 515, ch2= 269, ch3= 125, ch4= 151, ch5=   0, ts=1714036482134509,	delta=840,
seq_no=560,	ch0=1438, ch1= 728, ch2= 106, ch3=  67, ch4= 160, ch5=   0, ts=1714036482135357,	delta=848,
seq_no=561,	ch0=1331, ch1= 979, ch2=  45, ch3=  57, ch4= 183, ch5=   2, ts=1714036482136196,	delta=839,
seq_no=562,	ch0=1212, ch1=1143, ch2=   0, ch3=  29, ch4= 159, ch5=   0, ts=1714036482137036,	delta=840,
seq_no=563,	ch0= 989, ch1=1233, ch2=   0, ch3=   2, ch4= 225, ch5=  50, ts=1714036482137875,	delta=839,
seq_no=564,	ch0= 795, ch1=1465, ch2=  36, ch3=   0, ch4= 154, ch5=  84, ts=1714036482138726,	delta=851,
seq_no=565,	ch0= 585, ch1=1566, ch2= 170, ch3=   0, ch4= 138, ch5= 110, ts=1714036482139562,	delta=836,
seq_no=566,	ch0= 388, ch1=1614, ch2= 357, ch3=   0, ch4= 114, ch5= 139, ts=1714036482140402,	delta=840,
seq_no=567,	ch0= 214, ch1=1586, ch2= 594, ch3=   0, ch4=  84, ch5= 159, ts=1714036482141243,	delta=841,
seq_no=568,	ch0=  79, ch1=1514, ch2= 822, ch3=   0, ch4=  53, ch5= 173, ts=1714036482142084,	delta=841,
seq_no=569,	ch0=  71, ch1=1379, ch2=1064, ch3=  18, ch4=  18, ch5= 169, ts=1714036482142936,	delta=852,
seq_no=570,	ch0=   0, ch1=1216, ch2=1260, ch3=  14, ch4=  11, ch5= 169, ts=1714036482143769,	delta=833,
seq_no=571,	ch0=   0, ch1=1018, ch2=1537, ch3=  73, ch4=   0, ch5= 161, ts=1714036482144611,	delta=842,
seq_no=572,	ch0=  33, ch1= 807, ch2=1573, ch3= 108, ch4=   0, ch5= 206, ts=1714036482145453,	delta=842,
seq_no=573,	ch0= 199, ch1= 649, ch2=1697, ch3= 151, ch4=   0, ch5= 101, ts=1714036482146292,	delta=839,
seq_no=574,	ch0= 439, ch1= 375, ch2=1773, ch3= 162, ch4=   0, ch5= 109, ts=1714036482147144,	delta=852,
seq_no=575,	ch0= 482, ch1= 206, ch2=1714, ch3= 128, ch4=   0, ch5=  93, ts=1714036482147977,	delta=833,
seq_no=576,	ch0= 730, ch1=  73, ch2=1635, ch3= 194, ch4=   0, ch5=  64, ts=1714036482148820,	delta=843,
seq_no=577,	ch0= 936, ch1=   0, ch2=1487, ch3= 204, ch4=  10, ch5=  36, ts=1714036482149661,	delta=841,
seq_no=578,	ch0=1123, ch1=   0, ch2=1299, ch3= 204, ch4=  35, ch5=  21, ts=1714036482150501,	delta=840,
seq_no=579,	ch0=1291, ch1=   4, ch2=1088, ch3= 196, ch4=  64, ch5=   2, ts=1714036482151344,	delta=843,
seq_no=580,	ch0=1429, ch1=  64, ch2= 846, ch3= 180, ch4=  88, ch5=   0, ts=1714036482152188,	delta=844,
seq_no=581,	ch0=1503, ch1= 208, ch2= 626, ch3= 156, ch4= 104, ch5=   0, ts=1714036482153029,	delta=841,
seq_no=582,	ch0=1563, ch1= 369, ch2= 384, ch3= 140, ch4= 128, ch5=   0, ts=1714036482153869,	delta=840,
seq_no=583,	ch0=1532, ch1= 576, ch2= 213, ch3= 115, ch4= 148, ch5=   0, ts=1714036482154765,	delta=896,
seq_no=584,	ch0=1433, ch1= 774, ch2=  64, ch3=  79, ch4= 128, ch5=   0, ts=1714036482155559,	delta=794,
seq_no=585,	ch0=1248, ch1= 990, ch2=   9, ch3=  97, ch4= 148, ch5=  50, ts=1714036482156398,	delta=839,
seq_no=586,	ch0=1116, ch1=1227, ch2=   0, ch3=  10, ch4= 162, ch5=  41, ts=1714036482157237,	delta=839,
seq_no=587,	ch0= 929, ch1=1357, ch2=   0, ch3=   0, ch4= 148, ch5= 166, ts=1714036482158079,	delta=842,
seq_no=588,	ch0= 736, ch1=1496, ch2=  75, ch3=   0, ch4= 151, ch5=  96, ts=1714036482158927,	delta=848,
seq_no=589,	ch0= 540, ch1=1576, ch2= 225, ch3=   0, ch4= 132, ch5= 118, ts=1714036482159762,	delta=835,
seq_no=590,	ch0= 348, ch1=1606, ch2= 414, ch3=   0, ch4= 109, ch5= 142, ts=1714036482160604,	delta=842,
seq_no=591,	ch0= 176, ch1=1578, ch2= 638, ch3=   0, ch4=  84, ch5= 159, ts=1714036482161618,	delta=1014,
seq_no=592,	ch0=  45, ch1=1496, ch2= 860, ch3=   0, ch4=  57, ch5= 172, ts=1714036482162327,	delta=709,
seq_no=593,	ch0=   0, ch1=1384, ch2=1088, ch3=  19, ch4=  24, ch5= 144, ts=1714036482163155,	delta=828,
seq_no=594,	ch0=   0, ch1=1124, ch2=1304, ch3=  46, ch4=  62, ch5= 173, ts=1714036482163977,	delta=822,
seq_no=595,	ch0=  69, ch1= 952, ch2=1489, ch3=  77, ch4=   0, ch5= 162, ts=1714036482164818,	delta=841,
seq_no=596,	ch0=  52, ch1= 750, ch2=1633, ch3= 117, ch4=   0, ch5= 156, ts=1714036482165657,	delta=839,
seq_no=597,	ch0= 187, ch1= 530, ch2=1821, ch3= 137, ch4=   5, ch5= 150, ts=1714036482166501,	delta=844,
seq_no=598,	ch0= 431, ch1= 383, ch2=1699, ch3= 169, ch4=   0, ch5=  96, ts=1714036482167798,	delta=1297,
seq_no=599,	ch0= 556, ch1=  93, ch2=1696, ch3= 179, ch4=  43, ch5=  67, ts=1714036482168237,	delta=439,
seq_no=600,	ch0= 774, ch1=  43, ch2=1605, ch3= 217, ch4=   1, ch5=  57, ts=1714036482169045,	delta=808,
seq_no=601,	ch0= 973, ch1=   0, ch2=1453, ch3= 207, ch4=  13, ch5=  32, ts=1714036482169873,	delta=828,
seq_no=602,	ch0=1174, ch1=   0, ch2=1255, ch3= 213, ch4=  39, ch5=  12, ts=1714036482170730,	delta=857,
seq_no=603,	ch0=1329, ch1=   0, ch2=1033, ch3= 196, ch4=  66, ch5=   0, ts=1714036482171548,	delta=818,
seq_no=604,	ch0=1456, ch1=  82, ch2= 786, ch3= 187, ch4=  96, ch5=   0, ts=1714036482172388,	delta=840,
seq_no=605,	ch0=1540, ch1= 228, ch2= 551, ch3= 158, ch4= 105, ch5=   0, ts=1714036482173232,	delta=844,
seq_no=606,	ch0=1539, ch1= 419, ch2= 353, ch3= 130, ch4= 141, ch5=   0, ts=1714036482174074,	delta=842,
seq_no=607,	ch0=1504, ch1= 625, ch2= 176, ch3=  97, ch4= 148, ch5=   0, ts=1714036482174925,	delta=851,
seq_no=608,	ch0=1443, ch1= 849, ch2=  21, ch3=  76, ch4= 157, ch5=   0, ts=1714036482175748,	delta=823,
seq_no=609,	ch0=1301, ch1= 997, ch2=   0, ch3=  41, ch4= 229, ch5=   0, ts=1714036482176589,	delta=841,
seq_no=610,	ch0=1224, ch1=1221, ch2=   0, ch3=  13, ch4= 113, ch5=  27, ts=1714036482177433,	delta=844,
seq_no=611,	ch0= 825, ch1=1401, ch2=  11, ch3=  43, ch4= 151, ch5=  97, ts=1714036482178273,	delta=840,
seq_no=612,	ch0= 692, ch1=1528, ch2= 105, ch3=   0, ch4= 150, ch5=  90, ts=1714036482179172,	delta=899,
seq_no=613,	ch0= 483, ch1=1596, ch2= 269, ch3=   0, ch4= 121, ch5= 110, ts=1714036482179970,	delta=798,
seq_no=614,	ch0= 294, ch1=1599, ch2= 483, ch3=   0, ch4=  98, ch5= 152, ts=1714036482180805,	delta=835,
seq_no=615,	ch0= 132, ch1=1553, ch2= 707, ch3=   0, ch4=  71, ch5= 162, ts=1714036482181651,	delta=846,
seq_no=616,	ch0=  21, ch1=1456, ch2= 934, ch3=  10, ch4=  49, ch5= 172, ts=1714036482182492,	delta=841,
seq_no=617,	ch0=   0, ch1=1306, ch2=1162, ch3=  17, ch4=  29, ch5= 196, ts=1714036482183340,	delta=848,
seq_no=618,	ch0=   0, ch1=1113, ch2=1396, ch3=  58, ch4=  14, ch5= 164, ts=1714036482184176,	delta=836,
seq_no=619,	ch0=   4, ch1= 904, ch2=1510, ch3=  96, ch4=   0, ch5= 122, ts=1714036482185018,	delta=842,
seq_no=620,	ch0=  86, ch1= 663, ch2=1652, ch3= 118, ch4=  29, ch5= 148, ts=1714036482185858,	delta=840,
seq_no=621,	ch0= 336, ch1= 473, ch2=1769, ch3= 157, ch4=   0, ch5= 138, ts=1714036482186711,	delta=853,
seq_no=622,	ch0= 403, ch1= 294, ch2=1728, ch3= 113, ch4=   0, ch5= 107, ts=1714036482187542,	delta=831,
seq_no=623,	ch0= 617, ch1= 177, ch2=1764, ch3= 187, ch4=  18, ch5= 100, ts=1714036482188384,	delta=842,
seq_no=624,	ch0= 832, ch1=  21, ch2=1568, ch3= 205, ch4=   4, ch5=  46, ts=1714036482189223,	delta=839,
seq_no=625,	ch0=1020, ch1=   0, ch2=1403, ch3= 209, ch4=  18, ch5=  21, ts=1714036482190066,	delta=843,
seq_no=626,	ch0=1205, ch1=   0, ch2=1202, ch3= 210, ch4=  46, ch5=   1, ts=1714036482190915,	delta=849,
seq_no=627,	ch0=1360, ch1=   9, ch2= 972, ch3= 197, ch4=  71, ch5=   0, ts=1714036482191749,	delta=834,
seq_no=628,	ch0=1479, ch1= 126, ch2= 738, ch3= 176, ch4=  97, ch5=   0, ts=1714036482192589,	delta=840,
seq_no=629,	ch0=1548, ch1= 277, ch2= 510, ch3= 154, ch4= 125, ch5=   0, ts=1714036482193430,	delta=841,
seq_no=630,	ch0=1540, ch1= 442, ch2= 309, ch3= 125, ch4= 143, ch5=   0, ts=1714036482194273,	delta=843,
seq_no=631,	ch0=1504, ch1= 681, ch2= 134, ch3=  98, ch4= 146, ch5=   0, ts=1714036482195166,	delta=893,
seq_no=632,	ch0=1376, ch1= 891, ch2=   9, ch3=  66, ch4= 160, ch5=  13, ts=1714036482195978,	delta=812,
seq_no=633,	ch0=1222, ch1=1081, ch2=  98, ch3=  21, ch4= 164, ch5=  23, ts=1714036482196808,	delta=830,
seq_no=634,	ch0=1061, ch1=1279, ch2=   0, ch3=   8, ch4= 182, ch5= 116, ts=1714036482197693,	delta=885,
seq_no=635,	ch0= 885, ch1=1497, ch2=   0, ch3=  25, ch4= 159, ch5=  42, ts=1714036482198492,	delta=799,
seq_no=636,	ch0= 654, ch1=1546, ch2= 141, ch3=   0, ch4= 138, ch5= 105, ts=1714036482199337,	delta=845,
seq_no=637,	ch0= 442, ch1=1602, ch2= 320, ch3=   0, ch4= 119, ch5= 126, ts=1714036482200174,	delta=837,
seq_no=638,	ch0= 262, ch1=1601, ch2= 531, ch3=   0, ch4=  79, ch5= 145, ts=1714036482201011,	delta=837,
seq_no=639,	ch0= 104, ch1=1543, ch2= 765, ch3=   0, ch4=  65, ch5= 157, ts=1714036482201850,	delta=839,
seq_no=640,	ch0=   0, ch1=1424, ch2= 992, ch3=  21, ch4=  41, ch5= 174, ts=1714036482202702,	delta=852,
seq_no=641,	ch0=   0, ch1=1242, ch2=1211, ch3=  36, ch4=   0, ch5= 170, ts=1714036482203533,	delta=831,
seq_no=642,	ch0=   0, ch1=1064, ch2=1407, ch3= 130, ch4=   0, ch5= 171, ts=1714036482204376,	delta=843,
seq_no=643,	ch0=   0, ch1= 853, ch2=1571, ch3=  85, ch4=   0, ch5= 158, ts=1714036482205216,	delta=840,
seq_no=644,	ch0= 108, ch1= 639, ch2=1732, ch3= 131, ch4=   0, ch5= 144, ts=1714036482206058,	delta=842,
seq_no=645,	ch0= 253, ch1= 546, ch2=1705, ch3= 166, ch4=   0, ch5=  72, ts=1714036482206908,	delta=850,
seq_no=646,	ch0= 472, ch1= 212, ch2=1716, ch3= 163, ch4=   0, ch5=  96, ts=1714036482207742,	delta=834,
seq_no=647,	ch0= 588, ch1= 101, ch2=1661, ch3= 232, ch4=   0, ch5= 119, ts=1714036482208584,	delta=842,
seq_no=648,	ch0= 884, ch1=   0, ch2=1535, ch3= 198, ch4=   1, ch5=  44, ts=1714036482209426,	delta=842,
seq_no=649,	ch0=1083, ch1=   0, ch2=1363, ch3= 213, ch4=  23, ch5=  13, ts=1714036482210265,	delta=839,
seq_no=650,	ch0=1245, ch1=   0, ch2=1150, ch3= 201, ch4=  50, ch5=   1, ts=1714036482211118,	delta=853,
seq_no=651,	ch0=1395, ch1=  39, ch2= 918, ch3= 192, ch4=  81, ch5=   0, ts=1714036482211951,	delta=833,
seq_no=652,	ch0=1500, ch1= 158, ch2= 678, ch3= 171, ch4=  96, ch5=   0, ts=1714036482212793,	delta=842,
seq_no=653,	ch0=1528, ch1= 335, ch2= 466, ch3= 145, ch4= 122, ch5=   0, ts=1714036482213635,	delta=842,
seq_no=654,	ch0=1528, ch1= 517, ch2= 239, ch3= 114, ch4= 145, ch5=   0, ts=1714036482214473,	delta=838,
seq_no=655,	ch0=1477, ch1= 723, ch2=  94, ch3=  93, ch4= 157, ch5=   0, ts=1714036482215325,	delta=852,
seq_no=656,	ch0=1358, ch1= 930, ch2=   0, ch3=  64, ch4= 166, ch5=   4, ts=1714036482216159,	delta=834,
seq_no=657,	ch0=1075, ch1=1138, ch2=   0, ch3= 103, ch4= 149, ch5=  42, ts=1714036482217003,	delta=844,
seq_no=658,	ch0= 965, ch1=1311, ch2=   0, ch3=   0, ch4= 154, ch5=  68, ts=1714036482217898,	delta=895,
seq_no=659,	ch0= 793, ch1=1489, ch2= 105, ch3=   0, ch4= 171, ch5=  92, ts=1714036482218711,	delta=813,
seq_no=660,	ch0= 597, ch1=1571, ch2= 170, ch3=   0, ch4= 138, ch5= 116, ts=1714036482219536,	delta=825,
seq_no=661,	ch0= 394, ch1=1604, ch2= 362, ch3=   0, ch4= 105, ch5= 148, ts=1714036482220373,	delta=837,
seq_no=662,	ch0= 225, ch1=1589, ch2= 577, ch3=   0, ch4=  79, ch5= 154, ts=1714036482221210,	delta=837,
seq_no=663,	ch0=  90, ch1=1516, ch2= 811, ch3=   0, ch4=  55, ch5= 170, ts=1714036482222052,	delta=842,
seq_no=664,	ch0=   0, ch1=1394, ch2=1035, ch3=  21, ch4=  34, ch5= 167, ts=1714036482222907,	delta=855,
seq_no=665,	ch0=   4, ch1=1237, ch2=1231, ch3=  47, ch4=  10, ch5= 211, ts=1714036482223736,	delta=829,
seq_no=666,	ch0=   0, ch1=1063, ch2=1440, ch3=  75, ch4=   9, ch5= 149, ts=1714036482224577,	delta=841,
seq_no=667,	ch0= 126, ch1= 807, ch2=1600, ch3= 115, ch4=   0, ch5= 148, ts=1714036482225420,	delta=843,
seq_no=668,	ch0= 128, ch1= 595, ch2=1705, ch3= 157, ch4=   0, ch5= 141, ts=1714036482226263,	delta=843,
seq_no=669,	ch0= 298, ch1= 377, ch2=1860, ch3= 153, ch4=   0, ch5= 117, ts=1714036482227110,	delta=847,
seq_no=670,	ch0= 535, ch1= 234, ch2=1673, ch3= 183, ch4=   5, ch5= 138, ts=1714036482228150,	delta=1040,
seq_no=671,	ch0= 724, ch1=   0, ch2=1624, ch3= 185, ch4=  90, ch5=  42, ts=1714036482228828,	delta=678,
seq_no=672,	ch0= 934, ch1=   0, ch2=1494, ch3= 207, ch4=  17, ch5=  43, ts=1714036482229642,	delta=814,
seq_no=673,	ch0=1120, ch1=   4, ch2=1308, ch3= 204, ch4=  34, ch5=  18, ts=1714036482230476,	delta=834,
seq_no=674,	ch0=1289, ch1=   0, ch2=1095, ch3= 198, ch4=  64, ch5=   5, ts=1714036482231314,	delta=838,
seq_no=675,	ch0=1424, ch1=  55, ch2= 864, ch3= 182, ch4=  86, ch5=   0, ts=1714036482232153,	delta=839,
seq_no=676,	ch0=1520, ch1= 186, ch2= 634, ch3= 161, ch4= 108, ch5=   0, ts=1714036482232996,	delta=843,
seq_no=677,	ch0=1553, ch1= 354, ch2= 410, ch3= 134, ch4= 116, ch5=   0, ts=1714036482233838,	delta=842,
seq_no=678,	ch0=1520, ch1= 559, ch2= 234, ch3= 117, ch4= 153, ch5=   0, ts=1714036482234692,	delta=854,
seq_no=679,	ch0=1446, ch1= 782, ch2=  75, ch3=  78, ch4= 160, ch5=   0, ts=1714036482235520,	delta=828,
seq_no=680,	ch0=1312, ch1= 986, ch2=   0, ch3=  55, ch4= 172, ch5=  18, ts=1714036482236361,	delta=841,
seq_no=681,	ch0=1162, ch1=1266, ch2=   0, ch3=  58, ch4= 178, ch5=   6, ts=1714036482237204,	delta=843,
seq_no=682,	ch0= 968, ch1=1311, ch2=   0, ch3=   0, ch4=  66, ch5=  56, ts=1714036482238044,	delta=840,
seq_no=683,	ch0= 641, ch1=1474, ch2=  57, ch3=  56, ch4= 139, ch5= 111, ts=1714036482238897,	delta=853,
seq_no=684,	ch0= 545, ch1=1574, ch2= 207, ch3=   0, ch4= 132, ch5= 114, ts=1714036482239728,	delta=831,
seq_no=685,	ch0= 352, ch1=1612, ch2= 404, ch3=   0, ch4= 109, ch5= 139, ts=1714036482240570,	delta=842,
seq_no=686,	ch0= 183, ch1=1583, ch2= 626, ch3=   0, ch4=  79, ch5= 165, ts=1714036482241415,	delta=845,
seq_no=687,	ch0=  52, ch1=1496, ch2= 864, ch3=   0, ch4=  54, ch5= 180, ts=1714036482242256,	delta=841,
seq_no=688,	ch0=   0, ch1=1356, ch2=1090, ch3=  21, ch4=  24, ch5= 164, ts=1714036482243103,	delta=847,
seq_no=689,	ch0=   0, ch1=1179, ch2=1308, ch3=  37, ch4=   5, ch5= 172, ts=1714036482243937,	delta=834,
seq_no=690,	ch0=   0, ch1= 981, ch2=1544, ch3=  84, ch4=   0, ch5= 157, ts=1714036482244779,	delta=842,
seq_no=691,	ch0=  56, ch1= 810, ch2=1614, ch3= 117, ch4=   0, ch5= 118, ts=1714036482245622,	delta=843,
seq_no=692,	ch0= 188, ch1= 527, ch2=1717, ch3= 152, ch4=   4, ch5= 123, ts=1714036482246506,	delta=884,
