seq_no=0,	ch0=  94, ch1= 777, ch2= 250, ch3=   0, ch4=  23, ch5=  39, ts=1714035994715345,	delta=1714035994715345,
seq_no=1238,	ch0= 754, ch1=  90, ch2= 289, ch3=  76, ch4=  21, ch5=   0, ts=1714035995752172,	delta=873,
seq_no=1239,	ch0= 771, ch1= 180, ch2= 181, ch3=  65, ch4=  29, ch5=   0, ts=1714035995752980,	delta=808,
seq_no=1240,	ch0= 742, ch1= 279, ch2=  85, ch3=  58, ch4=  46, ch5=   0, ts=1714035995753820,	delta=840,
seq_no=1241,	ch0= 704, ch1= 387, ch2=  18, ch3=  50, ch4=  38, ch5=   0, ts=1714035995754664,	delta=844,
seq_no=1242,	ch0= 637, ch1= 497, ch2=   0, ch3=  44, ch4=  41, ch5=   2, ts=1714035995755500,	delta=836,
seq_no=1243,	ch0= 562, ch1= 581, ch2=   0, ch3=  37, ch4=  11, ch5=   0, ts=1714035995756341,	delta=841,
seq_no=1244,	ch0= 466, ch1= 679, ch2=   0, ch3=  39, ch4=  33, ch5=  13, ts=1714035995757182,	delta=841,
seq_no=1245,	ch0= 354, ch1= 744, ch2=  25, ch3=  30, ch4=  36, ch5=  25, ts=1714035995758025,	delta=843,
seq_no=1246,	ch0= 250, ch1= 785, ch2= 116, ch3=  25, ch4=  35, ch5=  28, ts=1714035995758871,	delta=846,
seq_no=1247,	ch0= 152, ch1= 786, ch2= 184, ch3=  24, ch4=  10, ch5=   0, ts=1714035995759706,	delta=835,
seq_no=1248,	ch0=  58, ch1= 696, ch2= 314, ch3=  45, ch4=  82, ch5=  17, ts=1714035995760548,	delta=842,
seq_no=1249,	ch0=  90, ch1= 720, ch2= 467, ch3=  38, ch4=   0, ch5=  32, ts=1714035995761392,	delta=844,
seq_no=1250,	ch0=   0, ch1= 653, ch2= 552, ch3=  43, ch4=  10, ch5=  37, ts=1714035995762230,	delta=838,
seq_no=1251,	ch0=   0, ch1= 571, ch2= 655, ch3=  53, ch4=   4, ch5=  34, ts=1714035995763078,	delta=848,
seq_no=1252,	ch0=   0, ch1= 472, ch2= 746, ch3=  64, ch4=   0, ch5=  29, ts=1714035995763915,	delta=837,
seq_no=1253,	ch0=  26, ch1= 361, ch2= 813, ch3=  67, ch4=   0, ch5=  34, ts=1714035995764756,	delta=841,
seq_no=1254,	ch0=  98, ch1= 264, ch2= 852, ch3=  72, ch4=   0, ch5=  29, ts=1714035995765599,	delta=843,
seq_no=1255,	ch0= 258, ch1= 153, ch2= 858, ch3=  79, ch4=   0, ch5=  27, ts=1714035995766440,	delta=841,
seq_no=1256,	ch0= 247, ch1=  74, ch2= 833, ch3= 112, ch4=   0, ch5=   6, ts=1714035995767286,	delta=846,
seq_no=1257,	ch0= 381, ch1=  11, ch2= 820, ch3=  81, ch4=   4, ch5=   2, ts=1714035995768122,	delta=836,
seq_no=1258,	ch0= 491, ch1=   0, ch2= 680, ch3=  88, ch4=  12, ch5=  54, ts=1714035995769120,	delta=998,
seq_no=1259,	ch0= 568, ch1=  96, ch2= 591, ch3= 116, ch4=  29, ch5=   0, ts=1714035995769841,	delta=721,
seq_no=1260,	ch0= 650, ch1=   0, ch2= 493, ch3=  98, ch4=  76, ch5=   0, ts=1714035995770671,	delta=830,
seq_no=1261,	ch0= 813, ch1=  21, ch2= 420, ch3=  96, ch4=   0, ch5=   0, ts=1714035995771494,	delta=823,
seq_no=1262,	ch0= 757, ch1= 113, ch2= 264, ch3=  72, ch4=  20, ch5=   0, ts=1714035995772332,	delta=838,
seq_no=1263,	ch0= 760, ch1= 203, ch2= 153, ch3=  67, ch4=  34, ch5=   0, ts=1714035995773172,	delta=840,
seq_no=1264,	ch0= 738, ch1= 304, ch2=  74, ch3=  64, ch4=  41, ch5=   0, ts=1714035995774011,	delta=839,
seq_no=1265,	ch0= 691, ch1= 415, ch2=   9, ch3=  48, ch4=  40, ch5=   0, ts=1714035995774863,	delta=852,
seq_no=1266,	ch0= 616, ch1= 520, ch2=   0, ch3=  45, ch4=  45, ch5=   0, ts=1714035995775693,	delta=830,
seq_no=1267,	ch0= 538, ch1= 591, ch2=   0, ch3=  39, ch4=  29, ch5=   0, ts=1714035995776532,	delta=839,
seq_no=1268,	ch0= 434, ch1= 688, ch2=   0, ch3=  25, ch4=  26, ch5=  16, ts=1714035995777375,	delta=843,
seq_no=1269,	ch0= 322, ch1= 745, ch2=  58, ch3=  20, ch4=  39, ch5=  28, ts=1714035995778217,	delta=842,
seq_no=1270,	ch0= 230, ch1= 790, ch2= 130, ch3=  26, ch4=  31, ch5=  10, ts=1714035995779062,	delta=845,
seq_no=1271,	ch0= 114, ch1= 691, ch2= 231, ch3=  29, ch4= 105, ch5=  29, ts=1714035995779904,	delta=842,
seq_no=1272,	ch0= 155, ch1= 749, ch2= 397, ch3=  50, ch4=   0, ch5=  32, ts=1714035995780741,	delta=837,
seq_no=1273,	ch0=   0, ch1= 694, ch2= 486, ch3=  57, ch4=   0, ch5=  48, ts=1714035995781584,	delta=843,
seq_no=1274,	ch0=   0, ch1= 633, ch2= 580, ch3=  47, ch4=   5, ch5=  53, ts=1714035995782424,	delta=840,
seq_no=1275,	ch0=   0, ch1= 546, ch2= 687, ch3=  55, ch4=   4, ch5=  37, ts=1714035995783272,	delta=848,
seq_no=1276,	ch0=   0, ch1= 441, ch2= 763, ch3=  64, ch4=   0, ch5=  43, ts=1714035995784108,	delta=836,
seq_no=1277,	ch0=  42, ch1= 346, ch2= 821, ch3=  69, ch4=   0, ch5=  30, ts=1714035995784949,	delta=841,
seq_no=1278,	ch0= 103, ch1= 224, ch2= 852, ch3=  73, ch4=   4, ch5=  24, ts=1714035995785791,	delta=842,
seq_no=1279,	ch0= 168, ch1= 125, ch2= 858, ch3=  46, ch4=   5, ch5=  22, ts=1714035995786640,	delta=849,
seq_no=1280,	ch0= 285, ch1=  50, ch2= 926, ch3=  82, ch4=   0, ch5=  16, ts=1714035995787472,	delta=832,
seq_no=1281,	ch0= 398, ch1=   0, ch2= 742, ch3=  93, ch4=  11, ch5=  70, ts=1714035995788314,	delta=842,
seq_no=1282,	ch0= 501, ch1=  41, ch2= 683, ch3=  93, ch4=   5, ch5=   0, ts=1714035995789155,	delta=841,
seq_no=1283,	ch0= 604, ch1=   0, ch2= 578, ch3= 107, ch4=  64, ch5=   0, ts=1714035995789997,	delta=842,
seq_no=1284,	ch0= 743, ch1=   0, ch2= 510, ch3=  92, ch4=   0, ch5=   0, ts=1714035995790845,	delta=848,
seq_no=1285,	ch0= 670, ch1=  45, ch2= 349, ch3=   0, ch4=  17, ch5=   0, ts=1714035995791679,	delta=834,
seq_no=1286,	ch0= 754, ch1= 125, ch2= 242, ch3=  70, ch4=  36, ch5=   0, ts=1714035995792521,	delta=842,
seq_no=1287,	ch0= 748, ch1= 217, ch2= 150, ch3=  66, ch4=  36, ch5=   0, ts=1714035995793362,	delta=841,
seq_no=1288,	ch0= 727, ch1= 320, ch2=  54, ch3=  57, ch4=  35, ch5=   0, ts=1714035995794204,	delta=842,
seq_no=1289,	ch0= 676, ch1= 432, ch2=   0, ch3=  50, ch4=  45, ch5=   5, ts=1714035995795054,	delta=850,
seq_no=1290,	ch0= 593, ch1= 536, ch2=   0, ch3=  42, ch4=  45, ch5=   8, ts=1714035995795889,	delta=835,
seq_no=1291,	ch0= 497, ch1= 641, ch2=   0, ch3=  29, ch4=  37, ch5=  18, ts=1714035995796728,	delta=839,
seq_no=1292,	ch0= 410, ch1= 720, ch2=   1, ch3=  31, ch4=  43, ch5=  20, ts=1714035995797570,	delta=842,
seq_no=1293,	ch0= 314, ch1= 758, ch2=  43, ch3=  38, ch4=  36, ch5=   0, ts=1714035995798410,	delta=840,
seq_no=1294,	ch0= 209, ch1= 766, ch2= 149, ch3=  36, ch4=  30, ch5=  28, ts=1714035995799260,	delta=850,
seq_no=1295,	ch0= 192, ch1= 767, ch2= 293, ch3=  36, ch4=   0, ch5=  29, ts=1714035995800095,	delta=835,
seq_no=1296,	ch0=   0, ch1= 749, ch2= 348, ch3=   0, ch4=  18, ch5=  30, ts=1714035995800937,	delta=842,
seq_no=1297,	ch0=   0, ch1= 674, ch2= 588, ch3=  34, ch4=  45, ch5=  49, ts=1714035995801917,	delta=980,
seq_no=1298,	ch0=   0, ch1= 610, ch2= 591, ch3=  50, ch4=   4, ch5=  46, ts=1714035995802656,	delta=739,
seq_no=1299,	ch0=   0, ch1= 515, ch2= 694, ch3=  64, ch4=   5, ch5=  47, ts=1714035995803513,	delta=857,
seq_no=1300,	ch0=   2, ch1= 411, ch2= 773, ch3=  68, ch4=   2, ch5=  41, ts=1714035995804311,	delta=798,
seq_no=1301,	ch0=  58, ch1= 302, ch2= 832, ch3=  77, ch4=   0, ch5=  38, ts=1714035995805149,	delta=838,
seq_no=1302,	ch0= 130, ch1= 199, ch2= 853, ch3=  89, ch4=   0, ch5=  29, ts=1714035995805987,	delta=838,
seq_no=1303,	ch0= 218, ch1= 114, ch2= 897, ch3=  71, ch4=   2, ch5=  26, ts=1714035995806836,	delta=849,
seq_no=1304,	ch0= 344, ch1=  38, ch2= 785, ch3=  84, ch4=   4, ch5=  57, ts=1714035995807659,	delta=823,
seq_no=1305,	ch0= 433, ch1=  18, ch2= 737, ch3=  87, ch4=   5, ch5=   0, ts=1714035995808503,	delta=844,
seq_no=1306,	ch0= 531, ch1=   0, ch2= 663, ch3=  89, ch4=   0, ch5=   4, ts=1714035995809343,	delta=840,
seq_no=1307,	ch0= 508, ch1=   0, ch2= 548, ch3= 163, ch4=   5, ch5=   0, ts=1714035995810182,	delta=839,
seq_no=1308,	ch0= 660, ch1=   6, ch2= 422, ch3=  34, ch4=  17, ch5=   0, ts=1714035995811048,	delta=866,
seq_no=1309,	ch0= 736, ch1=  74, ch2= 402, ch3=  73, ch4=  64, ch5=   4, ts=1714035995811879,	delta=831,
seq_no=1310,	ch0= 762, ch1= 148, ch2= 214, ch3=  71, ch4=  34, ch5=   0, ts=1714035995812716,	delta=837,
seq_no=1311,	ch0= 757, ch1= 251, ch2= 114, ch3=  65, ch4=  40, ch5=   4, ts=1714035995813559,	delta=843,
seq_no=1312,	ch0= 722, ch1= 357, ch2=  30, ch3=  53, ch4=  46, ch5=   9, ts=1714035995814396,	delta=837,
seq_no=1313,	ch0= 666, ch1= 458, ch2=   0, ch3=  50, ch4=  49, ch5=   0, ts=1714035995815248,	delta=852,
seq_no=1314,	ch0= 589, ch1= 547, ch2=   0, ch3=  45, ch4=  45, ch5=   5, ts=1714035995816080,	delta=832,
seq_no=1315,	ch0= 505, ch1= 646, ch2=   0, ch3=  41, ch4=  45, ch5=  13, ts=1714035995816919,	delta=839,
seq_no=1316,	ch0= 381, ch1= 719, ch2=   9, ch3=  38, ch4=  38, ch5=  11, ts=1714035995817764,	delta=845,
seq_no=1317,	ch0= 280, ch1= 765, ch2=  81, ch3=  31, ch4=  36, ch5=  18, ts=1714035995818640,	delta=876,
seq_no=1318,	ch0= 197, ch1= 789, ch2= 173, ch3=  23, ch4=  28, ch5=  37, ts=1714035995819448,	delta=808,
seq_no=1319,	ch0=  82, ch1= 800, ch2= 285, ch3=   0, ch4=  15, ch5=  73, ts=1714035995820291,	delta=843,
seq_no=1320,	ch0=  22, ch1= 757, ch2= 458, ch3=  30, ch4=  33, ch5=  46, ts=1714035995821129,	delta=838,
seq_no=1321,	ch0=   0, ch1= 673, ch2= 484, ch3=  34, ch4=   1, ch5=   0, ts=1714035995821969,	delta=840,
seq_no=1322,	ch0=   0, ch1= 596, ch2= 628, ch3=  43, ch4=   0, ch5=  48, ts=1714035995822819,	delta=850,
seq_no=1323,	ch0=   0, ch1= 501, ch2= 714, ch3=  48, ch4=   2, ch5=  46, ts=1714035995823653,	delta=834,
seq_no=1324,	ch0=   5, ch1= 394, ch2= 790, ch3=  57, ch4=   2, ch5=  42, ts=1714035995824497,	delta=844,
seq_no=1325,	ch0=  74, ch1= 284, ch2= 842, ch3=  68, ch4=   0, ch5=  36, ts=1714035995825336,	delta=839,
seq_no=1326,	ch0= 153, ch1= 185, ch2= 846, ch3=  73, ch4=   0, ch5=  34, ts=1714035995826175,	delta=839,
seq_no=1327,	ch0= 250, ch1=  96, ch2= 832, ch3=  78, ch4=   0, ch5=   0, ts=1714035995827025,	delta=850,
seq_no=1328,	ch0= 354, ch1=   0, ch2= 801, ch3=  79, ch4=  65, ch5=   9, ts=1714035995827858,	delta=833,
seq_no=1329,	ch0= 529, ch1=   0, ch2= 732, ch3=  82, ch4=   0, ch5=   9, ts=1714035995828700,	delta=842,
seq_no=1330,	ch0= 516, ch1=   0, ch2= 634, ch3= 113, ch4=   5, ch5=  11, ts=1714035995829540,	delta=840,
seq_no=1331,	ch0= 615, ch1=  49, ch2= 553, ch3=  47, ch4=  10, ch5=  18, ts=1714035995830384,	delta=844,
seq_no=1332,	ch0= 690, ch1=  30, ch2= 511, ch3=  74, ch4=  64, ch5=  27, ts=1714035995831229,	delta=845,
seq_no=1333,	ch0= 778, ch1= 102, ch2= 261, ch3=  68, ch4=  31, ch5=   0, ts=1714035995832066,	delta=837,
seq_no=1334,	ch0= 770, ch1= 175, ch2= 181, ch3=  64, ch4=  41, ch5=   0, ts=1714035995832907,	delta=841,
seq_no=1335,	ch0= 750, ch1= 268, ch2=  85, ch3=  56, ch4=  53, ch5=   0, ts=1714035995833747,	delta=840,
seq_no=1336,	ch0= 708, ch1= 377, ch2=  10, ch3=  45, ch4=  52, ch5=   0, ts=1714035995834789,	delta=1042,
seq_no=1337,	ch0= 647, ch1= 485, ch2=   0, ch3=  42, ch4=  41, ch5=   5, ts=1714035995835466,	delta=677,
seq_no=1338,	ch0= 560, ch1= 582, ch2=   0, ch3=  34, ch4=  42, ch5=   8, ts=1714035995836282,	delta=816,
seq_no=1339,	ch0= 458, ch1= 671, ch2=   0, ch3=  38, ch4=  42, ch5=  10, ts=1714035995837436,	delta=1154,
seq_no=1340,	ch0= 373, ch1= 712, ch2=   7, ch3=  38, ch4=  43, ch5=  22, ts=1714035995838004,	delta=568,
seq_no=1341,	ch0= 265, ch1= 776, ch2= 106, ch3=  23, ch4=  29, ch5=  29, ts=1714035995838829,	delta=825,
seq_no=1342,	ch0= 154, ch1= 808, ch2= 212, ch3=  16, ch4=  18, ch5=  47, ts=1714035995839648,	delta=819,
seq_no=1343,	ch0=  77, ch1= 793, ch2= 353, ch3=  29, ch4=   9, ch5=  69, ts=1714035995840483,	delta=835,
seq_no=1344,	ch0=   0, ch1= 861, ch2= 401, ch3=  42, ch4=   4, ch5=   0, ts=1714035995841328,	delta=845,
seq_no=1345,	ch0=   0, ch1= 617, ch2= 538, ch3=  48, ch4=  46, ch5=  33, ts=1714035995842168,	delta=840,
seq_no=1346,	ch0=   0, ch1= 584, ch2= 648, ch3=  49, ch4=   0, ch5=  40, ts=1714035995843020,	delta=852,
seq_no=1347,	ch0=   0, ch1= 490, ch2= 736, ch3=  58, ch4=   0, ch5=  36, ts=1714035995843849,	delta=829,
seq_no=1348,	ch0=  24, ch1= 375, ch2= 805, ch3=  64, ch4=   0, ch5=  40, ts=1714035995844687,	delta=838,
seq_no=1349,	ch0=  92, ch1= 267, ch2= 844, ch3=  66, ch4=   0, ch5=  46, ts=1714035995845531,	delta=844,
seq_no=1350,	ch0= 175, ch1= 161, ch2= 861, ch3=  74, ch4=   0, ch5=  41, ts=1714035995846371,	delta=840,
seq_no=1351,	ch0= 272, ch1=  31, ch2= 834, ch3=  83, ch4=  36, ch5=   8, ts=1714035995847224,	delta=853,
seq_no=1352,	ch0= 463, ch1=   5, ch2= 793, ch3=  89, ch4=   0, ch5=   5, ts=1714035995848055,	delta=831,
seq_no=1353,	ch0= 468, ch1=   0, ch2= 710, ch3=  85, ch4=   1, ch5=   4, ts=1714035995848896,	delta=841,
seq_no=1354,	ch0= 564, ch1=   0, ch2= 614, ch3=  70, ch4=   9, ch5=   8, ts=1714035995849737,	delta=841,
seq_no=1355,	ch0= 658, ch1=   0, ch2= 468, ch3=  75, ch4=  13, ch5=  75, ts=1714035995850687,	delta=950,
seq_no=1356,	ch0= 704, ch1= 141, ch2= 352, ch3=  71, ch4=   8, ch5=   0, ts=1714035995851433,	delta=746,
seq_no=1357,	ch0= 751, ch1=  52, ch2= 265, ch3=  69, ch4=  72, ch5=   0, ts=1714035995852268,	delta=835,
seq_no=1358,	ch0= 765, ch1= 194, ch2= 168, ch3=  72, ch4=  30, ch5=   0, ts=1714035995853103,	delta=835,
seq_no=1359,	ch0= 747, ch1= 293, ch2=  76, ch3=  64, ch4=  32, ch5=   0, ts=1714035995853945,	delta=842,
seq_no=1360,	ch0= 701, ch1= 405, ch2=  11, ch3=  49, ch4=  34, ch5=   0, ts=1714035995854794,	delta=849,
seq_no=1361,	ch0= 633, ch1= 509, ch2=   0, ch3=  41, ch4=  34, ch5=   0, ts=1714035995855627,	delta=833,
seq_no=1362,	ch0= 546, ch1= 604, ch2=   0, ch3=  30, ch4=  37, ch5=  18, ts=1714035995856467,	delta=840,
seq_no=1363,	ch0= 451, ch1= 672, ch2=   0, ch3=  26, ch4=  34, ch5=  30, ts=1714035995857307,	delta=840,
seq_no=1364,	ch0= 343, ch1= 743, ch2=  64, ch3=  23, ch4=  26, ch5=  37, ts=1714035995858152,	delta=845,
seq_no=1365,	ch0= 237, ch1= 786, ch2= 128, ch3=  36, ch4=  26, ch5=  28, ts=1714035995859000,	delta=848,
seq_no=1366,	ch0= 142, ch1= 805, ch2= 272, ch3=  26, ch4=  26, ch5=  29, ts=1714035995859834,	delta=834,
seq_no=1367,	ch0=  57, ch1= 767, ch2= 306, ch3=  29, ch4=   5, ch5=   0, ts=1714035995860676,	delta=842,
seq_no=1368,	ch0=   0, ch1= 641, ch2= 453, ch3=  42, ch4=  74, ch5=  28, ts=1714035995861516,	delta=840,
seq_no=1369,	ch0=  36, ch1= 640, ch2= 578, ch3=  49, ch4=   0, ch5=  42, ts=1714035995862356,	delta=840,
seq_no=1370,	ch0=   0, ch1= 558, ch2= 672, ch3=  53, ch4=   0, ch5=  33, ts=1714035995863206,	delta=850,
seq_no=1371,	ch0=   0, ch1= 453, ch2= 754, ch3=  65, ch4=   0, ch5=  33, ts=1714035995864040,	delta=834,
seq_no=1372,	ch0=  41, ch1= 344, ch2= 814, ch3=  69, ch4=   0, ch5=  32, ts=1714035995864881,	delta=841,
seq_no=1373,	ch0= 111, ch1= 235, ch2= 858, ch3=  76, ch4=   0, ch5=  36, ts=1714035995865721,	delta=840,
seq_no=1374,	ch0= 192, ch1= 148, ch2= 862, ch3=  81, ch4=   0, ch5=  26, ts=1714035995866609,	delta=888,
seq_no=1375,	ch0= 397, ch1=  54, ch2= 825, ch3=  83, ch4=   0, ch5=  13, ts=1714035995867607,	delta=998,
seq_no=1376,	ch0= 365, ch1=   5, ch2= 767, ch3= 133, ch4=   0, ch5=  34, ts=1714035995868290,	delta=683,
seq_no=1377,	ch0= 492, ch1=   0, ch2= 692, ch3=  69, ch4=   2, ch5=   9, ts=1714035995869102,	delta=812,
seq_no=1378,	ch0= 591, ch1=   0, ch2= 670, ch3=  75, ch4=  41, ch5=  11, ts=1714035995869935,	delta=833,
seq_no=1379,	ch0= 721, ch1=   6, ch2= 435, ch3=  85, ch4=  29, ch5=  47, ts=1714035995870788,	delta=853,
seq_no=1380,	ch0= 733, ch1=  86, ch2= 354, ch3=  74, ch4=  46, ch5=   0, ts=1714035995871614,	delta=826,
seq_no=1381,	ch0= 826, ch1= 125, ch2= 250, ch3=  64, ch4=  14, ch5=   0, ts=1714035995872452,	delta=838,
seq_no=1382,	ch0= 759, ch1= 217, ch2= 144, ch3=  54, ch4=  32, ch5=   0, ts=1714035995873297,	delta=845,
seq_no=1383,	ch0= 737, ch1= 320, ch2=  64, ch3=  56, ch4=  32, ch5=   0, ts=1714035995874135,	delta=838,
seq_no=1384,	ch0= 686, ch1= 426, ch2=   0, ch3=  48, ch4=  36, ch5=   0, ts=1714035995874987,	delta=852,
seq_no=1385,	ch0= 617, ch1= 528, ch2=   0, ch3=  38, ch4=  36, ch5=   1, ts=1714035995875822,	delta=835,
seq_no=1386,	ch0= 523, ch1= 624, ch2=   0, ch3=  30, ch4=  36, ch5=  18, ts=1714035995876661,	delta=839,
seq_no=1387,	ch0= 434, ch1= 711, ch2=   8, ch3=  30, ch4=  29, ch5=  17, ts=1714035995877502,	delta=841,
seq_no=1388,	ch0= 310, ch1= 765, ch2=  57, ch3=  18, ch4=  20, ch5=   0, ts=1714035995878344,	delta=842,
seq_no=1389,	ch0= 210, ch1= 788, ch2= 148, ch3=  29, ch4=  23, ch5=  37, ts=1714035995879187,	delta=843,
seq_no=1390,	ch0= 160, ch1= 791, ch2= 218, ch3=  29, ch4=  18, ch5=   0, ts=1714035995880027,	delta=840,
seq_no=1391,	ch0=  49, ch1= 680, ch2= 352, ch3=  37, ch4=  96, ch5=  17, ts=1714035995880869,	delta=842,
seq_no=1392,	ch0= 112, ch1= 686, ch2= 517, ch3=  54, ch4=   0, ch5=  26, ts=1714035995881711,	delta=842,
seq_no=1393,	ch0=   0, ch1= 625, ch2= 593, ch3=  58, ch4=  11, ch5=  37, ts=1714035995884184,	delta=2473,
seq_no=1394,	ch0=   0, ch1= 533, ch2= 689, ch3=  54, ch4=   0, ch5=  37, ts=1714035995884362,	delta=178,
seq_no=1395,	ch0=   0, ch1= 431, ch2= 770, ch3=  64, ch4=   0, ch5=  35, ts=1714035995884398,	delta=36,
seq_no=1396,	ch0=  50, ch1= 320, ch2= 832, ch3=  68, ch4=   0, ch5=  37, ts=1714035995885117,	delta=719,
seq_no=1397,	ch0= 125, ch1= 224, ch2= 856, ch3=  81, ch4=   0, ch5=  31, ts=1714035995885930,	delta=813,
seq_no=1398,	ch0= 213, ch1= 123, ch2= 852, ch3=  88, ch4=   0, ch5=  17, ts=1714035995886808,	delta=878,
seq_no=1399,	ch0= 281, ch1=  42, ch2= 832, ch3= 111, ch4=   0, ch5=   8, ts=1714035995887607,	delta=799,
seq_no=1400,	ch0= 413, ch1=   0, ch2= 756, ch3=  75, ch4=   1, ch5=   6, ts=1714035995888443,	delta=836,
seq_no=1401,	ch0= 522, ch1=   0, ch2= 712, ch3=  86, ch4=   0, ch5=  10, ts=1714035995889280,	delta=837,
seq_no=1402,	ch0= 651, ch1=   0, ch2= 538, ch3=  85, ch4=   2, ch5=   0, ts=1714035995890118,	delta=838,
seq_no=1403,	ch0= 696, ch1=   0, ch2= 448, ch3=  69, ch4=  92, ch5=   0, ts=1714035995890968,	delta=850,
seq_no=1404,	ch0= 865, ch1=  33, ch2= 341, ch3=  72, ch4=   0, ch5=   0, ts=1714035995891804,	delta=836,
seq_no=1405,	ch0= 761, ch1= 146, ch2= 224, ch3=  78, ch4=  27, ch5=   0, ts=1714035995892646,	delta=842,
seq_no=1406,	ch0= 759, ch1= 237, ch2= 121, ch3=  64, ch4=  33, ch5=   0, ts=1714035995893481,	delta=835,
seq_no=1407,	ch0= 726, ch1= 346, ch2=  41, ch3=  56, ch4=  33, ch5=   0, ts=1714035995894324,	delta=843,
seq_no=1408,	ch0= 671, ch1= 463, ch2=   0, ch3=  53, ch4=  37, ch5=   2, ts=1714035995895189,	delta=865,
seq_no=1409,	ch0= 591, ch1= 550, ch2=   0, ch3=  40, ch4=  34, ch5=  12, ts=1714035995896017,	delta=828,
seq_no=1410,	ch0= 501, ch1= 642, ch2=   0, ch3=  27, ch4=  36, ch5=  29, ts=1714035995896914,	delta=897,
seq_no=1411,	ch0= 385, ch1= 707, ch2=  18, ch3=  34, ch4=  27, ch5=  29, ts=1714035995897708,	delta=794,
seq_no=1412,	ch0= 291, ch1= 761, ch2=  74, ch3=  23, ch4=  30, ch5=  18, ts=1714035995898542,	delta=834,
seq_no=1413,	ch0= 197, ch1= 793, ch2= 166, ch3=  36, ch4=  31, ch5=  29, ts=1714035995899389,	delta=847,
seq_no=1414,	ch0= 130, ch1= 839, ch2= 258, ch3=  37, ch4=  18, ch5=   5, ts=1714035995900479,	delta=1090,
seq_no=1415,	ch0= 130, ch1= 716, ch2= 397, ch3=  32, ch4=   0, ch5=  23, ts=1714035995901112,	delta=633,
seq_no=1416,	ch0=   0, ch1= 678, ch2= 512, ch3= 101, ch4=   5, ch5=  85, ts=1714035995901920,	delta=808,
seq_no=1417,	ch0=   0, ch1= 610, ch2= 618, ch3=  49, ch4=   6, ch5=  39, ts=1714035995902768,	delta=848,
seq_no=1418,	ch0=   0, ch1= 513, ch2= 707, ch3=  64, ch4=   1, ch5=  38, ts=1714035995903584,	delta=816,
seq_no=1419,	ch0=   0, ch1= 405, ch2= 787, ch3=  64, ch4=   0, ch5=  30, ts=1714035995904423,	delta=839,
seq_no=1420,	ch0=  67, ch1= 293, ch2= 838, ch3=  71, ch4=   2, ch5=  32, ts=1714035995905265,	delta=842,
seq_no=1421,	ch0= 135, ch1= 195, ch2= 865, ch3=  77, ch4=   0, ch5=  22, ts=1714035995906102,	delta=837,
seq_no=1422,	ch0= 217, ch1= 103, ch2= 858, ch3= 101, ch4=   0, ch5=  18, ts=1714035995907025,	delta=923,
seq_no=1423,	ch0= 328, ch1=  58, ch2= 816, ch3=  72, ch4=   2, ch5=  10, ts=1714035995907812,	delta=787,
seq_no=1424,	ch0= 437, ch1=   0, ch2= 699, ch3=  83, ch4=   1, ch5=  88, ts=1714035995908636,	delta=824,
seq_no=1425,	ch0= 538, ch1=  96, ch2= 637, ch3=  86, ch4=   9, ch5=   0, ts=1714035995909473,	delta=837,
seq_no=1426,	ch0= 608, ch1=   0, ch2= 545, ch3=  74, ch4=  83, ch5=   0, ts=1714035995910313,	delta=840,
seq_no=1427,	ch0= 818, ch1=  11, ch2= 480, ch3=  88, ch4=   0, ch5=   0, ts=1714035995911168,	delta=855,
seq_no=1428,	ch0= 676, ch1=  83, ch2= 341, ch3= 106, ch4=  22, ch5=   4, ts=1714035995912018,	delta=850,
seq_no=1429,	ch0= 761, ch1= 167, ch2= 200, ch3=  70, ch4=  34, ch5=   0, ts=1714035995912843,	delta=825,
seq_no=1430,	ch0= 752, ch1= 262, ch2= 107, ch3=  64, ch4=  39, ch5=   0, ts=1714035995913686,	delta=843,
seq_no=1431,	ch0= 718, ch1= 372, ch2=  34, ch3=  53, ch4=  45, ch5=   0, ts=1714035995914525,	delta=839,
seq_no=1432,	ch0= 645, ch1= 484, ch2=   0, ch3=  42, ch4=  42, ch5=   0, ts=1714035995915371,	delta=846,
seq_no=1433,	ch0= 565, ch1= 583, ch2=   0, ch3=  42, ch4=  55, ch5=   4, ts=1714035995916212,	delta=841,
seq_no=1434,	ch0= 455, ch1= 671, ch2=   0, ch3=  26, ch4=  48, ch5=   5, ts=1714035995917048,	delta=836,
seq_no=1435,	ch0= 365, ch1= 732, ch2=  21, ch3=  30, ch4=  46, ch5=  17, ts=1714035995917894,	delta=846,
seq_no=1436,	ch0= 272, ch1= 773, ch2=  90, ch3=  36, ch4=  32, ch5=  18, ts=1714035995918744,	delta=850,
seq_no=1437,	ch0= 161, ch1= 773, ch2= 192, ch3=  29, ch4=  29, ch5=  43, ts=1714035995919577,	delta=833,
seq_no=1438,	ch0= 192, ch1= 761, ch2= 341, ch3=  36, ch4=   0, ch5=  31, ts=1714035995920418,	delta=841,
seq_no=1439,	ch0=   0, ch1= 736, ch2= 426, ch3=  36, ch4=  10, ch5=  38, ts=1714035995921256,	delta=838,
seq_no=1440,	ch0=   0, ch1= 666, ch2= 523, ch3=  30, ch4=   5, ch5=  32, ts=1714035995922098,	delta=842,
seq_no=1441,	ch0=   0, ch1= 577, ch2= 647, ch3=  50, ch4=   2, ch5=  41, ts=1714035995922946,	delta=848,
