seq_no=0,	ch0=  53, ch1= 298, ch2= 825, ch3=  94, ch4=   0, ch5= 112, ts=1714036088131507,	delta=1714036088131507,
seq_no=469,	ch0= 617, ch1= 529, ch2=   0, ch3=  32, ch4= 171, ch5=  27, ts=1714036088519740,	delta=831,
seq_no=470,	ch0= 530, ch1= 614, ch2=   0, ch3=   9, ch4= 168, ch5=  64, ts=1714036088520581,	delta=841,
seq_no=471,	ch0= 433, ch1= 700, ch2=   0, ch3=   0, ch4= 158, ch5=  89, ts=1714036088521421,	delta=840,
seq_no=472,	ch0= 328, ch1= 754, ch2=  49, ch3=   0, ch4= 145, ch5= 109, ts=1714036088522264,	delta=843,
seq_no=473,	ch0= 226, ch1= 777, ch2= 129, ch3=   0, ch4= 124, ch5= 137, ts=1714036088523277,	delta=1013,
seq_no=474,	ch0= 126, ch1= 792, ch2= 239, ch3=   0, ch4= 107, ch5= 151, ts=1714036088523986,	delta=709,
seq_no=475,	ch0=  65, ch1= 759, ch2= 335, ch3=   0, ch4=  66, ch5= 148, ts=1714036088524800,	delta=814,
seq_no=476,	ch0=   5, ch1= 704, ch2= 466, ch3=  10, ch4=  38, ch5= 161, ts=1714036088525638,	delta=838,
seq_no=477,	ch0=  79, ch1= 612, ch2= 624, ch3=  42, ch4=   0, ch5= 165, ts=1714036088526474,	delta=836,
seq_no=478,	ch0=   0, ch1= 532, ch2= 708, ch3= 112, ch4=   0, ch5= 213, ts=1714036088527327,	delta=853,
seq_no=479,	ch0=   0, ch1= 490, ch2= 768, ch3=  85, ch4=   0, ch5= 160, ts=1714036088528155,	delta=828,
seq_no=480,	ch0=  50, ch1= 326, ch2= 832, ch3= 117, ch4=   0, ch5= 143, ts=1714036088528994,	delta=839,
seq_no=481,	ch0= 125, ch1= 224, ch2= 864, ch3= 146, ch4=   0, ch5= 129, ts=1714036088529837,	delta=843,
seq_no=482,	ch0= 206, ch1= 133, ch2= 866, ch3= 167, ch4=   0, ch5= 101, ts=1714036088530685,	delta=848,
seq_no=483,	ch0= 301, ch1=  50, ch2= 819, ch3= 179, ch4=   0, ch5=  71, ts=1714036088531521,	delta=836,
seq_no=484,	ch0= 412, ch1=   1, ch2= 767, ch3= 197, ch4=   6, ch5=  45, ts=1714036088532363,	delta=842,
seq_no=485,	ch0= 509, ch1=   0, ch2= 762, ch3= 198, ch4=  34, ch5=  24, ts=1714036088533203,	delta=840,
seq_no=486,	ch0= 602, ch1=   2, ch2= 554, ch3= 194, ch4=  52, ch5=  46, ts=1714036088534044,	delta=841,
seq_no=487,	ch0= 681, ch1=  44, ch2= 458, ch3= 195, ch4=  72, ch5=   0, ts=1714036088534890,	delta=846,
seq_no=488,	ch0= 734, ch1=  43, ch2= 346, ch3= 172, ch4=  82, ch5=   0, ts=1714036088535729,	delta=839,
seq_no=489,	ch0= 664, ch1= 128, ch2= 246, ch3= 208, ch4= 117, ch5=   9, ts=1714036088536569,	delta=840,
seq_no=490,	ch0= 736, ch1= 284, ch2= 151, ch3= 100, ch4= 148, ch5=   0, ts=1714036088537409,	delta=840,
seq_no=491,	ch0= 725, ch1= 312, ch2=   0, ch3=  96, ch4= 158, ch5=  92, ts=1714036088538251,	delta=842,
seq_no=492,	ch0= 660, ch1= 439, ch2=   0, ch3=  64, ch4= 170, ch5=   8, ts=1714036088539098,	delta=847,
seq_no=493,	ch0= 590, ch1= 546, ch2=   0, ch3=  38, ch4= 177, ch5=  36, ts=1714036088539933,	delta=835,
seq_no=494,	ch0= 504, ch1= 634, ch2=   0, ch3=  18, ch4= 176, ch5=  58, ts=1714036088540777,	delta=844,
seq_no=495,	ch0= 392, ch1= 706, ch2=   6, ch3=   2, ch4= 162, ch5=  85, ts=1714036088541618,	delta=841,
seq_no=496,	ch0= 292, ch1= 758, ch2=  70, ch3=   0, ch4= 146, ch5= 119, ts=1714036088542459,	delta=841,
seq_no=497,	ch0= 214, ch1= 786, ch2= 146, ch3=   0, ch4= 122, ch5= 133, ts=1714036088543306,	delta=847,
seq_no=498,	ch0= 114, ch1= 754, ch2= 264, ch3=   0, ch4=  98, ch5= 164, ts=1714036088544141,	delta=835,
seq_no=499,	ch0=  37, ch1= 763, ch2= 380, ch3=   0, ch4=  65, ch5= 175, ts=1714036088544986,	delta=845,
seq_no=500,	ch0=   0, ch1= 704, ch2= 489, ch3=  13, ch4=  42, ch5= 186, ts=1714036088545825,	delta=839,
seq_no=501,	ch0=   0, ch1= 632, ch2= 596, ch3=  18, ch4=  21, ch5= 169, ts=1714036088546673,	delta=848,
seq_no=502,	ch0=   0, ch1= 505, ch2= 598, ch3=  64, ch4=   0, ch5= 277, ts=1714036088547505,	delta=832,
seq_no=503,	ch0=   0, ch1= 555, ch2= 765, ch3= 114, ch4=   0, ch5= 116, ts=1714036088548348,	delta=843,
seq_no=504,	ch0=  56, ch1= 300, ch2= 832, ch3= 117, ch4=   0, ch5= 155, ts=1714036088549194,	delta=846,
seq_no=505,	ch0= 138, ch1= 201, ch2= 852, ch3= 141, ch4=   0, ch5= 125, ts=1714036088550033,	delta=839,
seq_no=506,	ch0= 238, ch1= 109, ch2= 850, ch3= 160, ch4=   0, ch5= 102, ts=1714036088550883,	delta=850,
seq_no=507,	ch0= 330, ch1=  33, ch2= 806, ch3= 178, ch4=   0, ch5=  73, ts=1714036088551717,	delta=834,
seq_no=508,	ch0= 443, ch1=   0, ch2= 748, ch3= 193, ch4=  15, ch5=  42, ts=1714036088552559,	delta=842,
seq_no=509,	ch0= 533, ch1=   0, ch2= 651, ch3= 192, ch4= 100, ch5=  10, ts=1714036088553401,	delta=842,
seq_no=510,	ch0= 619, ch1=   0, ch2= 544, ch3= 192, ch4=  26, ch5=   1, ts=1714036088554240,	delta=839,
seq_no=511,	ch0= 643, ch1=   5, ch2= 425, ch3= 226, ch4=  82, ch5=   0, ts=1714036088555091,	delta=851,
seq_no=512,	ch0= 736, ch1=  77, ch2= 322, ch3= 155, ch4= 108, ch5=   0, ts=1714036088555923,	delta=832,
seq_no=513,	ch0= 762, ch1= 152, ch2= 106, ch3= 130, ch4= 117, ch5=  92, ts=1714036088556787,	delta=864,
seq_no=514,	ch0= 759, ch1= 355, ch2= 101, ch3= 146, ch4= 161, ch5=   0, ts=1714036088557620,	delta=833,
seq_no=515,	ch0= 738, ch1= 312, ch2=  37, ch3=  96, ch4= 199, ch5=   0, ts=1714036088558455,	delta=835,
seq_no=516,	ch0= 662, ch1= 470, ch2=   0, ch3=  55, ch4= 172, ch5=   8, ts=1714036088559304,	delta=849,
seq_no=517,	ch0= 579, ch1= 568, ch2=   0, ch3=  30, ch4= 166, ch5=  34, ts=1714036088560131,	delta=827,
seq_no=518,	ch0= 489, ch1= 661, ch2=   0, ch3=   8, ch4= 160, ch5=  58, ts=1714036088560972,	delta=841,
seq_no=519,	ch0= 386, ch1= 736, ch2=  18, ch3=   0, ch4= 149, ch5=  92, ts=1714036088561814,	delta=842,
seq_no=520,	ch0= 279, ch1= 769, ch2=  85, ch3=   0, ch4= 131, ch5= 125, ts=1714036088562663,	delta=849,
seq_no=521,	ch0= 188, ch1= 777, ch2= 184, ch3=   0, ch4=  97, ch5= 125, ts=1714036088563498,	delta=835,
seq_no=522,	ch0=  84, ch1= 777, ch2= 297, ch3=   0, ch4=  76, ch5= 167, ts=1714036088564336,	delta=838,
seq_no=523,	ch0=  23, ch1= 748, ch2= 427, ch3=   0, ch4=  49, ch5= 173, ts=1714036088565179,	delta=843,
seq_no=524,	ch0=   0, ch1= 677, ch2= 534, ch3=  18, ch4=  43, ch5= 228, ts=1714036088566063,	delta=884,
seq_no=525,	ch0=   0, ch1= 707, ch2= 610, ch3=  42, ch4=   5, ch5= 122, ts=1714036088566874,	delta=811,
seq_no=526,	ch0=   0, ch1= 421, ch2= 722, ch3=  76, ch4=  53, ch5= 165, ts=1714036088567707,	delta=833,
seq_no=527,	ch0=  80, ch1= 386, ch2= 838, ch3= 112, ch4=   0, ch5= 162, ts=1714036088568546,	delta=839,
seq_no=528,	ch0=  72, ch1= 279, ch2= 846, ch3= 138, ch4=   0, ch5= 138, ts=1714036088569389,	delta=843,
seq_no=529,	ch0= 154, ch1= 179, ch2= 856, ch3= 159, ch4=   0, ch5= 114, ts=1714036088570227,	delta=838,
seq_no=530,	ch0= 248, ch1=  89, ch2= 850, ch3= 176, ch4=   0, ch5=  82, ts=1714036088571077,	delta=850,
seq_no=531,	ch0= 349, ch1=  14, ch2= 802, ch3= 192, ch4=   0, ch5=  58, ts=1714036088571912,	delta=835,
seq_no=532,	ch0= 454, ch1=   0, ch2= 737, ch3= 198, ch4=  16, ch5=  42, ts=1714036088572750,	delta=838,
seq_no=533,	ch0= 498, ch1=   0, ch2= 629, ch3= 262, ch4=  28, ch5=  17, ts=1714036088573593,	delta=843,
seq_no=534,	ch0= 619, ch1=   0, ch2= 523, ch3= 167, ch4=  64, ch5=   0, ts=1714036088574434,	delta=841,
seq_no=535,	ch0= 697, ch1=  27, ch2= 476, ch3= 173, ch4=  96, ch5=   0, ts=1714036088575284,	delta=850,
seq_no=536,	ch0= 748, ch1=  93, ch2= 268, ch3= 158, ch4= 122, ch5=   0, ts=1714036088576118,	delta=834,
seq_no=537,	ch0= 740, ch1=  89, ch2= 183, ch3= 141, ch4= 207, ch5=   0, ts=1714036088576957,	delta=839,
seq_no=538,	ch0= 844, ch1= 254, ch2= 136, ch3= 116, ch4= 125, ch5=   0, ts=1714036088577800,	delta=843,
seq_no=539,	ch0= 681, ch1= 374, ch2=   6, ch3=  21, ch4= 168, ch5=   0, ts=1714036088578648,	delta=848,
seq_no=540,	ch0= 651, ch1= 487, ch2=   0, ch3=  49, ch4= 182, ch5=  17, ts=1714036088579484,	delta=836,
seq_no=541,	ch0= 554, ch1= 583, ch2=   0, ch3=  26, ch4= 185, ch5=  42, ts=1714036088580324,	delta=840,
seq_no=542,	ch0= 465, ch1= 665, ch2=   0, ch3=   8, ch4= 167, ch5=  72, ts=1714036088581165,	delta=841,
seq_no=543,	ch0= 359, ch1= 731, ch2=  26, ch3=   0, ch4= 155, ch5=  96, ts=1714036088582006,	delta=841,
seq_no=544,	ch0= 247, ch1= 772, ch2= 104, ch3=   0, ch4= 138, ch5= 128, ts=1714036088582858,	delta=852,
seq_no=545,	ch0= 154, ch1= 791, ch2= 206, ch3=   0, ch4= 110, ch5= 153, ts=1714036088583690,	delta=832,
seq_no=546,	ch0=  74, ch1= 779, ch2= 314, ch3=   0, ch4=  89, ch5= 165, ts=1714036088584535,	delta=845,
seq_no=547,	ch0=  18, ch1= 729, ch2= 418, ch3=   4, ch4=  58, ch5= 165, ts=1714036088585372,	delta=837,
seq_no=548,	ch0=   0, ch1= 595, ch2= 534, ch3=  20, ch4=  98, ch5= 178, ts=1714036088586216,	delta=844,
seq_no=549,	ch0= 106, ch1= 554, ch2= 674, ch3=  52, ch4=   0, ch5= 176, ts=1714036088587063,	delta=847,
seq_no=550,	ch0=   0, ch1= 466, ch2= 764, ch3= 114, ch4=   0, ch5= 206, ts=1714036088587898,	delta=835,
seq_no=551,	ch0=  18, ch1= 366, ch2= 800, ch3= 101, ch4=   0, ch5= 157, ts=1714036088588740,	delta=842,
seq_no=552,	ch0=  93, ch1= 260, ch2= 839, ch3= 134, ch4=   0, ch5= 135, ts=1714036088590054,	delta=1314,
seq_no=553,	ch0= 182, ch1= 166, ch2= 854, ch3= 154, ch4=   0, ch5= 124, ts=1714036088590484,	delta=430,
seq_no=554,	ch0= 279, ch1=  75, ch2= 838, ch3= 171, ch4=   0, ch5= 101, ts=1714036088591299,	delta=815,
seq_no=555,	ch0= 386, ch1=  13, ch2= 776, ch3= 192, ch4=   4, ch5=  64, ts=1714036088592118,	delta=819,
seq_no=556,	ch0= 492, ch1=   0, ch2= 691, ch3= 192, ch4=  21, ch5=  31, ts=1714036088592954,	delta=836,
seq_no=557,	ch0= 576, ch1=   0, ch2= 684, ch3= 192, ch4=  52, ch5=  13, ts=1714036088593821,	delta=867,
seq_no=558,	ch0= 657, ch1=   0, ch2= 460, ch3= 185, ch4=  79, ch5=  34, ts=1714036088594696,	delta=875,
seq_no=559,	ch0= 712, ch1=  90, ch2= 365, ch3= 179, ch4=  93, ch5=   0, ts=1714036088595480,	delta=784,
seq_no=560,	ch0= 756, ch1=  66, ch2= 260, ch3= 139, ch4=  64, ch5=   0, ts=1714036088596319,	delta=839,
seq_no=561,	ch0= 679, ch1= 192, ch2= 168, ch3= 178, ch4= 128, ch5=  31, ts=1714036088597161,	delta=842,
seq_no=562,	ch0= 728, ch1= 347, ch2=  77, ch3=  73, ch4= 153, ch5=   0, ts=1714036088598001,	delta=840,
seq_no=563,	ch0= 693, ch1= 407, ch2=   0, ch3=  64, ch4= 168, ch5=  35, ts=1714036088598847,	delta=846,
seq_no=564,	ch0= 626, ch1= 514, ch2=   0, ch3=  39, ch4= 174, ch5=  26, ts=1714036088599680,	delta=833,
seq_no=565,	ch0= 539, ch1= 610, ch2=   0, ch3=  11, ch4= 166, ch5=  50, ts=1714036088600522,	delta=842,
seq_no=566,	ch0= 439, ch1= 689, ch2=   0, ch3=   0, ch4= 161, ch5=  79, ts=1714036088601363,	delta=841,
seq_no=567,	ch0= 333, ch1= 749, ch2=  46, ch3=   0, ch4= 144, ch5= 110, ts=1714036088602205,	delta=842,
seq_no=568,	ch0= 229, ch1= 784, ch2= 123, ch3=   0, ch4= 124, ch5= 137, ts=1714036088603051,	delta=846,
seq_no=569,	ch0= 144, ch1= 798, ch2= 218, ch3=   0, ch4= 103, ch5= 153, ts=1714036088603889,	delta=838,
seq_no=570,	ch0=  66, ch1= 773, ch2= 341, ch3=   0, ch4=  72, ch5= 159, ts=1714036088604730,	delta=841,
seq_no=571,	ch0=   2, ch1= 708, ch2= 462, ch3=   9, ch4=  23, ch5= 182, ts=1714036088605572,	delta=842,
seq_no=572,	ch0=   0, ch1= 634, ch2= 554, ch3=  91, ch4=   5, ch5= 187, ts=1714036088606411,	delta=839,
seq_no=573,	ch0=   0, ch1= 533, ch2= 657, ch3=   0, ch4=   0, ch5= 162, ts=1714036088607257,	delta=846,
seq_no=574,	ch0=   0, ch1= 417, ch2= 871, ch3=  69, ch4=   0, ch5= 170, ts=1714036088608093,	delta=836,
seq_no=575,	ch0=  39, ch1= 338, ch2= 817, ch3= 109, ch4=   0, ch5= 186, ts=1714036088608935,	delta=842,
seq_no=576,	ch0= 110, ch1= 233, ch2= 853, ch3= 132, ch4=   0, ch5= 138, ts=1714036088609776,	delta=841,
seq_no=577,	ch0= 203, ch1= 138, ch2= 852, ch3= 162, ch4=   0, ch5= 104, ts=1714036088610664,	delta=888,
seq_no=578,	ch0= 308, ch1=  64, ch2= 824, ch3= 185, ch4=   0, ch5=  70, ts=1714036088611462,	delta=798,
seq_no=579,	ch0= 409, ch1=   0, ch2= 765, ch3= 206, ch4=   0, ch5=  43, ts=1714036088612354,	delta=892,
seq_no=580,	ch0= 509, ch1=   0, ch2= 688, ch3= 195, ch4=  13, ch5=  20, ts=1714036088613150,	delta=796,
seq_no=581,	ch0= 591, ch1=  88, ch2= 576, ch3= 193, ch4=  42, ch5=   0, ts=1714036088613989,	delta=839,
seq_no=582,	ch0= 674, ch1=   0, ch2= 476, ch3= 186, ch4= 133, ch5=   0, ts=1714036088614833,	delta=844,
seq_no=583,	ch0= 799, ch1=  47, ch2= 357, ch3= 170, ch4=  84, ch5=   0, ts=1714036088615668,	delta=835,
seq_no=584,	ch0= 713, ch1= 125, ch2= 238, ch3=  69, ch4= 125, ch5=   0, ts=1714036088616510,	delta=842,
seq_no=585,	ch0= 752, ch1= 218, ch2= 226, ch3= 114, ch4= 180, ch5=   0, ts=1714036088617351,	delta=841,
seq_no=586,	ch0= 775, ch1= 337, ch2=  17, ch3=  96, ch4= 156, ch5=   0, ts=1714036088618194,	delta=843,
seq_no=587,	ch0= 669, ch1= 421, ch2=   0, ch3=  64, ch4= 183, ch5=  10, ts=1714036088619042,	delta=848,
seq_no=588,	ch0= 597, ch1= 534, ch2=   0, ch3=  36, ch4= 176, ch5=  25, ts=1714036088619875,	delta=833,
seq_no=589,	ch0= 512, ch1= 624, ch2=   0, ch3=  10, ch4= 170, ch5=  50, ts=1714036088620716,	delta=841,
seq_no=590,	ch0= 421, ch1= 705, ch2=   0, ch3=   0, ch4= 166, ch5=  88, ts=1714036088621558,	delta=842,
seq_no=591,	ch0= 301, ch1= 756, ch2=  64, ch3=   0, ch4= 154, ch5= 107, ts=1714036088622654,	delta=1096,
seq_no=592,	ch0= 199, ch1= 782, ch2= 156, ch3=   0, ch4= 133, ch5= 138, ts=1714036088623286,	delta=632,
seq_no=593,	ch0= 114, ch1= 773, ch2= 260, ch3=   0, ch4=  98, ch5= 153, ts=1714036088624092,	delta=806,
seq_no=594,	ch0=  45, ch1= 732, ch2= 366, ch3=   0, ch4=  64, ch5= 176, ts=1714036088624933,	delta=841,
seq_no=595,	ch0=   0, ch1= 688, ch2= 482, ch3=   9, ch4=  38, ch5= 186, ts=1714036088625772,	delta=839,
seq_no=596,	ch0=   0, ch1= 608, ch2= 686, ch3=  22, ch4=  41, ch5= 200, ts=1714036088626654,	delta=882,
seq_no=597,	ch0=  14, ch1= 537, ch2= 639, ch3=  64, ch4=  20, ch5= 233, ts=1714036088627458,	delta=804,
seq_no=598,	ch0=  39, ch1= 471, ch2= 760, ch3= 106, ch4=   0, ch5= 138, ts=1714036088628294,	delta=836,
seq_no=599,	ch0=  64, ch1= 301, ch2= 833, ch3= 127, ch4=   0, ch5= 150, ts=1714036088629136,	delta=842,
seq_no=600,	ch0= 132, ch1= 200, ch2= 850, ch3= 151, ch4=   0, ch5= 128, ts=1714036088629977,	delta=841,
seq_no=601,	ch0= 226, ch1= 118, ch2= 846, ch3= 169, ch4=   0, ch5= 104, ts=1714036088630827,	delta=850,
seq_no=602,	ch0= 325, ch1=  46, ch2= 814, ch3= 180, ch4=   0, ch5=  73, ts=1714036088631658,	delta=831,
seq_no=603,	ch0= 430, ch1=   0, ch2= 745, ch3= 199, ch4=   9, ch5=  54, ts=1714036088632497,	delta=839,
seq_no=604,	ch0= 530, ch1=   0, ch2= 660, ch3= 195, ch4=  64, ch5=  31, ts=1714036088633339,	delta=842,
seq_no=605,	ch0= 698, ch1=   0, ch2= 570, ch3= 194, ch4=  48, ch5=  11, ts=1714036088634181,	delta=842,
seq_no=606,	ch0= 664, ch1=   3, ch2= 438, ch3= 172, ch4=  83, ch5=   0, ts=1714036088635032,	delta=851,
seq_no=607,	ch0= 736, ch1=  68, ch2= 397, ch3= 158, ch4= 113, ch5=   0, ts=1714036088635864,	delta=832,
seq_no=608,	ch0= 811, ch1= 170, ch2= 177, ch3= 130, ch4= 138, ch5=  29, ts=1714036088636703,	delta=839,
seq_no=609,	ch0= 738, ch1= 146, ch2= 113, ch3=  92, ch4= 225, ch5=   0, ts=1714036088637548,	delta=845,
seq_no=610,	ch0= 845, ch1= 344, ch2=  54, ch3=  78, ch4= 114, ch5=   0, ts=1714036088638388,	delta=840,
seq_no=611,	ch0= 663, ch1= 463, ch2=   0, ch3=  55, ch4= 174, ch5=  17, ts=1714036088639237,	delta=849,
seq_no=612,	ch0= 586, ch1= 557, ch2=   0, ch3=  32, ch4= 172, ch5=  35, ts=1714036088640069,	delta=832,
seq_no=613,	ch0= 496, ch1= 651, ch2=   0, ch3=   4, ch4= 166, ch5=  64, ts=1714036088640910,	delta=841,
seq_no=614,	ch0= 389, ch1= 715, ch2=  11, ch3=   0, ch4= 150, ch5=  94, ts=1714036088641756,	delta=846,
seq_no=615,	ch0= 285, ch1= 773, ch2=  92, ch3=   0, ch4= 133, ch5= 114, ts=1714036088642631,	delta=875,
seq_no=616,	ch0= 187, ch1= 794, ch2= 178, ch3=   0, ch4= 105, ch5= 122, ts=1714036088643440,	delta=809,
seq_no=617,	ch0=  90, ch1= 784, ch2= 281, ch3=   0, ch4=  87, ch5= 162, ts=1714036088644283,	delta=843,
seq_no=618,	ch0=  25, ch1= 747, ch2= 394, ch3=   0, ch4=  65, ch5= 173, ts=1714036088645120,	delta=837,
seq_no=619,	ch0=   0, ch1= 685, ch2= 502, ch3=  18, ch4=  32, ch5= 176, ts=1714036088645961,	delta=841,
seq_no=620,	ch0=  13, ch1= 676, ch2= 606, ch3=  67, ch4=   6, ch5= 133, ts=1714036088646808,	delta=847,
seq_no=621,	ch0=   0, ch1= 454, ch2= 709, ch3=  64, ch4=  21, ch5= 175, ts=1714036088647644,	delta=836,
seq_no=622,	ch0=   0, ch1= 391, ch2= 772, ch3= 170, ch4=   0, ch5= 156, ts=1714036088648484,	delta=840,
seq_no=623,	ch0=  79, ch1= 285, ch2= 843, ch3= 130, ch4=   0, ch5= 149, ts=1714036088649326,	delta=842,
seq_no=624,	ch0= 164, ch1= 185, ch2= 853, ch3= 153, ch4=   0, ch5= 114, ts=1714036088650165,	delta=839,
seq_no=625,	ch0= 249, ch1=  98, ch2= 849, ch3= 178, ch4=   0, ch5=  93, ts=1714036088651017,	delta=852,
seq_no=626,	ch0= 353, ch1=  26, ch2= 802, ch3= 192, ch4=   0, ch5=  64, ts=1714036088651854,	delta=837,
seq_no=627,	ch0= 459, ch1=   0, ch2= 736, ch3= 202, ch4=   5, ch5=  37, ts=1714036088652693,	delta=839,
seq_no=628,	ch0= 527, ch1=   0, ch2= 643, ch3= 233, ch4=  21, ch5=  10, ts=1714036088653532,	delta=839,
seq_no=629,	ch0= 630, ch1=   0, ch2= 539, ch3= 193, ch4=  56, ch5=   0, ts=1714036088654374,	delta=842,
seq_no=630,	ch0= 701, ch1=  10, ch2= 379, ch3= 172, ch4=  77, ch5=  66, ts=1714036088655223,	delta=849,
seq_no=631,	ch0= 741, ch1= 157, ch2= 294, ch3= 160, ch4= 117, ch5=   0, ts=1714036088656096,	delta=873,
seq_no=632,	ch0= 769, ch1= 123, ch2= 194, ch3= 130, ch4=  54, ch5=   0, ts=1714036088656910,	delta=814,
seq_no=633,	ch0= 640, ch1= 264, ch2=  85, ch3= 181, ch4= 144, ch5=   0, ts=1714036088657747,	delta=837,
seq_no=634,	ch0= 684, ch1= 409, ch2=  53, ch3=  64, ch4= 166, ch5=  20, ts=1714036088658631,	delta=884,
seq_no=635,	ch0= 637, ch1= 482, ch2=   0, ch3=  52, ch4= 176, ch5=  17, ts=1714036088659437,	delta=806,
seq_no=636,	ch0= 557, ch1= 585, ch2=   0, ch3=  26, ch4= 174, ch5=  48, ts=1714036088660318,	delta=881,
seq_no=637,	ch0= 465, ch1= 663, ch2=   0, ch3=   9, ch4= 168, ch5=  74, ts=1714036088661117,	delta=799,
seq_no=638,	ch0= 359, ch1= 736, ch2=  26, ch3=   0, ch4= 158, ch5= 107, ts=1714036088661953,	delta=836,
seq_no=639,	ch0= 256, ch1= 771, ch2= 106, ch3=   0, ch4= 140, ch5= 121, ts=1714036088662802,	delta=849,
seq_no=640,	ch0= 149, ch1= 785, ch2= 195, ch3=   0, ch4= 111, ch5= 136, ts=1714036088663636,	delta=834,
seq_no=641,	ch0=  66, ch1= 767, ch2= 300, ch3=   0, ch4=  96, ch5= 164, ts=1714036088664476,	delta=840,
seq_no=642,	ch0=   5, ch1= 725, ch2= 418, ch3=  11, ch4=  64, ch5= 171, ts=1714036088665317,	delta=841,
seq_no=643,	ch0=   0, ch1= 654, ch2= 543, ch3=  23, ch4=   9, ch5= 184, ts=1714036088666159,	delta=842,
seq_no=644,	ch0=   0, ch1= 565, ch2= 626, ch3= 122, ch4=   0, ch5= 186, ts=1714036088667007,	delta=848,
seq_no=645,	ch0=   0, ch1= 475, ch2= 729, ch3=  33, ch4=   0, ch5= 196, ts=1714036088667842,	delta=835,
seq_no=646,	ch0=   6, ch1= 409, ch2= 882, ch3= 100, ch4=  18, ch5= 170, ts=1714036088668685,	delta=843,
seq_no=647,	ch0=  89, ch1= 253, ch2= 845, ch3= 135, ch4=   0, ch5= 138, ts=1714036088669525,	delta=840,
seq_no=648,	ch0= 171, ch1= 156, ch2= 864, ch3= 164, ch4=   0, ch5= 116, ts=1714036088670365,	delta=840,
seq_no=649,	ch0= 266, ch1=  81, ch2= 842, ch3= 170, ch4=   0, ch5=  89, ts=1714036088671212,	delta=847,
seq_no=650,	ch0= 373, ch1=  16, ch2= 779, ch3= 185, ch4=   0, ch5=  64, ts=1714036088672049,	delta=837,
seq_no=651,	ch0= 480, ch1=   0, ch2= 704, ch3= 193, ch4=  18, ch5=  36, ts=1714036088672898,	delta=849,
seq_no=652,	ch0= 570, ch1=   0, ch2= 569, ch3= 193, ch4=  47, ch5=  94, ts=1714036088673729,	delta=831,
seq_no=653,	ch0= 648, ch1=  91, ch2= 489, ch3= 184, ch4=  69, ch5=   0, ts=1714036088674611,	delta=882,
seq_no=654,	ch0= 712, ch1=   0, ch2= 378, ch3= 180, ch4= 157, ch5=   0, ts=1714036088675416,	delta=805,
seq_no=655,	ch0= 813, ch1=  90, ch2= 263, ch3= 157, ch4= 107, ch5=   0, ts=1714036088676255,	delta=839,
seq_no=656,	ch0= 717, ch1= 185, ch2= 145, ch3=  66, ch4= 136, ch5=   0, ts=1714036088677096,	delta=841,
seq_no=657,	ch0= 743, ch1= 308, ch2= 154, ch3=  92, ch4= 197, ch5=   0, ts=1714036088677937,	delta=841,
seq_no=658,	ch0= 744, ch1= 414, ch2=   0, ch3=  73, ch4= 178, ch5=   0, ts=1714036088678786,	delta=849,
seq_no=659,	ch0= 629, ch1= 500, ch2=   0, ch3=  36, ch4= 170, ch5=  25, ts=1714036088679621,	delta=835,
seq_no=660,	ch0= 543, ch1= 598, ch2=   0, ch3=  11, ch4= 169, ch5=  47, ts=1714036088680461,	delta=840,
seq_no=661,	ch0= 449, ch1= 680, ch2=   0, ch3=   0, ch4= 160, ch5=  76, ts=1714036088681302,	delta=841,
seq_no=662,	ch0= 341, ch1= 738, ch2=  41, ch3=   0, ch4= 145, ch5= 107, ts=1714036088682146,	delta=844,
seq_no=663,	ch0= 233, ch1= 780, ch2= 129, ch3=   0, ch4= 125, ch5= 130, ts=1714036088682993,	delta=847,
seq_no=664,	ch0= 154, ch1= 792, ch2= 224, ch3=   0, ch4= 100, ch5= 141, ts=1714036088683827,	delta=834,
seq_no=665,	ch0=  68, ch1= 760, ch2= 346, ch3=   0, ch4=  52, ch5= 159, ts=1714036088684671,	delta=844,
seq_no=666,	ch0=   0, ch1= 709, ch2= 460, ch3=   5, ch4=  46, ch5= 188, ts=1714036088685512,	delta=841,
seq_no=667,	ch0=   0, ch1= 657, ch2= 570, ch3=  27, ch4=  29, ch5= 181, ts=1714036088686352,	delta=840,
seq_no=668,	ch0=   0, ch1= 583, ch2= 719, ch3=  50, ch4=  13, ch5= 180, ts=1714036088687202,	delta=850,
seq_no=669,	ch0=   0, ch1= 455, ch2= 725, ch3=  96, ch4=   0, ch5=  93, ts=1714036088688035,	delta=833,
seq_no=670,	ch0=   8, ch1= 249, ch2= 824, ch3= 109, ch4=  53, ch5= 139, ts=1714036088689034,	delta=999,
seq_no=671,	ch0= 100, ch1= 242, ch2= 857, ch3= 141, ch4=   0, ch5= 126, ts=1714036088689748,	delta=714,
seq_no=672,	ch0= 194, ch1= 148, ch2= 858, ch3= 162, ch4=   0, ch5= 106, ts=1714036088690621,	delta=873,
seq_no=673,	ch0= 286, ch1=  64, ch2= 825, ch3= 181, ch4=   0, ch5=  82, ts=1714036088691417,	delta=796,
seq_no=674,	ch0= 394, ch1=   0, ch2= 779, ch3= 198, ch4=  11, ch5=  54, ts=1714036088692248,	delta=831,
seq_no=675,	ch0= 491, ch1=   0, ch2= 697, ch3= 201, ch4=  20, ch5=  32, ts=1714036088693090,	delta=842,
