seq_no=0,	ch0=  57, ch1= 258, ch2= 843, ch3=  46, ch4=   0, ch5=  30, ts=1714036032362896,	delta=1714036032362896,
seq_no=504,	ch0=  74, ch1= 764, ch2= 320, ch3=  13, ch4=  25, ch5=  50, ts=1714036032782092,	delta=844,
seq_no=505,	ch0=   9, ch1= 720, ch2= 433, ch3=  18, ch4=   1, ch5=  75, ts=1714036032782940,	delta=848,
seq_no=506,	ch0=   0, ch1= 669, ch2= 565, ch3=  64, ch4=   0, ch5= 100, ts=1714036032783774,	delta=834,
seq_no=507,	ch0=   0, ch1= 639, ch2= 665, ch3=  14, ch4=   0, ch5=  71, ts=1714036032784614,	delta=840,
seq_no=508,	ch0=   0, ch1= 505, ch2= 794, ch3=  56, ch4=   8, ch5=  64, ts=1714036032785455,	delta=841,
seq_no=509,	ch0=  26, ch1= 362, ch2= 805, ch3=  69, ch4=   0, ch5=  71, ts=1714036032786299,	delta=844,
seq_no=510,	ch0= 101, ch1= 253, ch2= 848, ch3=  82, ch4=   0, ch5=  53, ts=1714036032787146,	delta=847,
seq_no=511,	ch0= 176, ch1= 161, ch2= 855, ch3=  93, ch4=   0, ch5=  33, ts=1714036032787981,	delta=835,
seq_no=512,	ch0= 284, ch1=  79, ch2= 841, ch3= 107, ch4=   0, ch5=  18, ts=1714036032788819,	delta=838,
seq_no=513,	ch0= 368, ch1=  11, ch2= 789, ch3= 113, ch4=   0, ch5=  11, ts=1714036032789700,	delta=881,
seq_no=514,	ch0= 476, ch1=   0, ch2= 693, ch3= 112, ch4=   5, ch5=  77, ts=1714036032790517,	delta=817,
seq_no=515,	ch0= 596, ch1=   0, ch2= 601, ch3= 110, ch4=   0, ch5=   0, ts=1714036032791368,	delta=851,
seq_no=516,	ch0= 654, ch1=   0, ch2= 501, ch3= 106, ch4=  65, ch5=   0, ts=1714036032792200,	delta=832,
seq_no=517,	ch0= 798, ch1=  28, ch2= 386, ch3= 102, ch4=   5, ch5=   0, ts=1714036032793036,	delta=836,
seq_no=518,	ch0= 690, ch1= 102, ch2= 295, ch3= 138, ch4=  34, ch5=  18, ts=1714036032793869,	delta=833,
seq_no=519,	ch0= 748, ch1= 213, ch2= 162, ch3=  53, ch4=  51, ch5=   0, ts=1714036032794725,	delta=856,
seq_no=520,	ch0= 730, ch1= 277, ch2=   5, ch3=  54, ch4=  64, ch5=  55, ts=1714036032795547,	delta=822,
seq_no=521,	ch0= 690, ch1= 412, ch2=  15, ch3=  43, ch4=  66, ch5=   0, ts=1714036032796388,	delta=841,
seq_no=522,	ch0= 633, ch1= 521, ch2=   0, ch3=  31, ch4=  64, ch5=   0, ts=1714036032797226,	delta=838,
seq_no=523,	ch0= 542, ch1= 609, ch2=   0, ch3=  22, ch4=  64, ch5=  12, ts=1714036032798064,	delta=838,
seq_no=524,	ch0= 449, ch1= 693, ch2=   0, ch3=  11, ch4=  57, ch5=  21, ts=1714036032798920,	delta=856,
seq_no=525,	ch0= 343, ch1= 748, ch2=  40, ch3=   9, ch4=  49, ch5=  34, ts=1714036032799761,	delta=841,
seq_no=526,	ch0= 222, ch1= 773, ch2= 120, ch3=   2, ch4=  34, ch5=  40, ts=1714036032800600,	delta=839,
seq_no=527,	ch0= 153, ch1= 803, ch2= 225, ch3=  18, ch4=  32, ch5=  55, ts=1714036032801444,	delta=844,
seq_no=528,	ch0=  64, ch1= 762, ch2= 333, ch3=  10, ch4=   6, ch5=  64, ts=1714036032802283,	delta=839,
seq_no=529,	ch0=   0, ch1= 711, ch2= 448, ch3=  20, ch4=  11, ch5=  77, ts=1714036032803131,	delta=848,
seq_no=530,	ch0=   0, ch1= 644, ch2= 553, ch3=   0, ch4=   0, ch5=  64, ts=1714036032803966,	delta=835,
seq_no=531,	ch0=   0, ch1= 530, ch2= 785, ch3=  32, ch4=   0, ch5=  74, ts=1714036032804808,	delta=842,
seq_no=532,	ch0=   0, ch1= 427, ch2= 672, ch3=  45, ch4=   0, ch5= 153, ts=1714036032805647,	delta=839,
seq_no=533,	ch0=  50, ch1= 343, ch2= 820, ch3=  66, ch4=   0, ch5=  67, ts=1714036032806489,	delta=842,
seq_no=534,	ch0= 106, ch1= 237, ch2= 856, ch3=  89, ch4=   0, ch5=  48, ts=1714036032807340,	delta=851,
seq_no=535,	ch0= 194, ch1= 141, ch2= 857, ch3=  97, ch4=   0, ch5=  36, ts=1714036032808175,	delta=835,
seq_no=536,	ch0= 299, ch1=  64, ch2= 832, ch3= 110, ch4=   0, ch5=  25, ts=1714036032809011,	delta=836,
seq_no=537,	ch0= 405, ch1=   4, ch2= 769, ch3= 117, ch4=   0, ch5=  11, ts=1714036032809856,	delta=845,
seq_no=538,	ch0= 505, ch1=   0, ch2= 658, ch3= 121, ch4=   0, ch5=  64, ts=1714036032810700,	delta=844,
seq_no=539,	ch0= 596, ch1=  64, ch2= 582, ch3= 125, ch4=   5, ch5=   0, ts=1714036032811535,	delta=835,
seq_no=540,	ch0= 673, ch1=   0, ch2= 473, ch3=  96, ch4=  51, ch5=   0, ts=1714036032812378,	delta=843,
seq_no=541,	ch0= 779, ch1=  44, ch2= 356, ch3=  90, ch4=  20, ch5=   0, ts=1714036032813217,	delta=839,
seq_no=542,	ch0= 727, ch1= 123, ch2= 252, ch3=  39, ch4=  30, ch5=   0, ts=1714036032814058,	delta=841,
seq_no=543,	ch0= 752, ch1= 243, ch2= 235, ch3=  66, ch4=  85, ch5=   0, ts=1714036032814905,	delta=847,
seq_no=544,	ch0= 787, ch1= 348, ch2=   9, ch3=  53, ch4=  66, ch5=   0, ts=1714036032815741,	delta=836,
seq_no=545,	ch0= 683, ch1= 433, ch2=   0, ch3=  41, ch4=  64, ch5=   0, ts=1714036032816586,	delta=845,
seq_no=546,	ch0= 608, ch1= 537, ch2=   0, ch3=  21, ch4=  71, ch5=   6, ts=1714036032817426,	delta=840,
seq_no=547,	ch0= 521, ch1= 630, ch2=   0, ch3=  14, ch4=  66, ch5=  18, ts=1714036032818265,	delta=839,
seq_no=548,	ch0= 418, ch1= 708, ch2=   0, ch3=   5, ch4=  56, ch5=  30, ts=1714036032819112,	delta=847,
seq_no=549,	ch0= 313, ch1= 756, ch2=  64, ch3=   0, ch4=  46, ch5=  49, ts=1714036032819951,	delta=839,
seq_no=550,	ch0= 237, ch1= 794, ch2= 134, ch3=   0, ch4=  43, ch5=  55, ts=1714036032820789,	delta=838,
seq_no=551,	ch0= 130, ch1= 780, ch2= 246, ch3=   0, ch4=  28, ch5=  64, ts=1714036032821632,	delta=843,
seq_no=552,	ch0=  58, ch1= 753, ch2= 368, ch3=   2, ch4=  10, ch5=  73, ts=1714036032822741,	delta=1109,
seq_no=553,	ch0=   0, ch1= 705, ch2= 491, ch3=  17, ch4=   4, ch5=  87, ts=1714036032823349,	delta=608,
seq_no=554,	ch0=   0, ch1= 675, ch2= 621, ch3=   0, ch4=   0, ch5= 101, ts=1714036032824171,	delta=822,
seq_no=555,	ch0=   0, ch1= 560, ch2= 756, ch3=  34, ch4=   2, ch5=  74, ts=1714036032825007,	delta=836,
seq_no=556,	ch0=  37, ch1= 442, ch2= 746, ch3=  64, ch4=   0, ch5=   0, ts=1714036032825842,	delta=835,
seq_no=557,	ch0=  50, ch1= 312, ch2= 823, ch3=  74, ch4=   0, ch5=  64, ts=1714036032826693,	delta=851,
seq_no=558,	ch0= 128, ch1= 214, ch2= 861, ch3=  88, ch4=   0, ch5=  53, ts=1714036032827522,	delta=829,
seq_no=559,	ch0= 218, ch1= 123, ch2= 859, ch3=  86, ch4=   0, ch5=  40, ts=1714036032828390,	delta=868,
seq_no=560,	ch0= 321, ch1=  48, ch2= 816, ch3= 100, ch4=   0, ch5=  29, ts=1714036032829217,	delta=827,
seq_no=561,	ch0= 428, ch1=   0, ch2= 765, ch3= 109, ch4=   0, ch5=   8, ts=1714036032830052,	delta=835,
seq_no=562,	ch0= 519, ch1=  51, ch2= 661, ch3= 107, ch4=   0, ch5=   0, ts=1714036032830901,	delta=849,
seq_no=563,	ch0= 613, ch1=   0, ch2= 566, ch3= 106, ch4=  93, ch5=   0, ts=1714036032831728,	delta=827,
seq_no=564,	ch0= 782, ch1=   0, ch2= 439, ch3= 103, ch4=   8, ch5=   0, ts=1714036032832569,	delta=841,
seq_no=565,	ch0= 704, ch1=  64, ch2= 323, ch3= 122, ch4=  37, ch5=   0, ts=1714036032833409,	delta=840,
seq_no=566,	ch0= 736, ch1= 199, ch2= 221, ch3=  55, ch4=  59, ch5=   0, ts=1714036032834253,	delta=844,
seq_no=567,	ch0= 757, ch1= 228, ch2=  21, ch3=  57, ch4=  45, ch5=  79, ts=1714036032835103,	delta=850,
seq_no=568,	ch0= 719, ch1= 458, ch2=  26, ch3=  53, ch4=  64, ch5=   0, ts=1714036032835933,	delta=830,
seq_no=569,	ch0= 672, ch1= 455, ch2=   0, ch3=  34, ch4=  72, ch5=   2, ts=1714036032836777,	delta=844,
seq_no=570,	ch0= 589, ch1= 555, ch2=   0, ch3=  21, ch4=  74, ch5=  12, ts=1714036032837678,	delta=901,
seq_no=571,	ch0= 500, ch1= 642, ch2=   0, ch3=  14, ch4=  69, ch5=  14, ts=1714036032838477,	delta=799,
seq_no=572,	ch0= 402, ch1= 716, ch2=   2, ch3=   8, ch4=  64, ch5=  31, ts=1714036032839316,	delta=839,
seq_no=573,	ch0= 296, ch1= 769, ch2=  77, ch3=   0, ch4=  56, ch5=  38, ts=1714036032840154,	delta=838,
seq_no=574,	ch0= 198, ch1= 794, ch2= 157, ch3=   5, ch4=  55, ch5=  58, ts=1714036032840988,	delta=834,
seq_no=575,	ch0= 104, ch1= 772, ch2= 276, ch3=   1, ch4=  30, ch5=  64, ts=1714036032841829,	delta=841,
seq_no=576,	ch0=   1, ch1= 740, ch2= 395, ch3=  11, ch4=  18, ch5=  73, ts=1714036032842679,	delta=850,
seq_no=577,	ch0=   0, ch1= 689, ch2= 502, ch3=   2, ch4=   0, ch5=  82, ts=1714036032843512,	delta=833,
seq_no=578,	ch0=   0, ch1= 612, ch2= 711, ch3=  37, ch4=  25, ch5=  81, ts=1714036032844350,	delta=838,
seq_no=579,	ch0=   2, ch1= 516, ch2= 654, ch3=  49, ch4=   9, ch5= 136, ts=1714036032845193,	delta=843,
seq_no=580,	ch0=  11, ch1= 484, ch2= 775, ch3=  81, ch4=   0, ch5=  38, ts=1714036032846032,	delta=839,
seq_no=581,	ch0=  66, ch1= 293, ch2= 835, ch3=  73, ch4=   0, ch5=  58, ts=1714036032846881,	delta=849,
seq_no=582,	ch0= 146, ch1= 194, ch2= 855, ch3=  83, ch4=   0, ch5=  50, ts=1714036032847717,	delta=836,
seq_no=583,	ch0= 245, ch1= 105, ch2= 850, ch3= 100, ch4=   0, ch5=  40, ts=1714036032848557,	delta=840,
seq_no=584,	ch0= 346, ch1=  27, ch2= 792, ch3= 102, ch4=   0, ch5=  21, ts=1714036032849398,	delta=841,
seq_no=585,	ch0= 450, ch1=   0, ch2= 733, ch3= 111, ch4=   0, ch5=  13, ts=1714036032850239,	delta=841,
seq_no=586,	ch0= 544, ch1=  37, ch2= 640, ch3= 110, ch4=   8, ch5=   0, ts=1714036032851088,	delta=849,
seq_no=587,	ch0= 629, ch1=   0, ch2= 537, ch3= 114, ch4=  50, ch5=   0, ts=1714036032851921,	delta=833,
seq_no=588,	ch0= 760, ch1=  14, ch2= 420, ch3= 106, ch4=  18, ch5=   0, ts=1714036032852762,	delta=841,
seq_no=589,	ch0= 723, ch1=  73, ch2= 298, ch3=  65, ch4=  37, ch5=   0, ts=1714036032853602,	delta=840,
seq_no=590,	ch0= 762, ch1= 196, ch2= 269, ch3=  67, ch4=  82, ch5=   0, ts=1714036032854448,	delta=846,
seq_no=591,	ch0= 781, ch1= 266, ch2=  64, ch3=  64, ch4=  49, ch5=   0, ts=1714036032855500,	delta=1052,
seq_no=592,	ch0= 713, ch1= 292, ch2=  20, ch3=  44, ch4= 154, ch5=   0, ts=1714036032856166,	delta=666,
seq_no=593,	ch0= 650, ch1= 484, ch2=   0, ch3=  37, ch4=  81, ch5=   0, ts=1714036032856981,	delta=815,
seq_no=594,	ch0= 568, ch1= 578, ch2=   0, ch3=  30, ch4=  78, ch5=   6, ts=1714036032857819,	delta=838,
seq_no=595,	ch0= 473, ch1= 653, ch2=   0, ch3=  17, ch4=  64, ch5=  19, ts=1714036032858670,	delta=851,
seq_no=596,	ch0= 373, ch1= 726, ch2=  17, ch3=  13, ch4=  64, ch5=  36, ts=1714036032859500,	delta=830,
seq_no=597,	ch0= 265, ch1= 770, ch2=  90, ch3=   1, ch4=  52, ch5=  52, ts=1714036032860339,	delta=839,
seq_no=598,	ch0= 164, ch1= 774, ch2= 174, ch3=  13, ch4=  45, ch5=  49, ts=1714036032861176,	delta=837,
seq_no=599,	ch0=  90, ch1= 779, ch2= 297, ch3=   0, ch4=  30, ch5=  64, ts=1714036032862020,	delta=844,
seq_no=600,	ch0=   9, ch1= 733, ch2= 409, ch3=   0, ch4=  10, ch5=  70, ts=1714036032862870,	delta=850,
seq_no=601,	ch0=   0, ch1= 654, ch2= 601, ch3=   6, ch4=  10, ch5=  82, ts=1714036032863705,	delta=835,
seq_no=602,	ch0=   0, ch1= 587, ch2= 580, ch3=  26, ch4=  10, ch5= 154, ts=1714036032864544,	delta=839,
seq_no=603,	ch0=   0, ch1= 597, ch2= 704, ch3=  67, ch4=   1, ch5=  36, ts=1714036032865384,	delta=840,
seq_no=604,	ch0=  18, ch1= 339, ch2= 788, ch3=  69, ch4=  13, ch5=  49, ts=1714036032866223,	delta=839,
seq_no=605,	ch0=  82, ch1= 260, ch2= 835, ch3=  86, ch4=   0, ch5=  64, ts=1714036032867072,	delta=849,
seq_no=606,	ch0= 170, ch1= 173, ch2= 857, ch3=  94, ch4=   0, ch5=  46, ts=1714036032867910,	delta=838,
seq_no=607,	ch0= 261, ch1=  78, ch2= 832, ch3= 102, ch4=   0, ch5=  36, ts=1714036032868749,	delta=839,
seq_no=608,	ch0= 365, ch1=  13, ch2= 791, ch3= 106, ch4=   0, ch5=  26, ts=1714036032869641,	delta=892,
seq_no=609,	ch0= 476, ch1=   0, ch2= 714, ch3= 106, ch4=   0, ch5=   9, ts=1714036032870436,	delta=795,
seq_no=610,	ch0= 576, ch1=   0, ch2= 621, ch3= 121, ch4=  50, ch5=   0, ts=1714036032871286,	delta=850,
seq_no=611,	ch0= 719, ch1=   0, ch2= 510, ch3= 108, ch4=   9, ch5=   0, ts=1714036032872110,	delta=824,
seq_no=612,	ch0= 692, ch1=  21, ch2= 391, ch3=  67, ch4=  32, ch5=   0, ts=1714036032872950,	delta=840,
seq_no=613,	ch0= 733, ch1=  79, ch2= 375, ch3=  82, ch4=  64, ch5=   0, ts=1714036032873789,	delta=839,
seq_no=614,	ch0= 808, ch1= 210, ch2= 119, ch3=  73, ch4=  70, ch5=  26, ts=1714036032874763,	delta=974,
seq_no=615,	ch0= 772, ch1= 343, ch2=  64, ch3=  64, ch4=  64, ch5=   0, ts=1714036032875499,	delta=736,
seq_no=616,	ch0= 704, ch1= 376, ch2=   4, ch3=  50, ch4=  53, ch5=   0, ts=1714036032876328,	delta=829,
seq_no=617,	ch0= 634, ch1= 497, ch2=   0, ch3=  41, ch4=  70, ch5=   0, ts=1714036032877168,	delta=840,
seq_no=618,	ch0= 550, ch1= 593, ch2=   0, ch3=  31, ch4=  70, ch5=  11, ts=1714036032878007,	delta=839,
seq_no=619,	ch0= 453, ch1= 679, ch2=   0, ch3=  10, ch4=  64, ch5=  25, ts=1714036032878856,	delta=849,
seq_no=620,	ch0= 346, ch1= 742, ch2=  34, ch3=   6, ch4=  64, ch5=  29, ts=1714036032879687,	delta=831,
seq_no=621,	ch0= 243, ch1= 773, ch2= 114, ch3=   5, ch4=  54, ch5=  51, ts=1714036032880527,	delta=840,
seq_no=622,	ch0= 151, ch1= 772, ch2= 211, ch3=   9, ch4=  21, ch5=  57, ts=1714036032881370,	delta=843,
seq_no=623,	ch0=  48, ch1= 765, ch2= 322, ch3=  15, ch4=  21, ch5=  73, ts=1714036032882213,	delta=843,
seq_no=624,	ch0=   0, ch1= 731, ch2= 438, ch3=   8, ch4=   5, ch5=  76, ts=1714036032884181,	delta=1968,
seq_no=625,	ch0=   0, ch1= 668, ch2= 604, ch3=  26, ch4=  26, ch5=  79, ts=1714036032884242,	delta=61,
seq_no=626,	ch0=  39, ch1= 581, ch2= 615, ch3=  42, ch4=   0, ch5=   0, ts=1714036032884786,	delta=544,
seq_no=627,	ch0=   0, ch1= 500, ch2= 732, ch3=  53, ch4=  26, ch5=  49, ts=1714036032885588,	delta=802,
seq_no=628,	ch0=  34, ch1= 332, ch2= 810, ch3=  73, ch4=   0, ch5=  64, ts=1714036032886418,	delta=830,
seq_no=629,	ch0=  94, ch1= 236, ch2= 856, ch3=  85, ch4=   0, ch5=  64, ts=1714036032887276,	delta=858,
seq_no=630,	ch0= 194, ch1= 139, ch2= 856, ch3= 106, ch4=   0, ch5=  39, ts=1714036032888102,	delta=826,
seq_no=631,	ch0= 294, ch1=  58, ch2= 835, ch3= 110, ch4=   0, ch5=  23, ts=1714036032888993,	delta=891,
seq_no=632,	ch0= 392, ch1=   0, ch2= 780, ch3= 118, ch4=   0, ch5=  21, ts=1714036032889791,	delta=798,
seq_no=633,	ch0= 493, ch1=   0, ch2= 697, ch3= 116, ch4=   5, ch5=   8, ts=1714036032890742,	delta=951,
seq_no=634,	ch0= 687, ch1=   0, ch2= 608, ch3= 114, ch4=   0, ch5=   0, ts=1714036032891471,	delta=729,
seq_no=635,	ch0= 604, ch1=   0, ch2= 490, ch3= 149, ch4=  20, ch5=   0, ts=1714036032892303,	delta=832,
seq_no=636,	ch0= 710, ch1=  48, ch2= 375, ch3=  86, ch4=  34, ch5=   0, ts=1714036032893143,	delta=840,
seq_no=637,	ch0= 745, ch1= 134, ch2= 299, ch3=  91, ch4=  52, ch5=   0, ts=1714036032893980,	delta=837,
seq_no=638,	ch0= 752, ch1= 326, ch2= 136, ch3= 101, ch4=  64, ch5=   0, ts=1714036032894839,	delta=859,
seq_no=639,	ch0= 752, ch1= 244, ch2=  64, ch3=  74, ch4= 105, ch5=   0, ts=1714036032895670,	delta=831,
seq_no=640,	ch0= 696, ch1= 419, ch2=   1, ch3=  51, ch4=  66, ch5=   0, ts=1714036032896508,	delta=838,
seq_no=641,	ch0= 608, ch1= 523, ch2=   0, ch3=  27, ch4=  66, ch5=   1, ts=1714036032897350,	delta=842,
seq_no=642,	ch0= 526, ch1= 620, ch2=   0, ch3=  22, ch4=  68, ch5=  16, ts=1714036032898188,	delta=838,
seq_no=643,	ch0= 426, ch1= 688, ch2=   0, ch3=  12, ch4=  64, ch5=  19, ts=1714036032899139,	delta=951,
seq_no=644,	ch0= 321, ch1= 747, ch2=  57, ch3=   5, ch4=  58, ch5=  42, ts=1714036032899882,	delta=743,
seq_no=645,	ch0= 212, ch1= 782, ch2= 144, ch3=   8, ch4=  45, ch5=  56, ts=1714036032900717,	delta=835,
seq_no=646,	ch0= 129, ch1= 794, ch2= 244, ch3=   7, ch4=  26, ch5=  58, ts=1714036032901556,	delta=839,
seq_no=647,	ch0=  37, ch1= 760, ch2= 349, ch3=  11, ch4=  19, ch5=  68, ts=1714036032902410,	delta=854,
seq_no=648,	ch0=   2, ch1= 696, ch2= 469, ch3=  25, ch4=  18, ch5=  85, ts=1714036032903262,	delta=852,
seq_no=649,	ch0=   6, ch1= 632, ch2= 524, ch3=  36, ch4=  17, ch5= 136, ts=1714036032904086,	delta=824,
seq_no=650,	ch0=   0, ch1= 613, ch2= 670, ch3=  81, ch4=   1, ch5=  29, ts=1714036032904928,	delta=842,
seq_no=651,	ch0=   0, ch1= 369, ch2= 767, ch3=  77, ch4=  28, ch5=  57, ts=1714036032905827,	delta=899,
seq_no=652,	ch0=  50, ch1= 322, ch2= 832, ch3=  79, ch4=   0, ch5=  64, ts=1714036032906668,	delta=841,
seq_no=653,	ch0= 110, ch1= 218, ch2= 864, ch3=  90, ch4=   0, ch5=  53, ts=1714036032907461,	delta=793,
seq_no=654,	ch0= 201, ch1= 123, ch2= 860, ch3= 100, ch4=   0, ch5=  38, ts=1714036032908295,	delta=834,
seq_no=655,	ch0= 302, ch1=  48, ch2= 832, ch3= 109, ch4=   0, ch5=  23, ts=1714036032909134,	delta=839,
seq_no=656,	ch0= 409, ch1=   0, ch2= 766, ch3= 116, ch4=   0, ch5=  21, ts=1714036032909976,	delta=842,
seq_no=657,	ch0= 509, ch1=   0, ch2= 678, ch3= 119, ch4=   0, ch5=   1, ts=1714036032910822,	delta=846,
seq_no=658,	ch0= 665, ch1=   0, ch2= 578, ch3= 118, ch4=   4, ch5=   0, ts=1714036032911656,	delta=834,
seq_no=659,	ch0= 645, ch1=   0, ch2= 462, ch3= 109, ch4=  22, ch5=   0, ts=1714036032912494,	delta=838,
seq_no=660,	ch0= 724, ch1=  64, ch2= 444, ch3=  92, ch4=  37, ch5=   0, ts=1714036032913340,	delta=846,
seq_no=661,	ch0= 744, ch1= 109, ch2= 157, ch3=  84, ch4=  49, ch5=  58, ts=1714036032914182,	delta=842,
seq_no=662,	ch0= 778, ch1= 310, ch2= 130, ch3=  96, ch4=  64, ch5=   0, ts=1714036032915030,	delta=848,
seq_no=663,	ch0= 740, ch1= 303, ch2=  50, ch3=  50, ch4=   0, ch5=   0, ts=1714036032915863,	delta=833,
seq_no=664,	ch0= 666, ch1= 450, ch2=   0, ch3=  42, ch4=  68, ch5=   0, ts=1714036032916702,	delta=839,
seq_no=665,	ch0= 596, ch1= 551, ch2=   0, ch3=  29, ch4=  74, ch5=   1, ts=1714036032917544,	delta=842,
seq_no=666,	ch0= 511, ch1= 636, ch2=   0, ch3=  18, ch4=  58, ch5=   9, ts=1714036032918389,	delta=845,
seq_no=667,	ch0= 409, ch1= 719, ch2=  10, ch3=   9, ch4=  51, ch5=  21, ts=1714036032919234,	delta=845,
seq_no=668,	ch0= 291, ch1= 763, ch2=  76, ch3=   1, ch4=  50, ch5=  43, ts=1714036032920070,	delta=836,
seq_no=669,	ch0= 193, ch1= 786, ch2= 166, ch3=   4, ch4=  36, ch5=  52, ts=1714036032920910,	delta=840,
seq_no=670,	ch0=  96, ch1= 786, ch2= 270, ch3=   8, ch4=  27, ch5=  68, ts=1714036032921967,	delta=1057,
seq_no=671,	ch0=  29, ch1= 765, ch2= 385, ch3=   9, ch4=  21, ch5=  74, ts=1714036032922762,	delta=795,
seq_no=672,	ch0=   0, ch1= 690, ch2= 495, ch3=   8, ch4=  13, ch5=  78, ts=1714036032923461,	delta=699,
seq_no=673,	ch0=   0, ch1= 603, ch2= 583, ch3=  37, ch4=   0, ch5=   1, ts=1714036032924286,	delta=825,
seq_no=674,	ch0=   0, ch1= 420, ch2= 689, ch3=  38, ch4=  74, ch5=  50, ts=1714036032925124,	delta=838,
seq_no=675,	ch0= 136, ch1= 399, ch2= 791, ch3=  67, ch4=   0, ch5=  55, ts=1714036032925959,	delta=835,
seq_no=676,	ch0=  53, ch1= 305, ch2= 839, ch3=  80, ch4=   0, ch5=  53, ts=1714036032926814,	delta=855,
seq_no=677,	ch0= 134, ch1= 206, ch2= 864, ch3= 100, ch4=   0, ch5=  44, ts=1714036032927646,	delta=832,
seq_no=678,	ch0= 224, ch1= 106, ch2= 854, ch3=  98, ch4=   0, ch5=  33, ts=1714036032928486,	delta=840,
seq_no=679,	ch0= 330, ch1=  30, ch2= 815, ch3= 109, ch4=   0, ch5=  26, ts=1714036032929323,	delta=837,
seq_no=680,	ch0= 434, ch1=   0, ch2= 751, ch3= 117, ch4=   0, ch5=   9, ts=1714036032930164,	delta=841,
seq_no=681,	ch0= 582, ch1=   0, ch2= 665, ch3= 118, ch4=   0, ch5=   0, ts=1714036032931015,	delta=851,
seq_no=682,	ch0= 591, ch1=   0, ch2= 565, ch3= 136, ch4=  10, ch5=   0, ts=1714036032931848,	delta=833,
seq_no=683,	ch0= 680, ch1=  26, ch2= 433, ch3=  90, ch4=  25, ch5=   0, ts=1714036032932688,	delta=840,
seq_no=684,	ch0= 736, ch1=  78, ch2= 274, ch3=  91, ch4=  41, ch5=  50, ts=1714036032933530,	delta=842,
seq_no=685,	ch0= 785, ch1= 254, ch2= 194, ch3= 117, ch4=  64, ch5=   0, ts=1714036032934372,	delta=842,
seq_no=686,	ch0= 752, ch1= 213, ch2= 104, ch3=  64, ch4=   0, ch5=   0, ts=1714036032935222,	delta=850,
seq_no=687,	ch0= 604, ch1= 338, ch2=  11, ch3= 130, ch4=  53, ch5=  19, ts=1714036032936058,	delta=836,
seq_no=688,	ch0= 651, ch1= 462, ch2=   0, ch3=  38, ch4=  67, ch5=   1, ts=1714036032936894,	delta=836,
seq_no=689,	ch0= 577, ch1= 576, ch2=   0, ch3=  28, ch4=  66, ch5=   0, ts=1714036032937739,	delta=845,
seq_no=690,	ch0= 486, ch1= 662, ch2=   0, ch3=  16, ch4=  65, ch5=   9, ts=1714036032938622,	delta=883,
seq_no=691,	ch0= 385, ch1= 725, ch2=  20, ch3=   5, ch4=  52, ch5=  26, ts=1714036032939426,	delta=804,
seq_no=692,	ch0= 266, ch1= 778, ch2=  92, ch3=   4, ch4=  57, ch5=  42, ts=1714036032940263,	delta=837,
seq_no=693,	ch0= 140, ch1= 788, ch2= 185, ch3=   4, ch4=  32, ch5=  53, ts=1714036032941106,	delta=843,
seq_no=694,	ch0=  82, ch1= 788, ch2= 300, ch3=   9, ch4=  27, ch5=  64, ts=1714036032941947,	delta=841,
seq_no=695,	ch0=  17, ch1= 743, ch2= 411, ch3=  22, ch4=  21, ch5=  74, ts=1714036032942793,	delta=846,
seq_no=696,	ch0=   0, ch1= 670, ch2= 515, ch3=  34, ch4=   0, ch5=  52, ts=1714036032943627,	delta=834,
seq_no=697,	ch0=   0, ch1= 500, ch2= 629, ch3=  29, ch4=  71, ch5=  44, ts=1714036032944468,	delta=841,
seq_no=698,	ch0=   0, ch1= 455, ch2= 723, ch3=  40, ch4=   0, ch5=  57, ts=1714036032945310,	delta=842,
seq_no=699,	ch0=   0, ch1= 377, ch2= 782, ch3= 146, ch4=   0, ch5=  64, ts=1714036032946152,	delta=842,
seq_no=700,	ch0=  78, ch1= 277, ch2= 841, ch3=  78, ch4=   0, ch5=  52, ts=1714036032946996,	delta=844,
seq_no=701,	ch0= 157, ch1= 179, ch2= 859, ch3=  94, ch4=   0, ch5=  36, ts=1714036032947834,	delta=838,
seq_no=702,	ch0= 254, ch1=  92, ch2= 857, ch3= 105, ch4=   0, ch5=  29, ts=1714036032948677,	delta=843,
seq_no=703,	ch0= 355, ch1=  27, ch2= 802, ch3= 110, ch4=   0, ch5=  10, ts=1714036032949517,	delta=840,
seq_no=704,	ch0= 455, ch1=   0, ch2= 727, ch3= 112, ch4=   0, ch5=   0, ts=1714036032950357,	delta=840,
seq_no=705,	ch0= 524, ch1=   0, ch2= 640, ch3= 157, ch4=   5, ch5=  10, ts=1714036032951205,	delta=848,
seq_no=706,	ch0= 631, ch1=   0, ch2= 526, ch3=  85, ch4=   9, ch5=   0, ts=1714036032952041,	delta=836,
seq_no=707,	ch0= 706, ch1=  38, ch2= 469, ch3=  97, ch4=  35, ch5=   0, ts=1714036032952882,	delta=841,
seq_no=708,	ch0= 754, ch1=  93, ch2= 279, ch3=  94, ch4=  37, ch5=   0, ts=1714036032953724,	delta=842,
seq_no=709,	ch0= 740, ch1=  85, ch2= 181, ch3=  78, ch4= 126, ch5=   0, ts=1714036032954662,	delta=938,
seq_no=710,	ch0= 853, ch1= 275, ch2= 150, ch3=  79, ch4=  35, ch5=   0, ts=1714036032955455,	delta=793,
