seq_no=0,	ch0= 692, ch1= 346, ch2=  31, ch3=  24, ch4= 165, ch5=   0, ts=1714036106447486,	delta=1714036106447486,
seq_no=454,	ch0= 414, ch1= 684, ch2=   0, ch3=   0, ch4= 218, ch5= 192, ts=1714036106822338,	delta=838,
seq_no=455,	ch0= 324, ch1= 845, ch2=  38, ch3=  18, ch4= 194, ch5= 109, ts=1714036106823190,	delta=852,
seq_no=456,	ch0= 209, ch1= 781, ch2= 149, ch3=   0, ch4= 162, ch5= 176, ts=1714036106824026,	delta=836,
seq_no=457,	ch0= 117, ch1= 779, ch2= 251, ch3=   0, ch4= 130, ch5= 198, ts=1714036106824865,	delta=839,
seq_no=458,	ch0=  45, ch1= 746, ch2= 365, ch3=   0, ch4=  92, ch5= 210, ts=1714036106825704,	delta=839,
seq_no=459,	ch0=   0, ch1= 689, ch2= 482, ch3=  17, ch4=  64, ch5= 229, ts=1714036106826546,	delta=842,
seq_no=460,	ch0=   0, ch1= 615, ch2= 602, ch3=  49, ch4=  34, ch5= 235, ts=1714036106827394,	delta=848,
seq_no=461,	ch0=   0, ch1= 561, ch2= 690, ch3=  79, ch4=  30, ch5= 210, ts=1714036106828232,	delta=838,
seq_no=462,	ch0=  25, ch1= 393, ch2= 766, ch3= 123, ch4=   0, ch5= 209, ts=1714036106829071,	delta=839,
seq_no=463,	ch0=   5, ch1= 296, ch2= 820, ch3= 206, ch4=   0, ch5= 192, ts=1714036106829912,	delta=841,
seq_no=464,	ch0= 119, ch1= 207, ch2= 850, ch3= 179, ch4=   0, ch5= 163, ts=1714036106830759,	delta=847,
seq_no=465,	ch0= 218, ch1= 101, ch2= 737, ch3= 202, ch4=   0, ch5= 240, ts=1714036106831596,	delta=837,
seq_no=466,	ch0= 304, ch1= 151, ch2= 784, ch3= 242, ch4=   1, ch5=  54, ts=1714036106832438,	delta=842,
seq_no=467,	ch0= 449, ch1=   0, ch2= 725, ch3= 253, ch4=  54, ch5=  53, ts=1714036106833279,	delta=841,
seq_no=468,	ch0= 535, ch1=   0, ch2= 653, ch3= 248, ch4=  49, ch5=  33, ts=1714036106834121,	delta=842,
seq_no=469,	ch0= 613, ch1=   0, ch2= 552, ch3= 242, ch4=  85, ch5=  11, ts=1714036106834966,	delta=845,
seq_no=470,	ch0= 688, ch1=   5, ch2= 434, ch3= 233, ch4= 121, ch5=   0, ts=1714036106835802,	delta=836,
seq_no=471,	ch0= 732, ch1=  65, ch2= 320, ch3= 210, ch4= 138, ch5=   0, ts=1714036106836643,	delta=841,
seq_no=472,	ch0= 760, ch1= 147, ch2= 220, ch3= 181, ch4= 168, ch5=   0, ts=1714036106837608,	delta=965,
seq_no=473,	ch0= 759, ch1= 233, ch2= 117, ch3= 145, ch4= 172, ch5=   0, ts=1714036106838543,	delta=935,
seq_no=474,	ch0= 700, ch1= 347, ch2=  39, ch3=  98, ch4= 205, ch5=   6, ts=1714036106839210,	delta=667,
seq_no=475,	ch0= 658, ch1= 473, ch2=   0, ch3=  69, ch4= 228, ch5=  23, ts=1714036106840025,	delta=815,
seq_no=476,	ch0= 591, ch1= 563, ch2=   0, ch3=  43, ch4= 220, ch5=  93, ts=1714036106840860,	delta=835,
seq_no=477,	ch0= 477, ch1= 767, ch2=   0, ch3=  28, ch4= 210, ch5=  22, ts=1714036106841699,	delta=839,
seq_no=478,	ch0= 373, ch1= 641, ch2=   4, ch3=   0, ch4= 253, ch5= 102, ts=1714036106842537,	delta=838,
seq_no=479,	ch0= 354, ch1= 762, ch2=  96, ch3=   0, ch4= 154, ch5= 143, ts=1714036106843387,	delta=850,
seq_no=480,	ch0= 192, ch1= 797, ch2= 172, ch3=   0, ch4= 148, ch5= 178, ts=1714036106844223,	delta=836,
seq_no=481,	ch0= 106, ch1= 794, ch2= 277, ch3=   0, ch4= 117, ch5= 205, ts=1714036106845063,	delta=840,
seq_no=482,	ch0=  30, ch1= 739, ch2= 394, ch3=   1, ch4=  78, ch5= 217, ts=1714036106845903,	delta=840,
seq_no=483,	ch0=   0, ch1= 681, ch2= 514, ch3=  22, ch4=  53, ch5= 224, ts=1714036106846753,	delta=850,
seq_no=484,	ch0=   0, ch1= 601, ch2= 621, ch3=  53, ch4=  26, ch5= 221, ts=1714036106847587,	delta=834,
seq_no=485,	ch0=   0, ch1= 499, ch2= 711, ch3= 151, ch4=   0, ch5= 217, ts=1714036106848427,	delta=840,
seq_no=486,	ch0=   0, ch1= 397, ch2= 788, ch3= 107, ch4=   0, ch5= 201, ts=1714036106849268,	delta=841,
seq_no=487,	ch0=  70, ch1= 285, ch2= 892, ch3= 160, ch4=   0, ch5= 181, ts=1714036106850108,	delta=840,
seq_no=488,	ch0= 164, ch1= 192, ch2= 832, ch3= 192, ch4=   0, ch5=  84, ts=1714036106850957,	delta=849,
seq_no=489,	ch0= 228, ch1=   4, ch2= 832, ch3= 212, ch4=  56, ch5= 108, ts=1714036106851790,	delta=833,
seq_no=490,	ch0= 470, ch1=  13, ch2= 835, ch3= 254, ch4=   0, ch5=  74, ts=1714036106852630,	delta=840,
seq_no=491,	ch0= 424, ch1=   0, ch2= 736, ch3= 266, ch4=  13, ch5=  52, ts=1714036106853474,	delta=844,
seq_no=492,	ch0= 544, ch1=   0, ch2= 643, ch3= 257, ch4=  46, ch5=  21, ts=1714036106854315,	delta=841,
seq_no=493,	ch0= 630, ch1=   0, ch2= 551, ch3= 249, ch4=  84, ch5=   5, ts=1714036106855165,	delta=850,
seq_no=494,	ch0= 695, ch1=  14, ch2= 415, ch3= 229, ch4= 114, ch5=   0, ts=1714036106855998,	delta=833,
seq_no=495,	ch0= 739, ch1=  83, ch2= 302, ch3= 209, ch4= 153, ch5=   0, ts=1714036106856842,	delta=844,
seq_no=496,	ch0= 757, ch1= 169, ch2= 194, ch3= 178, ch4= 180, ch5=   0, ts=1714036106857730,	delta=888,
seq_no=497,	ch0= 743, ch1= 273, ch2=  93, ch3= 141, ch4= 199, ch5=   0, ts=1714036106858532,	delta=802,
seq_no=498,	ch0= 716, ch1= 366, ch2=   0, ch3= 110, ch4= 216, ch5=  10, ts=1714036106859384,	delta=852,
seq_no=499,	ch0= 656, ch1= 482, ch2=   0, ch3=  76, ch4= 229, ch5=  23, ts=1714036106860212,	delta=828,
seq_no=500,	ch0= 576, ch1= 541, ch2=   0, ch3=  45, ch4= 260, ch5=  46, ts=1714036106861054,	delta=842,
seq_no=501,	ch0= 537, ch1= 648, ch2=   0, ch3=  10, ch4= 194, ch5=  84, ts=1714036106861894,	delta=840,
seq_no=502,	ch0= 327, ch1= 729, ch2=   9, ch3=   0, ch4= 201, ch5= 112, ts=1714036106862746,	delta=852,
seq_no=503,	ch0= 258, ch1= 767, ch2= 137, ch3=   0, ch4= 178, ch5= 156, ts=1714036106863575,	delta=829,
seq_no=504,	ch0= 162, ch1= 787, ch2= 192, ch3=   0, ch4= 146, ch5= 184, ts=1714036106864416,	delta=841,
seq_no=505,	ch0=  82, ch1= 777, ch2= 305, ch3=   0, ch4= 113, ch5= 212, ts=1714036106865254,	delta=838,
seq_no=506,	ch0=  13, ch1= 731, ch2= 410, ch3=   0, ch4=  83, ch5= 227, ts=1714036106866099,	delta=845,
seq_no=507,	ch0=   0, ch1= 668, ch2= 547, ch3=  21, ch4=  43, ch5= 233, ts=1714036106866949,	delta=850,
seq_no=508,	ch0=   0, ch1= 580, ch2= 640, ch3=  53, ch4=  22, ch5= 230, ts=1714036106867782,	delta=833,
seq_no=509,	ch0=   0, ch1= 480, ch2= 776, ch3=  90, ch4=   1, ch5= 224, ts=1714036106868620,	delta=838,
seq_no=510,	ch0=  23, ch1= 370, ch2= 775, ch3= 133, ch4=   0, ch5= 168, ts=1714036106869462,	delta=842,
seq_no=511,	ch0=  90, ch1= 228, ch2= 832, ch3= 165, ch4=  34, ch5= 171, ts=1714036106870304,	delta=842,
seq_no=512,	ch0= 256, ch1= 154, ch2= 909, ch3= 203, ch4=   0, ch5= 146, ts=1714036106871155,	delta=851,
seq_no=513,	ch0= 225, ch1=  85, ch2= 826, ch3= 151, ch4=   0, ch5= 109, ts=1714036106872027,	delta=872,
seq_no=514,	ch0= 363, ch1=  26, ch2= 894, ch3= 233, ch4=  33, ch5= 116, ts=1714036106872844,	delta=817,
seq_no=515,	ch0= 488, ch1=   0, ch2= 704, ch3= 238, ch4=  22, ch5=  64, ts=1714036106873678,	delta=834,
seq_no=516,	ch0= 579, ch1=   0, ch2= 616, ch3= 245, ch4=  53, ch5=  28, ts=1714036106874519,	delta=841,
seq_no=517,	ch0= 658, ch1=   0, ch2= 505, ch3= 237, ch4=  97, ch5=   1, ts=1714036106875371,	delta=852,
seq_no=518,	ch0= 719, ch1=  34, ch2= 388, ch3= 221, ch4= 133, ch5=   0, ts=1714036106876204,	delta=833,
seq_no=519,	ch0= 751, ch1= 102, ch2= 270, ch3= 207, ch4= 145, ch5=   0, ts=1714036106877041,	delta=837,
seq_no=520,	ch0= 765, ch1= 195, ch2= 171, ch3= 173, ch4= 173, ch5=   0, ts=1714036106877878,	delta=837,
seq_no=521,	ch0= 741, ch1= 293, ch2=  71, ch3= 143, ch4= 202, ch5=   0, ts=1714036106878729,	delta=851,
seq_no=522,	ch0= 700, ch1= 399, ch2=   1, ch3=  93, ch4= 224, ch5=   0, ts=1714036106879562,	delta=833,
seq_no=523,	ch0= 634, ch1= 502, ch2=   0, ch3=  64, ch4= 226, ch5=  23, ts=1714036106880403,	delta=841,
seq_no=524,	ch0= 497, ch1= 598, ch2=   0, ch3=   0, ch4= 224, ch5=  40, ts=1714036106881247,	delta=844,
seq_no=525,	ch0= 429, ch1= 692, ch2=  90, ch3=   5, ch4= 245, ch5= 113, ts=1714036106882084,	delta=837,
seq_no=526,	ch0= 386, ch1= 771, ch2=   1, ch3=   0, ch4= 218, ch5= 180, ts=1714036106884490,	delta=2406,
seq_no=527,	ch0= 238, ch1= 766, ch2= 129, ch3=   0, ch4= 183, ch5= 170, ts=1714036106884668,	delta=178,
seq_no=528,	ch0= 135, ch1= 791, ch2= 229, ch3=   0, ch4= 139, ch5= 195, ts=1714036106884702,	delta=34,
seq_no=529,	ch0=  64, ch1= 779, ch2= 338, ch3=   0, ch4= 107, ch5= 210, ts=1714036106885497,	delta=795,
seq_no=530,	ch0=   2, ch1= 710, ch2= 454, ch3=  13, ch4=  71, ch5= 235, ts=1714036106886305,	delta=808,
seq_no=531,	ch0=   0, ch1= 641, ch2= 577, ch3=  39, ch4=  42, ch5= 224, ts=1714036106887157,	delta=852,
seq_no=532,	ch0=   0, ch1= 583, ch2= 670, ch3=  71, ch4=  10, ch5= 213, ts=1714036106887983,	delta=826,
seq_no=533,	ch0=   0, ch1= 405, ch2= 757, ch3= 109, ch4=  46, ch5= 207, ts=1714036106888819,	delta=836,
seq_no=534,	ch0= 109, ch1= 329, ch2= 839, ch3= 149, ch4=   0, ch5= 195, ts=1714036106889653,	delta=834,
seq_no=535,	ch0=  78, ch1= 232, ch2= 859, ch3= 171, ch4=   0, ch5= 173, ts=1714036106890493,	delta=840,
seq_no=536,	ch0= 166, ch1= 122, ch2= 952, ch3= 201, ch4=   0, ch5= 146, ts=1714036106891346,	delta=853,
seq_no=537,	ch0= 340, ch1=  69, ch2= 778, ch3= 237, ch4=   9, ch5= 157, ts=1714036106892183,	delta=837,
seq_no=538,	ch0= 440, ch1=  56, ch2= 760, ch3= 279, ch4=  16, ch5=  42, ts=1714036106893025,	delta=842,
seq_no=539,	ch0= 496, ch1=   0, ch2= 687, ch3= 253, ch4=  29, ch5=  39, ts=1714036106893862,	delta=837,
seq_no=540,	ch0= 588, ch1=   0, ch2= 592, ch3= 255, ch4=  66, ch5=  14, ts=1714036106894718,	delta=856,
seq_no=541,	ch0= 664, ch1=   0, ch2= 478, ch3= 242, ch4=  98, ch5=   0, ts=1714036106895567,	delta=849,
seq_no=542,	ch0= 724, ch1=  40, ch2= 352, ch3= 224, ch4= 136, ch5=   0, ts=1714036106896398,	delta=831,
seq_no=543,	ch0= 756, ch1= 122, ch2= 240, ch3= 202, ch4= 166, ch5=   0, ts=1714036106897237,	delta=839,
seq_no=544,	ch0= 762, ch1= 199, ch2= 136, ch3= 163, ch4= 193, ch5=   0, ts=1714036106898075,	delta=838,
seq_no=545,	ch0= 736, ch1= 321, ch2=  57, ch3= 119, ch4= 205, ch5=   0, ts=1714036106898927,	delta=852,
seq_no=546,	ch0= 676, ch1= 431, ch2=   0, ch3=  76, ch4= 229, ch5=  22, ts=1714036106899764,	delta=837,
seq_no=547,	ch0= 614, ch1= 532, ch2=   0, ch3=  50, ch4= 238, ch5=  38, ts=1714036106900599,	delta=835,
seq_no=548,	ch0= 576, ch1= 641, ch2=   0, ch3=  18, ch4= 242, ch5= 124, ts=1714036106901441,	delta=842,
seq_no=549,	ch0= 463, ch1= 761, ch2=   0, ch3=   2, ch4= 214, ch5=  78, ts=1714036106902284,	delta=843,
seq_no=550,	ch0= 309, ch1= 723, ch2=  42, ch3=   0, ch4= 141, ch5= 142, ts=1714036106903130,	delta=846,
seq_no=551,	ch0= 217, ch1= 789, ch2= 145, ch3=   0, ch4= 162, ch5= 175, ts=1714036106904026,	delta=896,
seq_no=552,	ch0= 125, ch1= 782, ch2= 247, ch3=   0, ch4= 125, ch5= 198, ts=1714036106905071,	delta=1045,
seq_no=553,	ch0=  49, ch1= 757, ch2= 371, ch3=   0, ch4=  89, ch5= 214, ts=1714036106905698,	delta=627,
seq_no=554,	ch0=   0, ch1= 698, ch2= 483, ch3=   4, ch4=  52, ch5= 236, ts=1714036106906505,	delta=807,
seq_no=555,	ch0=   0, ch1= 626, ch2= 596, ch3=  31, ch4=  22, ch5= 235, ts=1714036106907345,	delta=840,
seq_no=556,	ch0=  43, ch1= 528, ch2= 698, ch3=  69, ch4=   0, ch5= 227, ts=1714036106908175,	delta=830,
seq_no=557,	ch0=   0, ch1= 426, ch2= 774, ch3=  73, ch4=   0, ch5= 213, ts=1714036106909017,	delta=842,
seq_no=558,	ch0=  48, ch1= 314, ch2= 916, ch3= 141, ch4=   0, ch5= 196, ts=1714036106909857,	delta=840,
seq_no=559,	ch0= 125, ch1= 210, ch2= 824, ch3= 185, ch4=   0, ch5= 211, ts=1714036106910707,	delta=850,
seq_no=560,	ch0= 251, ch1= 192, ch2= 836, ch3= 218, ch4=   0, ch5=  96, ts=1714036106911532,	delta=825,
seq_no=561,	ch0= 323, ch1=  16, ch2= 812, ch3= 225, ch4=   0, ch5=  97, ts=1714036106912376,	delta=844,
seq_no=562,	ch0= 327, ch1=   0, ch2= 757, ch3= 320, ch4=   0, ch5= 102, ts=1714036106913239,	delta=863,
seq_no=563,	ch0= 523, ch1=   0, ch2= 669, ch3= 258, ch4=  36, ch5=  29, ts=1714036106914066,	delta=827,
seq_no=564,	ch0= 617, ch1=   0, ch2= 562, ch3= 250, ch4=  66, ch5=   3, ts=1714036106915020,	delta=954,
seq_no=565,	ch0= 692, ch1=   0, ch2= 449, ch3= 235, ch4= 100, ch5=   0, ts=1714036106915766,	delta=746,
seq_no=566,	ch0= 735, ch1=  66, ch2= 329, ch3= 218, ch4= 133, ch5=   0, ts=1714036106916595,	delta=829,
seq_no=567,	ch0= 760, ch1= 145, ch2= 224, ch3= 192, ch4= 161, ch5=   0, ts=1714036106917437,	delta=842,
seq_no=568,	ch0= 742, ch1= 246, ch2= 130, ch3= 132, ch4= 188, ch5=   0, ts=1714036106918273,	delta=836,
seq_no=569,	ch0= 718, ch1= 340, ch2=  46, ch3= 117, ch4= 221, ch5=   0, ts=1714036106919128,	delta=855,
seq_no=570,	ch0= 676, ch1= 460, ch2=   0, ch3=  88, ch4= 229, ch5=  17, ts=1714036106919954,	delta=826,
seq_no=571,	ch0= 593, ch1= 553, ch2=   0, ch3=  45, ch4= 224, ch5=  41, ts=1714036106920794,	delta=840,
seq_no=572,	ch0= 506, ch1= 604, ch2=   0, ch3=  17, ch4= 137, ch5=  64, ts=1714036106921637,	delta=843,
seq_no=573,	ch0= 461, ch1= 699, ch2=  13, ch3=   0, ch4= 181, ch5=  97, ts=1714036106922478,	delta=841,
seq_no=574,	ch0= 258, ch1= 757, ch2=  71, ch3=   0, ch4= 176, ch5= 146, ts=1714036106923325,	delta=847,
seq_no=575,	ch0= 192, ch1= 796, ch2= 167, ch3=   0, ch4= 157, ch5= 175, ts=1714036106924158,	delta=833,
seq_no=576,	ch0= 100, ch1= 787, ch2= 277, ch3=   0, ch4= 120, ch5= 196, ts=1714036106925001,	delta=843,
seq_no=577,	ch0=  27, ch1= 755, ch2= 389, ch3=   0, ch4=  84, ch5= 221, ts=1714036106925840,	delta=839,
seq_no=578,	ch0=   0, ch1= 698, ch2= 507, ch3=  21, ch4=  64, ch5= 233, ts=1714036106926692,	delta=852,
seq_no=579,	ch0=   0, ch1= 599, ch2= 615, ch3=  50, ch4=  29, ch5= 235, ts=1714036106927526,	delta=834,
seq_no=580,	ch0=   0, ch1= 511, ch2= 708, ch3=  77, ch4=   5, ch5= 218, ts=1714036106928365,	delta=839,
seq_no=581,	ch0=   0, ch1= 396, ch2= 743, ch3= 128, ch4=   0, ch5= 297, ts=1714036106929208,	delta=843,
seq_no=582,	ch0=  64, ch1= 341, ch2= 827, ch3= 162, ch4=   0, ch5= 150, ts=1714036106930050,	delta=842,
seq_no=583,	ch0= 132, ch1= 162, ch2= 862, ch3= 192, ch4=  25, ch5= 153, ts=1714036106930901,	delta=851,
seq_no=584,	ch0= 306, ch1=  90, ch2= 879, ch3= 220, ch4=   0, ch5= 122, ts=1714036106931734,	delta=833,
seq_no=585,	ch0= 301, ch1=  20, ch2= 787, ch3= 182, ch4=   0, ch5=  86, ts=1714036106932573,	delta=839,
seq_no=586,	ch0= 429, ch1=   0, ch2= 816, ch3= 258, ch4=  56, ch5=  79, ts=1714036106933415,	delta=842,
seq_no=587,	ch0= 546, ch1=   0, ch2= 646, ch3= 266, ch4=  50, ch5=  25, ts=1714036106934259,	delta=844,
seq_no=588,	ch0= 629, ch1=   0, ch2= 544, ch3= 253, ch4=  81, ch5=   8, ts=1714036106935105,	delta=846,
seq_no=589,	ch0= 700, ch1=  10, ch2= 424, ch3= 235, ch4= 117, ch5=   0, ts=1714036106935942,	delta=837,
seq_no=590,	ch0= 747, ch1=  73, ch2= 310, ch3= 212, ch4= 149, ch5=   0, ts=1714036106936782,	delta=840,
seq_no=591,	ch0= 762, ch1= 164, ch2= 187, ch3= 179, ch4= 179, ch5=   0, ts=1714036106937626,	delta=844,
seq_no=592,	ch0= 753, ch1= 264, ch2=  76, ch3= 132, ch4= 205, ch5=   0, ts=1714036106938514,	delta=888,
seq_no=593,	ch0= 724, ch1= 372, ch2=  10, ch3= 107, ch4= 221, ch5=   0, ts=1714036106939326,	delta=812,
seq_no=594,	ch0= 659, ch1= 466, ch2=   0, ch3=  66, ch4= 205, ch5=  21, ts=1714036106940161,	delta=835,
seq_no=595,	ch0= 544, ch1= 565, ch2=   0, ch3=  41, ch4= 218, ch5=  59, ts=1714036106940998,	delta=837,
seq_no=596,	ch0= 448, ch1= 651, ch2=   0, ch3=   0, ch4= 214, ch5=  89, ts=1714036106941834,	delta=836,
seq_no=597,	ch0= 373, ch1= 741, ch2= 101, ch3=   0, ch4= 241, ch5= 133, ts=1714036106942686,	delta=852,
seq_no=598,	ch0= 337, ch1= 790, ch2=  57, ch3=   0, ch4= 169, ch5= 165, ts=1714036106943517,	delta=831,
seq_no=599,	ch0= 173, ch1= 788, ch2= 193, ch3=   0, ch4= 153, ch5= 192, ts=1714036106944359,	delta=842,
seq_no=600,	ch0=  85, ch1= 773, ch2= 298, ch3=   0, ch4= 106, ch5= 205, ts=1714036106945201,	delta=842,
seq_no=601,	ch0=  20, ch1= 736, ch2= 414, ch3=   0, ch4=  74, ch5= 225, ts=1714036106946039,	delta=838,
seq_no=602,	ch0=   0, ch1= 669, ch2= 534, ch3=  37, ch4=  42, ch5= 226, ts=1714036106946939,	delta=900,
seq_no=603,	ch0=   0, ch1= 583, ch2= 642, ch3=  57, ch4=  14, ch5= 228, ts=1714036106947729,	delta=790,
seq_no=604,	ch0=   0, ch1= 583, ch2= 719, ch3=  84, ch4=   0, ch5= 196, ts=1714036106948566,	delta=837,
seq_no=605,	ch0=  16, ch1= 341, ch2= 798, ch3= 123, ch4=  26, ch5= 205, ts=1714036106949407,	delta=841,
seq_no=606,	ch0= 159, ch1= 267, ch2= 857, ch3= 164, ch4=   0, ch5= 188, ts=1714036106950243,	delta=836,
seq_no=607,	ch0= 153, ch1= 171, ch2= 854, ch3= 170, ch4=   0, ch5= 145, ts=1714036106951098,	delta=855,
seq_no=608,	ch0= 254, ch1= 116, ch2= 907, ch3= 215, ch4=   4, ch5= 112, ts=1714036106951930,	delta=832,
seq_no=609,	ch0= 418, ch1=  40, ch2= 754, ch3= 247, ch4=   1, ch5=   0, ts=1714036106952771,	delta=841,
seq_no=610,	ch0= 502, ch1=  26, ch2= 707, ch3= 253, ch4=  16, ch5=  22, ts=1714036106953612,	delta=841,
seq_no=611,	ch0= 569, ch1=   0, ch2= 626, ch3= 253, ch4=  44, ch5=  25, ts=1714036106954451,	delta=839,
seq_no=612,	ch0= 651, ch1=   0, ch2= 517, ch3= 244, ch4=  83, ch5=   6, ts=1714036106955301,	delta=850,
seq_no=613,	ch0= 718, ch1=  31, ch2= 397, ch3= 230, ch4= 116, ch5=   0, ts=1714036106956138,	delta=837,
seq_no=614,	ch0= 757, ch1=  97, ch2= 281, ch3= 205, ch4= 159, ch5=   0, ts=1714036106956979,	delta=841,
seq_no=615,	ch0= 754, ch1= 184, ch2= 178, ch3= 171, ch4= 187, ch5=   0, ts=1714036106957819,	delta=840,
seq_no=616,	ch0= 737, ch1= 269, ch2=  83, ch3= 138, ch4= 194, ch5=   0, ts=1714036106958677,	delta=858,
seq_no=617,	ch0= 698, ch1= 392, ch2=  23, ch3=  97, ch4= 210, ch5=   0, ts=1714036106959504,	delta=827,
seq_no=618,	ch0= 621, ch1= 502, ch2=   0, ch3=  58, ch4= 224, ch5=  29, ts=1714036106960345,	delta=841,
seq_no=619,	ch0= 540, ch1= 602, ch2=   5, ch3=  40, ch4= 229, ch5=  54, ts=1714036106961184,	delta=839,
seq_no=620,	ch0= 480, ch1= 681, ch2=   0, ch3=   8, ch4= 233, ch5= 144, ts=1714036106962028,	delta=844,
seq_no=621,	ch0= 372, ch1= 793, ch2=  36, ch3=   0, ch4= 194, ch5= 101, ts=1714036106962873,	delta=845,
seq_no=622,	ch0= 359, ch1= 763, ch2= 133, ch3=   0, ch4= 130, ch5= 156, ts=1714036106963711,	delta=838,
seq_no=623,	ch0= 149, ch1= 785, ch2= 207, ch3=   0, ch4= 142, ch5= 188, ts=1714036106964552,	delta=841,
seq_no=624,	ch0=  69, ch1= 764, ch2= 320, ch3=   0, ch4= 106, ch5= 210, ts=1714036106965394,	delta=842,
seq_no=625,	ch0=   9, ch1= 724, ch2= 441, ch3=  12, ch4=  75, ch5= 224, ts=1714036106966234,	delta=840,
seq_no=626,	ch0=   0, ch1= 655, ch2= 555, ch3=  37, ch4=  45, ch5= 242, ts=1714036106967081,	delta=847,
seq_no=627,	ch0=   0, ch1= 553, ch2= 653, ch3=  67, ch4=  17, ch5= 234, ts=1714036106967918,	delta=837,
seq_no=628,	ch0=  53, ch1= 449, ch2= 737, ch3= 108, ch4=   0, ch5= 212, ts=1714036106968758,	delta=840,
seq_no=629,	ch0=  13, ch1= 340, ch2= 799, ch3= 109, ch4=   0, ch5= 192, ts=1714036106969602,	delta=844,
seq_no=630,	ch0= 105, ch1= 236, ch2= 927, ch3= 180, ch4=   0, ch5= 176, ts=1714036106970443,	delta=841,
seq_no=631,	ch0= 183, ch1= 149, ch2= 832, ch3= 197, ch4=   0, ch5= 177, ts=1714036106971331,	delta=888,
seq_no=632,	ch0= 271, ch1=   0, ch2= 816, ch3= 206, ch4=  70, ch5=  90, ts=1714036106972139,	delta=808,
seq_no=633,	ch0= 484, ch1=   0, ch2= 762, ch3= 237, ch4=   0, ch5=  66, ts=1714036106972979,	delta=840,
seq_no=634,	ch0= 434, ch1=   0, ch2= 690, ch3= 301, ch4=  29, ch5=  82, ts=1714036106973811,	delta=832,
seq_no=635,	ch0= 588, ch1=   0, ch2= 589, ch3= 253, ch4=  65, ch5=  17, ts=1714036106974664,	delta=853,
seq_no=636,	ch0= 662, ch1=   0, ch2= 480, ch3= 235, ch4= 101, ch5=   0, ts=1714036106975493,	delta=829,
seq_no=637,	ch0= 723, ch1=  47, ch2= 369, ch3= 221, ch4= 136, ch5=   0, ts=1714036106976334,	delta=841,
seq_no=638,	ch0= 757, ch1= 117, ch2= 267, ch3= 192, ch4= 154, ch5=   0, ts=1714036106977176,	delta=842,
seq_no=639,	ch0= 758, ch1= 210, ch2= 148, ch3= 151, ch4= 182, ch5=   0, ts=1714036106978018,	delta=842,
seq_no=640,	ch0= 730, ch1= 313, ch2=  64, ch3= 114, ch4= 192, ch5=   0, ts=1714036106978863,	delta=845,
seq_no=641,	ch0= 687, ch1= 433, ch2=   2, ch3=  89, ch4= 221, ch5=   4, ts=1714036106979698,	delta=835,
seq_no=642,	ch0= 625, ch1= 525, ch2=   0, ch3=  55, ch4= 224, ch5=  20, ts=1714036106980539,	delta=841,
seq_no=643,	ch0= 538, ch1= 640, ch2=   0, ch3=  36, ch4= 225, ch5=  57, ts=1714036106981381,	delta=842,
seq_no=644,	ch0= 494, ch1= 666, ch2=   2, ch3=   4, ch4= 149, ch5=  90, ts=1714036106982222,	delta=841,
seq_no=645,	ch0= 245, ch1= 743, ch2=  78, ch3=  37, ch4= 168, ch5= 165, ts=1714036106983070,	delta=848,
seq_no=646,	ch0= 201, ch1= 798, ch2= 146, ch3=   0, ch4= 164, ch5= 164, ts=1714036106983907,	delta=837,
seq_no=647,	ch0= 129, ch1= 789, ch2= 237, ch3=   0, ch4= 132, ch5= 186, ts=1714036106984748,	delta=841,
seq_no=648,	ch0=  53, ch1= 757, ch2= 354, ch3=   0, ch4=  87, ch5= 210, ts=1714036106985592,	delta=844,
seq_no=649,	ch0=   0, ch1= 711, ch2= 473, ch3=  14, ch4=  65, ch5= 221, ts=1714036106986431,	delta=839,
seq_no=650,	ch0=   0, ch1= 633, ch2= 586, ch3=  49, ch4=  34, ch5= 225, ts=1714036106987279,	delta=848,
seq_no=651,	ch0=   0, ch1= 541, ch2= 685, ch3=  84, ch4=   6, ch5= 218, ts=1714036106988114,	delta=835,
seq_no=652,	ch0=   0, ch1= 435, ch2= 864, ch3= 102, ch4=   0, ch5= 205, ts=1714036106988954,	delta=840,
seq_no=653,	ch0=  41, ch1= 329, ch2= 800, ch3= 151, ch4=   0, ch5= 245, ts=1714036106989796,	delta=842,
seq_no=654,	ch0= 121, ch1= 303, ch2= 851, ch3= 186, ch4=   0, ch5= 146, ts=1714036106990642,	delta=846,
seq_no=655,	ch0= 208, ch1= 100, ch2= 864, ch3= 207, ch4=   0, ch5= 124, ts=1714036106991481,	delta=839,
seq_no=656,	ch0= 199, ch1=  41, ch2= 799, ch3= 298, ch4=   0, ch5= 114, ts=1714036106992317,	delta=836,
seq_no=657,	ch0= 387, ch1=  53, ch2= 786, ch3= 224, ch4=   6, ch5=  83, ts=1714036106993161,	delta=844,
seq_no=658,	ch0= 505, ch1=   2, ch2= 727, ch3= 253, ch4=  42, ch5=  29, ts=1714036106994004,	delta=843,
seq_no=659,	ch0= 598, ch1=   0, ch2= 579, ch3= 250, ch4=  69, ch5=  14, ts=1714036106994850,	delta=846,
seq_no=660,	ch0= 673, ch1=   1, ch2= 463, ch3= 236, ch4= 101, ch5=   0, ts=1714036106995687,	delta=837,
