seq_no=0,	ch0=   0, ch1=1419, ch2= 998, ch3=  48, ch4=   6, ch5=  78, ts=1714036576071640,	delta=1714036576071640,
seq_no=931,	ch0= 323, ch1=2380, ch2= 905, ch3=   0, ch4=  58, ch5= 125, ts=1714036576845397,	delta=840,
seq_no=932,	ch0= 117, ch1=2268, ch2=1245, ch3=   0, ch4=  41, ch5= 123, ts=1714036576846243,	delta=846,
seq_no=933,	ch0=   0, ch1=2074, ch2=1611, ch3=  15, ch4=  23, ch5= 125, ts=1714036576847093,	delta=850,
seq_no=934,	ch0=   0, ch1=1808, ch2=1924, ch3=  34, ch4=   0, ch5= 126, ts=1714036576847926,	delta=833,
seq_no=935,	ch0=   0, ch1=1528, ch2=2215, ch3=  64, ch4=   0, ch5= 134, ts=1714036576848767,	delta=841,
seq_no=936,	ch0=  59, ch1=1202, ch2=2429, ch3=  71, ch4=   0, ch5= 125, ts=1714036576849605,	delta=838,
seq_no=937,	ch0= 267, ch1= 870, ch2=2630, ch3= 122, ch4=   0, ch5= 109, ts=1714036576850449,	delta=844,
seq_no=938,	ch0= 560, ch1= 595, ch2=2568, ch3= 129, ch4=   0, ch5=   7, ts=1714036576851301,	delta=852,
seq_no=939,	ch0= 784, ch1= 235, ch2=2573, ch3= 148, ch4=  34, ch5=  57, ts=1714036576852134,	delta=833,
seq_no=940,	ch0=1108, ch1= 105, ch2=2448, ch3= 157, ch4=   0, ch5=  49, ts=1714036576852977,	delta=843,
seq_no=941,	ch0=1421, ch1=   0, ch2=2225, ch3= 162, ch4=   5, ch5=  26, ts=1714036576853815,	delta=838,
seq_no=942,	ch0=1710, ch1=   5, ch2=1942, ch3= 165, ch4=  26, ch5=  18, ts=1714036576854661,	delta=846,
seq_no=943,	ch0=1956, ch1=   0, ch2=1615, ch3= 150, ch4=  45, ch5=   4, ts=1714036576855501,	delta=840,
seq_no=944,	ch0=2167, ch1= 112, ch2=1269, ch3= 141, ch4=  66, ch5=   0, ts=1714036576856343,	delta=842,
seq_no=945,	ch0=2383, ch1= 307, ch2= 918, ch3= 122, ch4=  65, ch5=   0, ts=1714036576857183,	delta=840,
seq_no=946,	ch0=2285, ch1= 576, ch2= 601, ch3=  88, ch4=  96, ch5=   0, ts=1714036576858080,	delta=897,
seq_no=947,	ch0=2283, ch1= 875, ch2= 404, ch3=  76, ch4= 100, ch5=   0, ts=1714036576858894,	delta=814,
seq_no=948,	ch0=2163, ch1=1200, ch2=  84, ch3=  64, ch4= 128, ch5=   0, ts=1714036576859719,	delta=825,
seq_no=949,	ch0=1984, ch1=1403, ch2=   0, ch3=  24, ch4= 211, ch5=   0, ts=1714036576860555,	delta=836,
seq_no=950,	ch0=1836, ch1=1804, ch2=  26, ch3=  26, ch4=  89, ch5=  12, ts=1714036576861395,	delta=840,
seq_no=951,	ch0=1376, ch1=2060, ch2=  37, ch3=  26, ch4= 106, ch5=  55, ts=1714036576862239,	delta=844,
seq_no=952,	ch0=1110, ch1=2267, ch2= 134, ch3=   0, ch4= 106, ch5=  69, ts=1714036576863088,	delta=849,
seq_no=953,	ch0= 804, ch1=2384, ch2= 365, ch3=   0, ch4=  93, ch5=  88, ts=1714036576863919,	delta=831,
seq_no=954,	ch0= 516, ch1=2432, ch2= 658, ch3=   0, ch4=  77, ch5= 117, ts=1714036576864762,	delta=843,
seq_no=955,	ch0= 266, ch1=2371, ch2= 992, ch3=   0, ch4=  56, ch5= 130, ts=1714036576865605,	delta=843,
seq_no=956,	ch0=  80, ch1=2232, ch2=1344, ch3=   0, ch4=  36, ch5= 129, ts=1714036576866442,	delta=837,
seq_no=957,	ch0=   0, ch1=2024, ch2=1686, ch3=  10, ch4=  11, ch5= 132, ts=1714036576867297,	delta=855,
seq_no=958,	ch0=   0, ch1=1756, ch2=1985, ch3=  36, ch4=   2, ch5= 133, ts=1714036576868127,	delta=830,
seq_no=959,	ch0=   0, ch1=1456, ch2=2267, ch3=  73, ch4=   0, ch5= 126, ts=1714036576868969,	delta=842,
seq_no=960,	ch0= 121, ch1=1124, ch2=2480, ch3=  98, ch4=   0, ch5= 110, ts=1714036576869813,	delta=844,
seq_no=961,	ch0= 238, ch1= 807, ch2=2574, ch3= 175, ch4=   0, ch5= 136, ts=1714036576870656,	delta=843,
seq_no=962,	ch0= 558, ch1= 538, ch2=2605, ch3= 118, ch4=   0, ch5=  75, ts=1714036576871496,	delta=840,
seq_no=963,	ch0= 857, ch1= 243, ch2=2463, ch3= 146, ch4=   0, ch5= 149, ts=1714036576872338,	delta=842,
seq_no=964,	ch0=1187, ch1=  68, ch2=2397, ch3= 157, ch4=   0, ch5=  40, ts=1714036576873226,	delta=888,
seq_no=965,	ch0=1495, ch1=   0, ch2=2164, ch3= 161, ch4=  14, ch5=  22, ts=1714036576874028,	delta=802,
seq_no=966,	ch0=1774, ch1=   4, ch2=1866, ch3= 159, ch4=  30, ch5=   6, ts=1714036576874873,	delta=845,
seq_no=967,	ch0=2020, ch1=   1, ch2=1533, ch3= 148, ch4=  51, ch5=   0, ts=1714036576875708,	delta=835,
seq_no=968,	ch0=2208, ch1= 152, ch2=1181, ch3= 134, ch4=  73, ch5=   0, ts=1714036576876548,	delta=840,
seq_no=969,	ch0=2309, ch1= 454, ch2= 837, ch3= 116, ch4=  82, ch5=   0, ts=1714036576877386,	delta=838,
seq_no=970,	ch0=2316, ch1= 610, ch2= 526, ch3=  85, ch4= 138, ch5=   0, ts=1714036576878230,	delta=844,
seq_no=971,	ch0=2247, ch1= 945, ch2= 262, ch3= 136, ch4=  93, ch5=   0, ts=1714036576879080,	delta=850,
seq_no=972,	ch0=2120, ch1=1277, ch2=  56, ch3=  30, ch4= 109, ch5=   0, ts=1714036576879915,	delta=835,
seq_no=973,	ch0=1915, ch1=1607, ch2=   0, ch3=  36, ch4= 122, ch5=  72, ts=1714036576880757,	delta=842,
seq_no=974,	ch0=1645, ch1=1984, ch2=   0, ch3=  10, ch4= 117, ch5=   0, ts=1714036576881598,	delta=841,
seq_no=975,	ch0=1365, ch1=2068, ch2=  11, ch3=  11, ch4= 144, ch5=  44, ts=1714036576882436,	delta=838,
seq_no=976,	ch0=1034, ch1=2302, ch2= 187, ch3=   0, ch4= 102, ch5=  71, ts=1714036576884813,	delta=2377,
seq_no=977,	ch0= 732, ch1=2400, ch2= 425, ch3=   0, ch4=  90, ch5=  93, ts=1714036576884985,	delta=172,
seq_no=978,	ch0= 451, ch1=2419, ch2= 719, ch3=   0, ch4=  72, ch5= 112, ts=1714036576885022,	delta=37,
seq_no=979,	ch0= 213, ch1=2348, ch2=1061, ch3=   0, ch4=  54, ch5= 132, ts=1714036576885846,	delta=824,
seq_no=980,	ch0=  37, ch1=2186, ch2=1418, ch3=   4, ch4=  27, ch5= 131, ts=1714036576886788,	delta=942,
seq_no=981,	ch0=   0, ch1=1948, ch2=1773, ch3=  26, ch4=   0, ch5= 130, ts=1714036576887502,	delta=714,
seq_no=982,	ch0=   0, ch1=1685, ch2=2064, ch3=  49, ch4=   0, ch5= 122, ts=1714036576888332,	delta=830,
seq_no=983,	ch0=   5, ch1=1363, ch2=2322, ch3=  65, ch4=   0, ch5= 132, ts=1714036576889170,	delta=838,
seq_no=984,	ch0= 167, ch1=1055, ch2=2497, ch3=  98, ch4=   0, ch5= 116, ts=1714036576890006,	delta=836,
seq_no=985,	ch0= 354, ch1= 661, ch2=2585, ch3= 125, ch4=  36, ch5=  70, ts=1714036576891144,	delta=1138,
seq_no=986,	ch0= 711, ch1= 443, ch2=2651, ch3= 152, ch4=   0, ch5=  76, ts=1714036576891733,	delta=589,
seq_no=987,	ch0= 894, ch1= 203, ch2=2518, ch3= 101, ch4=   0, ch5=  37, ts=1714036576892552,	delta=819,
seq_no=988,	ch0=1260, ch1=  30, ch2=2368, ch3= 164, ch4=   0, ch5=  34, ts=1714036576893386,	delta=834,
seq_no=989,	ch0=1560, ch1=   0, ch2=2104, ch3= 164, ch4=  16, ch5=  18, ts=1714036576894220,	delta=834,
seq_no=990,	ch0=1832, ch1=  13, ch2=1798, ch3= 150, ch4=  34, ch5=   6, ts=1714036576895099,	delta=879,
seq_no=991,	ch0=2064, ch1=  34, ch2=1458, ch3= 141, ch4=  64, ch5=   0, ts=1714036576895916,	delta=817,
seq_no=992,	ch0=2240, ch1= 198, ch2=1107, ch3= 129, ch4=  73, ch5=   0, ts=1714036576896755,	delta=839,
seq_no=993,	ch0=2311, ch1= 432, ch2= 804, ch3= 102, ch4=  87, ch5=   0, ts=1714036576897595,	delta=840,
seq_no=994,	ch0=2323, ch1= 716, ch2= 437, ch3=  93, ch4= 104, ch5=  28, ts=1714036576898435,	delta=840,
seq_no=995,	ch0=2248, ch1=1080, ch2= 205, ch3=  66, ch4= 115, ch5=   0, ts=1714036576899289,	delta=854,
seq_no=996,	ch0=2159, ch1=1351, ch2=  21, ch3=  46, ch4= 101, ch5=   0, ts=1714036576900116,	delta=827,
seq_no=997,	ch0=1795, ch1=1653, ch2=  27, ch3=  58, ch4= 112, ch5=  54, ts=1714036576900958,	delta=842,
seq_no=998,	ch0=1561, ch1=1921, ch2= 113, ch3=   0, ch4= 117, ch5=  32, ts=1714036576901801,	delta=843,
seq_no=999,	ch0=1284, ch1=2154, ch2=   0, ch3=   0, ch4= 122, ch5= 125, ts=1714036576902647,	delta=846,
seq_no=1000,	ch0= 960, ch1=2331, ch2= 237, ch3=   0, ch4= 100, ch5=  82, ts=1714036576903484,	delta=837,
seq_no=1001,	ch0= 659, ch1=2410, ch2= 486, ch3=   0, ch4=  88, ch5=  98, ts=1714036576904325,	delta=841,
seq_no=1002,	ch0= 391, ch1=2407, ch2= 799, ch3=   0, ch4=  68, ch5= 114, ts=1714036576905166,	delta=841,
seq_no=1003,	ch0= 166, ch1=2312, ch2=1150, ch3=   0, ch4=  43, ch5= 134, ts=1714036576906012,	delta=846,
seq_no=1004,	ch0=   5, ch1=2140, ch2=1508, ch3=  14, ch4=  17, ch5= 119, ts=1714036576906861,	delta=849,
seq_no=1005,	ch0=   0, ch1=1908, ch2=1832, ch3=  41, ch4=   4, ch5= 119, ts=1714036576907696,	delta=835,
seq_no=1006,	ch0=   0, ch1=1614, ch2=2132, ch3=  56, ch4=   0, ch5= 122, ts=1714036576908534,	delta=838,
seq_no=1007,	ch0=  37, ch1=1311, ch2=2388, ch3=  82, ch4=   0, ch5= 118, ts=1714036576909378,	delta=844,
seq_no=1008,	ch0= 192, ch1= 983, ch2=2543, ch3=  97, ch4=   0, ch5= 108, ts=1714036576910220,	delta=842,
seq_no=1009,	ch0= 432, ch1= 695, ch2=2525, ch3= 133, ch4=   0, ch5= 183, ts=1714036576911069,	delta=849,
seq_no=1010,	ch0= 708, ch1= 494, ch2=2571, ch3= 155, ch4=   0, ch5=  23, ts=1714036576911905,	delta=836,
seq_no=1011,	ch0=1028, ch1= 121, ch2=2497, ch3= 161, ch4=   0, ch5=  34, ts=1714036576912746,	delta=841,
seq_no=1012,	ch0=1344, ch1=  10, ch2=2316, ch3= 154, ch4=   3, ch5=  33, ts=1714036576913587,	delta=841,
seq_no=1013,	ch0=1632, ch1=   2, ch2=2027, ch3= 156, ch4=  21, ch5=  16, ts=1714036576914431,	delta=844,
seq_no=1014,	ch0=1895, ch1=  10, ch2=1721, ch3= 149, ch4=  34, ch5=   1, ts=1714036576915279,	delta=848,
seq_no=1015,	ch0=2113, ch1=  71, ch2=1381, ch3= 138, ch4=  53, ch5=   0, ts=1714036576916112,	delta=833,
seq_no=1016,	ch0=2265, ch1= 249, ch2=1025, ch3= 125, ch4=  68, ch5=   0, ts=1714036576916954,	delta=842,
seq_no=1017,	ch0=2335, ch1= 487, ch2= 691, ch3= 109, ch4=  72, ch5=   0, ts=1714036576917794,	delta=840,
seq_no=1018,	ch0=2294, ch1= 783, ch2= 402, ch3=  64, ch4= 114, ch5=   0, ts=1714036576918640,	delta=846,
seq_no=1019,	ch0=2200, ch1=1096, ch2= 193, ch3=  64, ch4= 114, ch5=   0, ts=1714036576919479,	delta=839,
seq_no=1020,	ch0=2024, ch1=1504, ch2=   0, ch3=  42, ch4= 123, ch5=   0, ts=1714036576920320,	delta=841,
seq_no=1021,	ch0=1780, ch1=1648, ch2=   0, ch3=  29, ch4= 178, ch5=   6, ts=1714036576921219,	delta=899,
seq_no=1022,	ch0=1578, ch1=1979, ch2=  25, ch3=   0, ch4=  94, ch5=  37, ts=1714036576922012,	delta=793,
seq_no=1023,	ch0=1175, ch1=2213, ch2=  64, ch3=   0, ch4= 106, ch5=  55, ts=1714036576922859,	delta=847,
seq_no=1024,	ch0= 888, ch1=2368, ch2= 292, ch3=   0, ch4= 102, ch5=  87, ts=1714036576923901,	delta=1042,
seq_no=1025,	ch0= 591, ch1=2422, ch2= 568, ch3=   0, ch4=  77, ch5= 109, ts=1714036576924572,	delta=671,
seq_no=1026,	ch0= 335, ch1=2383, ch2= 892, ch3=   0, ch4=  55, ch5= 114, ts=1714036576925381,	delta=809,
seq_no=1027,	ch0= 129, ch1=2279, ch2=1239, ch3=   3, ch4=  36, ch5= 126, ts=1714036576926219,	delta=838,
seq_no=1028,	ch0=   0, ch1=2089, ch2=1585, ch3=  21, ch4=  10, ch5= 136, ts=1714036576927072,	delta=853,
seq_no=1029,	ch0=   0, ch1=1850, ch2=1910, ch3=  37, ch4=  16, ch5= 126, ts=1714036576927902,	delta=830,
seq_no=1030,	ch0=   0, ch1=1551, ch2=2191, ch3=  64, ch4=   0, ch5= 119, ts=1714036576928740,	delta=838,
seq_no=1031,	ch0=  71, ch1=1236, ch2=2432, ch3=  99, ch4=   0, ch5= 103, ts=1714036576929581,	delta=841,
seq_no=1032,	ch0= 305, ch1= 893, ch2=2591, ch3= 114, ch4=   0, ch5= 105, ts=1714036576930422,	delta=841,
seq_no=1033,	ch0= 462, ch1= 587, ch2=2591, ch3=  56, ch4=   0, ch5=  78, ts=1714036576931276,	delta=854,
seq_no=1034,	ch0= 778, ch1= 314, ch2=2643, ch3= 137, ch4=   0, ch5=  79, ts=1714036576932108,	delta=832,
seq_no=1035,	ch0=1103, ch1= 137, ch2=2408, ch3= 142, ch4=   5, ch5=  98, ts=1714036576932946,	delta=838,
seq_no=1036,	ch0=1408, ch1=   0, ch2=2240, ch3= 154, ch4=   3, ch5=  29, ts=1714036576933787,	delta=841,
seq_no=1037,	ch0=1696, ch1=   6, ch2=1962, ch3= 156, ch4=  25, ch5=  13, ts=1714036576934632,	delta=845,
seq_no=1038,	ch0=1954, ch1=   6, ch2=1632, ch3= 146, ch4=  39, ch5=   0, ts=1714036576935471,	delta=839,
seq_no=1039,	ch0=2151, ch1= 105, ch2=1284, ch3= 138, ch4=  64, ch5=   0, ts=1714036576936311,	delta=840,
seq_no=1040,	ch0=2288, ch1= 302, ch2= 933, ch3= 118, ch4=  71, ch5=   0, ts=1714036576937154,	delta=843,
seq_no=1041,	ch0=2324, ch1= 631, ch2= 605, ch3= 107, ch4=  85, ch5=   0, ts=1714036576937998,	delta=844,
seq_no=1042,	ch0=2296, ch1= 842, ch2= 329, ch3=  78, ch4=  74, ch5=   0, ts=1714036576938848,	delta=850,
seq_no=1043,	ch0=2125, ch1=1176, ch2= 107, ch3=  92, ch4= 122, ch5=   0, ts=1714036576939682,	delta=834,
seq_no=1044,	ch0=1964, ch1=1516, ch2=   0, ch3=  21, ch4= 122, ch5=   5, ts=1714036576940523,	delta=841,
seq_no=1045,	ch0=1730, ch1=1770, ch2=   0, ch3=  20, ch4= 113, ch5= 106, ts=1714036576941365,	delta=842,
seq_no=1046,	ch0=1452, ch1=2124, ch2=   0, ch3=  49, ch4= 133, ch5=   6, ts=1714036576942204,	delta=839,
seq_no=1047,	ch0=1156, ch1=2201, ch2= 114, ch3=   0, ch4=  73, ch5=  65, ts=1714036576943055,	delta=851,
seq_no=1048,	ch0= 816, ch1=2383, ch2= 357, ch3=   0, ch4=  98, ch5=  91, ts=1714036576943895,	delta=840,
seq_no=1049,	ch0= 529, ch1=2417, ch2= 644, ch3=   0, ch4=  69, ch5= 109, ts=1714036576944734,	delta=839,
seq_no=1050,	ch0= 278, ch1=2376, ch2= 984, ch3=   0, ch4=  54, ch5= 109, ts=1714036576945575,	delta=841,
seq_no=1051,	ch0=  71, ch1=2252, ch2=1334, ch3=   8, ch4=  36, ch5= 130, ts=1714036576946416,	delta=841,
seq_no=1052,	ch0=   0, ch1=2035, ch2=1675, ch3=  25, ch4=  18, ch5= 133, ts=1714036576947265,	delta=849,
seq_no=1053,	ch0=   0, ch1=1772, ch2=1984, ch3=  46, ch4=   0, ch5= 118, ts=1714036576948099,	delta=834,
seq_no=1054,	ch0=   0, ch1=1479, ch2=2261, ch3=  64, ch4=   0, ch5= 124, ts=1714036576948944,	delta=845,
seq_no=1055,	ch0= 101, ch1=1154, ch2=2471, ch3=  96, ch4=   0, ch5= 131, ts=1714036576949784,	delta=840,
seq_no=1056,	ch0= 302, ch1= 888, ch2=2576, ch3= 116, ch4=   0, ch5=  64, ts=1714036576950631,	delta=847,
seq_no=1057,	ch0= 583, ch1= 484, ch2=2595, ch3= 157, ch4=  16, ch5=  75, ts=1714036576951467,	delta=836,
seq_no=1058,	ch0= 724, ch1= 269, ch2=2535, ch3= 221, ch4=   0, ch5=  73, ts=1714036576952308,	delta=841,
seq_no=1059,	ch0=1154, ch1=  90, ch2=2411, ch3= 132, ch4=   0, ch5=  49, ts=1714036576953152,	delta=844,
seq_no=1060,	ch0=1481, ch1=   0, ch2=2183, ch3= 154, ch4=   2, ch5=  19, ts=1714036576953991,	delta=839,
seq_no=1061,	ch0=1765, ch1=   2, ch2=1883, ch3= 158, ch4=  20, ch5=   4, ts=1714036576954842,	delta=851,
seq_no=1062,	ch0=2011, ch1=   9, ch2=1552, ch3= 153, ch4=  40, ch5=   0, ts=1714036576955674,	delta=832,
seq_no=1063,	ch0=2200, ch1= 157, ch2=1194, ch3= 142, ch4=  64, ch5=   0, ts=1714036576956676,	delta=1002,
seq_no=1064,	ch0=2302, ch1= 364, ch2= 858, ch3= 125, ch4=  88, ch5=   0, ts=1714036576957390,	delta=714,
seq_no=1065,	ch0=2320, ch1= 639, ch2= 591, ch3=  96, ch4= 106, ch5=   0, ts=1714036576958223,	delta=833,
seq_no=1066,	ch0=2284, ch1=1033, ch2= 254, ch3=  74, ch4= 116, ch5=   0, ts=1714036576959059,	delta=836,
seq_no=1067,	ch0=2126, ch1=1231, ch2=  52, ch3=  51, ch4= 167, ch5=   0, ts=1714036576959890,	delta=831,
seq_no=1068,	ch0=1974, ch1=1571, ch2=   0, ch3=  48, ch4= 106, ch5=  10, ts=1714036576960728,	delta=838,
seq_no=1069,	ch0=1632, ch1=1859, ch2=   0, ch3=   0, ch4= 114, ch5=  42, ts=1714036576961573,	delta=845,
seq_no=1070,	ch0=1362, ch1=2140, ch2=  70, ch3=   0, ch4= 136, ch5=  64, ts=1714036576962413,	delta=840,
seq_no=1071,	ch0=1053, ch1=2296, ch2= 163, ch3=   0, ch4=  96, ch5=  29, ts=1714036576963264,	delta=851,
seq_no=1072,	ch0= 742, ch1=2383, ch2= 427, ch3=   0, ch4=  80, ch5=  90, ts=1714036576964098,	delta=834,
seq_no=1073,	ch0= 467, ch1=2421, ch2= 727, ch3=   0, ch4=  69, ch5= 107, ts=1714036576964939,	delta=841,
seq_no=1074,	ch0= 221, ch1=2353, ch2=1063, ch3=   0, ch4=  50, ch5= 110, ts=1714036576965779,	delta=840,
seq_no=1075,	ch0=  36, ch1=2193, ch2=1419, ch3=  13, ch4=  29, ch5= 137, ts=1714036576966750,	delta=971,
seq_no=1076,	ch0=   0, ch1=1966, ch2=1759, ch3=  30, ch4=   9, ch5= 144, ts=1714036576967478,	delta=728,
seq_no=1077,	ch0=   0, ch1=1668, ch2=2062, ch3=  53, ch4=   0, ch5= 128, ts=1714036576968310,	delta=832,
seq_no=1078,	ch0=   0, ch1=1376, ch2=2317, ch3=  72, ch4=   0, ch5= 122, ts=1714036576969146,	delta=836,
seq_no=1079,	ch0= 128, ch1=1060, ch2=2511, ch3= 101, ch4=   0, ch5= 117, ts=1714036576969988,	delta=842,
seq_no=1080,	ch0= 352, ch1= 745, ch2=2684, ch3= 109, ch4=   0, ch5=  86, ts=1714036576970841,	delta=853,
seq_no=1081,	ch0= 656, ch1= 470, ch2=2517, ch3= 140, ch4=   2, ch5= 125, ts=1714036576971718,	delta=877,
seq_no=1082,	ch0= 940, ch1=  98, ch2=2520, ch3= 148, ch4=  57, ch5=  38, ts=1714036576972519,	delta=801,
seq_no=1083,	ch0=1344, ch1=  36, ch2=2376, ch3= 152, ch4=   0, ch5=  41, ts=1714036576973355,	delta=836,
seq_no=1084,	ch0=1553, ch1=   1, ch2=2112, ch3= 160, ch4=   7, ch5=  14, ts=1714036576974199,	delta=844,
seq_no=1085,	ch0=1831, ch1=   5, ch2=1820, ch3= 158, ch4=  25, ch5=   0, ts=1714036576975041,	delta=842,
seq_no=1086,	ch0=2063, ch1=  28, ch2=1472, ch3= 150, ch4=  47, ch5=   0, ts=1714036576975883,	delta=842,
seq_no=1087,	ch0=2232, ch1= 201, ch2=1111, ch3= 134, ch4=  66, ch5=   0, ts=1714036576976724,	delta=841,
seq_no=1088,	ch0=2309, ch1= 436, ch2= 775, ch3= 116, ch4=  85, ch5=   0, ts=1714036576977563,	delta=839,
seq_no=1089,	ch0=2240, ch1= 694, ch2= 467, ch3= 144, ch4=  96, ch5=   0, ts=1714036576978406,	delta=843,
seq_no=1090,	ch0=2241, ch1=1003, ch2= 209, ch3=  51, ch4= 114, ch5=   0, ts=1714036576979255,	delta=849,
seq_no=1091,	ch0=2092, ch1=1336, ch2=   0, ch3=  45, ch4= 128, ch5=  68, ts=1714036576980090,	delta=835,
seq_no=1092,	ch0=1840, ch1=1740, ch2=   0, ch3=  27, ch4= 130, ch5=   0, ts=1714036576980932,	delta=842,
seq_no=1093,	ch0=1591, ch1=1863, ch2=   0, ch3=  19, ch4= 170, ch5=  18, ts=1714036576981770,	delta=838,
seq_no=1094,	ch0=1352, ch1=2155, ch2=  73, ch3=   0, ch4=  84, ch5=  51, ts=1714036576982652,	delta=882,
seq_no=1095,	ch0= 960, ch1=2339, ch2= 228, ch3=   0, ch4= 102, ch5=  78, ts=1714036576983462,	delta=810,
seq_no=1096,	ch0= 676, ch1=2413, ch2= 492, ch3=   0, ch4=  78, ch5= 100, ts=1714036576984301,	delta=839,
seq_no=1097,	ch0= 403, ch1=2407, ch2= 817, ch3=   0, ch4=  64, ch5= 115, ts=1714036576985143,	delta=842,
seq_no=1098,	ch0= 168, ch1=2325, ch2=1143, ch3=   0, ch4=  43, ch5= 114, ts=1714036576985980,	delta=837,
seq_no=1099,	ch0=   0, ch1=2149, ch2=1505, ch3=  14, ch4=  24, ch5= 132, ts=1714036576986834,	delta=854,
seq_no=1100,	ch0=   0, ch1=1912, ch2=1828, ch3=  34, ch4=   6, ch5= 137, ts=1714036576987669,	delta=835,
seq_no=1101,	ch0=   0, ch1=1623, ch2=2127, ch3=  51, ch4=   0, ch5= 137, ts=1714036576988508,	delta=839,
seq_no=1102,	ch0=  36, ch1=1310, ch2=2355, ch3=  82, ch4=   0, ch5= 122, ts=1714036576989518,	delta=1010,
seq_no=1103,	ch0= 210, ch1= 965, ch2=2520, ch3= 101, ch4=   0, ch5= 105, ts=1714036576990226,	delta=708,
seq_no=1104,	ch0= 521, ch1= 651, ch2=2630, ch3= 141, ch4=   0, ch5=  88, ts=1714036576991054,	delta=828,
seq_no=1105,	ch0= 664, ch1= 403, ch2=2579, ch3=  76, ch4=   0, ch5=  53, ts=1714036576991882,	delta=828,
seq_no=1106,	ch0= 999, ch1= 194, ch2=2581, ch3= 151, ch4=  12, ch5=  64, ts=1714036576992723,	delta=841,
seq_no=1107,	ch0=1331, ch1=  13, ch2=2305, ch3= 158, ch4=   0, ch5=  14, ts=1714036576993670,	delta=947,
seq_no=1108,	ch0=1625, ch1=   2, ch2=2056, ch3= 158, ch4=  10, ch5=  13, ts=1714036576994416,	delta=746,
seq_no=1109,	ch0=1892, ch1=   9, ch2=1741, ch3= 157, ch4=  33, ch5=   0, ts=1714036576995258,	delta=842,
seq_no=1110,	ch0=2106, ch1=  65, ch2=1389, ch3= 145, ch4=  64, ch5=   0, ts=1714036576996086,	delta=828,
seq_no=1111,	ch0=2254, ch1= 250, ch2=1032, ch3= 134, ch4=  77, ch5=   0, ts=1714036576996928,	delta=842,
seq_no=1112,	ch0=2319, ch1= 489, ch2= 709, ch3= 114, ch4=  93, ch5=   0, ts=1714036576997770,	delta=842,
seq_no=1113,	ch0=2308, ch1= 767, ch2= 408, ch3=  85, ch4= 181, ch5=   0, ts=1714036576998652,	delta=882,
seq_no=1114,	ch0=2295, ch1=1088, ch2= 159, ch3=  64, ch4= 101, ch5=   0, ts=1714036576999457,	delta=805,
seq_no=1115,	ch0=2032, ch1=1422, ch2=   0, ch3=   2, ch4= 130, ch5=   2, ts=1714036577000296,	delta=839,
seq_no=1116,	ch0=1784, ch1=1720, ch2=  90, ch3=   3, ch4= 139, ch5=   6, ts=1714036577001136,	delta=840,
seq_no=1117,	ch0=1576, ch1=2009, ch2=   0, ch3=   1, ch4= 126, ch5=  85, ts=1714036577001978,	delta=842,
seq_no=1118,	ch0=1241, ch1=2256, ch2=  64, ch3=   0, ch4= 121, ch5=  42, ts=1714036577002831,	delta=853,
seq_no=1119,	ch0= 935, ch1=2355, ch2= 281, ch3=   0, ch4=  85, ch5=  77, ts=1714036577003661,	delta=830,
seq_no=1120,	ch0= 598, ch1=2413, ch2= 557, ch3=   0, ch4=  82, ch5=  97, ts=1714036577004505,	delta=844,
seq_no=1121,	ch0= 334, ch1=2394, ch2= 885, ch3=   0, ch4=  64, ch5= 116, ts=1714036577005344,	delta=839,
seq_no=1122,	ch0= 130, ch1=2285, ch2=1222, ch3=   6, ch4=  43, ch5= 130, ts=1714036577006188,	delta=844,
seq_no=1123,	ch0=   0, ch1=2092, ch2=1574, ch3=  23, ch4=  15, ch5= 134, ts=1714036577007035,	delta=847,
seq_no=1124,	ch0=   0, ch1=1840, ch2=1891, ch3=  39, ch4=   6, ch5= 136, ts=1714036577007868,	delta=833,
seq_no=1125,	ch0=   0, ch1=1542, ch2=2181, ch3=  64, ch4=   0, ch5= 144, ts=1714036577008712,	delta=844,
seq_no=1126,	ch0=  57, ch1=1239, ch2=2416, ch3=  82, ch4=   0, ch5= 114, ts=1714036577009555,	delta=843,
seq_no=1127,	ch0= 262, ch1= 898, ch2=2562, ch3= 106, ch4=   0, ch5= 107, ts=1714036577010395,	delta=840,
seq_no=1128,	ch0= 505, ch1= 503, ch2=2598, ch3= 106, ch4=  64, ch5=  71, ts=1714036577011247,	delta=852,
seq_no=1129,	ch0= 879, ch1= 325, ch2=2615, ch3= 160, ch4=   0, ch5=  54, ts=1714036577012080,	delta=833,
seq_no=1130,	ch0=1027, ch1= 130, ch2=2476, ch3=  74, ch4=   0, ch5=  32, ts=1714036577012920,	delta=840,
seq_no=1131,	ch0=1392, ch1=   0, ch2=2257, ch3= 154, ch4=   2, ch5=  19, ts=1714036577013763,	delta=843,
seq_no=1132,	ch0=1688, ch1=   6, ch2=1984, ch3= 160, ch4=  22, ch5=   2, ts=1714036577014639,	delta=876,
seq_no=1133,	ch0=1936, ch1=   0, ch2=1663, ch3= 150, ch4=  42, ch5=   0, ts=1714036577015732,	delta=1093,
seq_no=1134,	ch0=2141, ch1=  98, ch2=1308, ch3= 145, ch4=  66, ch5=   0, ts=1714036577016328,	delta=596,
seq_no=1135,	ch0=2286, ch1= 300, ch2= 952, ch3= 127, ch4=  82, ch5=   0, ts=1714036577017147,	delta=819,
